window,index,time,pnl,equity,dd_pct
BWD,455,2021-09-29 18:06:40,1.30,10003.91,1.690363
BWD,456,2021-09-30 01:51:40,-1.58,10002.33,1.705890
BWD,457,2021-10-04 15:37:40,0.96,10003.29,1.696456
BWD,458,2021-10-05 20:43:40,1.10,10004.39,1.685646
BWD,459,2021-10-06 08:06:40,0.59,10004.98,1.679848
BWD,460,2021-10-07 05:51:40,0.46,10005.44,1.675328
BWD,461,2021-10-07 06:20:40,0.43,10005.87,1.671102
BWD,462,2021-10-07 16:16:40,0.97,10006.84,1.661570
BWD,463,2021-10-15 09:02:40,0.53,10007.37,1.656361
BWD,464,2021-10-15 09:35:40,0.40,10007.77,1.652430
BWD,465,2021-10-15 10:00:20,0.66,10008.43,1.645945
BWD,466,2021-10-15 10:16:20,0.60,10009.03,1.640048
BWD,467,2021-10-15 15:52:40,-22.94,9986.09,1.865482
BWD,468,2021-10-15 16:01:40,1.46,9987.55,1.851135
BWD,469,2021-10-15 16:18:40,1.82,9989.37,1.833249
BWD,470,2021-10-15 16:44:40,1.61,9990.98,1.817428
BWD,471,2021-10-15 16:45:40,1.46,9992.44,1.803080
BWD,472,2021-10-15 19:45:40,1.35,9993.79,1.789814
BWD,473,2021-10-18 01:49:40,0.53,9994.32,1.784605
BWD,474,2021-10-18 09:18:40,0.74,9995.06,1.777333
BWD,475,2021-10-21 14:31:40,2.04,9997.10,1.757286
BWD,476,2021-10-26 15:30:40,1.18,9998.28,1.745690
BWD,477,2021-10-26 15:47:40,1.58,9999.86,1.730163
BWD,478,2021-10-26 16:48:40,1.40,10001.26,1.716405
BWD,479,2021-10-26 19:06:40,1.55,10002.81,1.701173
BWD,480,2021-10-27 05:18:40,0.52,10003.33,1.696063
BWD,481,2021-10-29 08:19:40,0.53,10003.86,1.690854
BWD,482,2021-10-29 15:22:00,0.83,10004.69,1.682698
BWD,483,2021-10-29 15:30:40,1.60,10006.29,1.666975
BWD,484,2021-10-29 15:45:40,2.26,10008.55,1.644765
BWD,485,2021-10-29 16:09:40,2.71,10011.26,1.618134
BWD,486,2021-10-29 16:18:40,1.70,10012.96,1.601428
BWD,487,2021-10-29 17:09:40,2.92,10015.88,1.572732
BWD,488,2021-10-29 20:09:40,1.34,10017.22,1.559564
BWD,489,2021-11-03 03:32:40,0.86,10018.08,1.551113
BWD,490,2021-11-03 15:46:40,1.10,10019.18,1.540303
BWD,491,2021-11-03 16:01:40,0.87,10020.05,1.531753
BWD,492,2021-11-03 16:16:40,1.10,10021.15,1.520944
BWD,493,2021-11-03 16:34:40,1.22,10022.37,1.508954
BWD,494,2021-11-03 21:00:40,2.75,10025.12,1.481930
BWD,495,2021-11-12 06:50:40,0.49,10025.61,1.477115
BWD,496,2021-11-12 10:32:40,0.75,10026.36,1.469744
BWD,497,2021-11-12 11:20:40,0.85,10027.21,1.461391
BWD,498,2021-11-12 14:07:40,1.02,10028.23,1.451368
BWD,499,2021-11-16 18:51:40,1.70,10029.93,1.434661
BWD,500,2021-11-17 03:20:40,-0.25,10029.68,1.437118
BWD,501,2021-11-19 11:26:40,2.63,10032.31,1.411273
BWD,502,2021-11-19 19:45:40,1.65,10033.96,1.395058
BWD,503,2021-11-22 01:31:20,0.64,10034.60,1.388769
BWD,504,2021-11-22 12:45:40,0.91,10035.51,1.379826
BWD,505,2021-12-02 16:55:40,-74.23,9961.28,2.109293
BWD,506,2021-12-02 17:02:40,3.79,9965.07,2.072049
BWD,507,2021-12-07 15:52:40,0.93,9966.00,2.062909
BWD,508,2021-12-08 16:46:40,2.71,9968.71,2.036278
BWD,509,2021-12-09 14:34:40,1.52,9970.23,2.021341
BWD,510,2021-12-10 08:39:40,0.67,9970.90,2.014756
BWD,511,2021-12-10 11:40:20,0.68,9971.58,2.008074
BWD,512,2021-12-14 10:40:40,0.68,9972.26,2.001392
BWD,513,2021-12-14 15:30:40,1.57,9973.83,1.985963
BWD,514,2021-12-14 16:55:40,2.05,9975.88,1.965817
BWD,515,2021-12-15 21:04:40,1.13,9977.01,1.954713
BWD,516,2021-12-17 23:00:40,0.70,9977.71,1.947834
BWD,517,2021-12-21 17:46:40,1.09,9978.80,1.937122
BWD,518,2021-12-21 18:17:40,1.24,9980.04,1.924937
BWD,519,2021-12-21 18:42:40,0.99,9981.03,1.915208
BWD,520,2021-12-27 11:47:40,0.59,9981.62,1.909410
BWD,521,2021-12-29 10:17:40,0.65,9982.27,1.903022
BWD,522,2021-12-29 10:36:20,0.42,9982.69,1.898895
BWD,523,2021-12-29 18:03:40,1.65,9984.34,1.882680
BWD,524,2021-12-30 10:10:40,0.43,9984.77,1.878454
BWD,525,2022-01-04 17:43:20,0.48,9985.25,1.873737
BWD,526,2022-01-11 18:10:40,-3.70,9981.55,1.910098
BWD,527,2022-01-13 11:16:40,0.76,9982.31,1.902629
BWD,528,2022-01-13 18:49:40,1.59,9983.90,1.887004
BWD,529,2022-01-18 06:02:40,0.75,9984.65,1.879633
BWD,530,2022-01-18 13:10:40,0.90,9985.55,1.870789
BWD,531,2022-01-21 12:05:40,1.42,9986.97,1.856835
BWD,532,2022-01-26 10:00:40,0.52,9987.49,1.851724
BWD,533,2022-01-26 16:31:40,2.01,9989.50,1.831972
BWD,534,2022-01-26 16:45:40,1.79,9991.29,1.814381
BWD,535,2022-01-26 21:00:40,0.81,9992.10,1.806421
BWD,536,2022-01-26 21:51:40,2.45,9994.55,1.782345
BWD,537,2022-01-27 01:35:40,-0.75,9993.80,1.789715
BWD,538,2022-01-27 08:10:40,0.56,9994.36,1.784212
BWD,539,2022-01-27 09:04:40,0.74,9995.10,1.776940
BWD,540,2022-01-27 16:35:40,1.82,9996.92,1.759055
BWD,541,2022-01-27 19:05:40,2.15,9999.07,1.737926
BWD,542,2022-01-31 13:54:40,0.34,9999.41,1.734585
BWD,543,2022-02-03 17:14:40,2.49,10001.90,1.710116
BWD,544,2022-02-04 15:46:40,1.50,10003.40,1.695375
BWD,545,2022-02-04 16:04:40,1.12,10004.52,1.684369
BWD,546,2022-02-08 09:47:40,0.45,10004.97,1.679946
BWD,547,2022-02-10 10:48:40,0.60,10005.57,1.674050
BWD,548,2022-02-10 16:32:40,1.37,10006.94,1.660587
BWD,549,2022-02-10 23:44:40,0.88,10007.82,1.651939
BWD,550,2022-02-15 10:15:40,1.16,10008.98,1.640540
BWD,551,2022-02-15 10:31:40,1.36,10010.34,1.627175
BWD,552,2022-02-16 18:35:40,0.63,10010.97,1.620984
BWD,553,2022-02-18 04:30:40,1.19,10012.16,1.609289
BWD,554,2022-02-21 09:02:40,0.97,10013.13,1.599757
BWD,555,2022-02-22 11:00:40,1.69,10014.82,1.583149
BWD,556,2022-02-22 13:35:40,1.82,10016.64,1.565264
BWD,557,2022-02-22 14:03:20,1.33,10017.97,1.552194
BWD,558,2022-02-23 07:38:40,0.53,10018.50,1.546985
BWD,559,2022-02-24 17:31:40,4.18,10022.68,1.505908
BWD,560,2022-02-24 21:15:40,2.16,10024.84,1.484681
BWD,561,2022-02-24 21:32:20,2.51,10027.35,1.460015
BWD,562,2022-02-24 21:48:40,3.85,10031.20,1.422181
BWD,563,2022-02-24 22:25:40,2.68,10033.88,1.395844
BWD,564,2022-02-24 22:58:40,3.39,10037.27,1.362530
BWD,565,2022-02-25 13:46:40,2.10,10039.37,1.341893
BWD,566,2022-02-25 16:14:40,2.59,10041.96,1.316441
BWD,567,2022-02-28 19:30:40,2.87,10044.83,1.288237
BWD,568,2022-03-02 12:30:40,4.36,10049.19,1.245391
BWD,569,2022-03-07 15:56:40,7.24,10056.43,1.174243
BWD,570,2022-03-09 11:31:40,3.72,10060.15,1.137686
BWD,571,2022-03-09 11:46:40,2.68,10062.83,1.111349
BWD,572,2022-03-09 14:40:40,3.33,10066.16,1.078625
BWD,573,2022-03-09 18:12:40,3.94,10070.10,1.039906
BWD,574,2022-03-10 05:47:40,1.68,10071.78,1.023396
BWD,575,2022-03-11 07:48:40,1.78,10073.56,1.005904
BWD,576,2022-03-11 08:06:40,1.68,10075.24,0.989395
BWD,577,2022-03-11 13:48:40,4.50,10079.74,0.945173
BWD,578,2022-03-11 14:19:40,2.61,10082.35,0.919524
BWD,579,2022-03-11 14:56:20,2.43,10084.78,0.895644
BWD,580,2022-03-14 14:45:40,2.50,10087.28,0.871076
BWD,581,2022-03-15 04:31:40,1.45,10088.73,0.856827
BWD,582,2022-03-15 05:01:40,1.21,10089.94,0.844936
BWD,583,2022-03-17 06:19:40,-1.72,10088.22,0.861839
BWD,584,2022-03-18 06:31:40,1.28,10089.50,0.849260
BWD,585,2022-03-18 23:08:40,1.13,10090.63,0.838155
BWD,586,2022-03-18 23:45:40,1.26,10091.89,0.825773
BWD,587,2022-03-22 11:16:40,1.77,10093.66,0.808379
BWD,588,2022-03-22 12:45:40,1.06,10094.72,0.797962
BWD,589,2022-03-22 17:21:40,1.45,10096.17,0.783713
BWD,590,2022-03-22 17:35:20,1.58,10097.75,0.768186
BWD,591,2022-03-22 17:46:40,1.89,10099.64,0.749613
BWD,592,2022-03-22 18:40:40,1.94,10101.58,0.730548
BWD,593,2022-03-25 10:40:40,0.83,10102.41,0.722392
BWD,594,2022-03-28 05:00:40,0.89,10103.30,0.713646
BWD,595,2022-03-28 07:49:40,0.97,10104.27,0.704113
BWD,596,2022-03-28 15:19:40,2.07,10106.34,0.683771
BWD,597,2022-03-28 23:24:40,1.41,10107.75,0.669915
BWD,598,2022-03-29 21:07:40,1.41,10109.16,0.656059
BWD,599,2022-03-31 08:59:40,1.68,10110.84,0.639549
BWD,600,2022-04-01 10:22:40,0.92,10111.76,0.630508
BWD,601,2022-04-01 14:20:20,1.02,10112.78,0.620484
BWD,602,2022-04-11 20:00:40,1.73,10114.51,0.603484
BWD,603,2022-04-18 21:56:20,1.07,10115.58,0.592968
BWD,604,2022-04-25 13:37:40,-60.46,10055.12,1.187116
BWD,605,2022-04-25 14:26:40,2.30,10057.42,1.164514
BWD,606,2022-04-25 15:02:40,1.28,10058.70,1.151935
BWD,607,2022-04-26 07:40:40,-0.02,10058.68,1.152132
BWD,608,2022-04-28 08:48:40,0.91,10059.59,1.143189
BWD,609,2022-04-28 09:03:40,1.06,10060.65,1.132772
BWD,610,2022-04-29 23:29:40,0.99,10061.64,1.123043
BWD,611,2022-05-02 16:33:40,-36.05,10025.59,1.477311
BWD,612,2022-05-02 17:01:40,2.51,10028.10,1.452645
BWD,613,2022-05-02 17:27:40,2.71,10030.81,1.426014
BWD,614,2022-05-05 18:18:20,1.89,10032.70,1.407440
BWD,615,2022-05-05 18:33:40,2.41,10035.11,1.383757
BWD,616,2022-05-05 19:29:40,2.16,10037.27,1.362530
BWD,617,2022-05-05 20:05:40,1.94,10039.21,1.343466
BWD,618,2022-05-06 04:50:40,0.82,10040.03,1.335408
BWD,619,2022-05-09 10:30:40,1.13,10041.16,1.324303
BWD,620,2022-05-09 10:46:40,0.98,10042.14,1.314672
BWD,621,2022-05-09 12:06:20,1.49,10043.63,1.300030
BWD,622,2022-05-09 15:27:20,1.73,10045.36,1.283029
BWD,623,2022-05-11 10:21:40,0.23,10045.59,1.280769
BWD,624,2022-05-13 06:19:40,-0.07,10045.52,1.281457
BWD,625,2022-05-13 13:53:40,1.11,10046.63,1.270549
BWD,626,2022-05-13 15:11:40,1.63,10048.26,1.254530
BWD,627,2022-05-13 17:03:40,1.59,10049.85,1.238905
BWD,628,2022-05-16 10:45:40,2.95,10052.80,1.209915
BWD,629,2022-05-16 11:00:40,2.36,10055.16,1.186723
BWD,630,2022-05-17 21:45:40,1.59,10056.75,1.171098
BWD,631,2022-05-17 22:33:40,1.10,10057.85,1.160288
BWD,632,2022-05-17 23:39:40,1.02,10058.87,1.150265
BWD,633,2022-05-18 07:09:40,0.72,10059.59,1.143189
BWD,634,2022-05-20 17:45:40,1.73,10061.32,1.126188
BWD,635,2022-05-23 20:29:40,0.88,10062.20,1.117540
BWD,636,2022-05-24 05:03:40,0.44,10062.64,1.113216
BWD,637,2022-05-25 09:31:40,0.68,10063.32,1.106534
BWD,638,2022-05-25 19:11:40,1.14,10064.46,1.095331
BWD,639,2022-05-25 19:46:40,1.03,10065.49,1.085209
BWD,640,2022-05-26 08:07:40,0.80,10066.29,1.077347
BWD,641,2022-05-26 09:33:40,0.88,10067.17,1.068699
BWD,642,2022-05-30 02:18:40,0.42,10067.59,1.064572
BWD,643,2022-05-31 03:32:40,0.61,10068.20,1.058578
BWD,644,2022-05-31 05:08:40,0.65,10068.85,1.052190
BWD,645,2022-05-31 23:21:40,0.82,10069.67,1.044132
BWD,646,2022-06-01 08:40:40,0.98,10070.65,1.034501
BWD,647,2022-06-06 04:19:40,-0.22,10070.43,1.036663
BWD,648,2022-06-06 18:38:40,1.09,10071.52,1.025951
BWD,649,2022-06-06 20:38:40,1.26,10072.78,1.013569
BWD,650,2022-06-07 02:51:40,0.44,10073.22,1.009245
BWD,651,2022-06-10 15:39:40,5.78,10079.00,0.952445
BWD,652,2022-06-13 10:47:40,1.01,10080.01,0.942519
BWD,653,2022-06-13 11:50:40,1.51,10081.52,0.927680
BWD,654,2022-06-13 12:03:40,2.20,10083.72,0.906061
BWD,655,2022-06-16 19:54:40,-2.21,10081.51,0.927779
BWD,656,2022-06-21 09:21:20,0.49,10082.00,0.922963
BWD,657,2022-06-21 10:00:40,0.86,10082.86,0.914512
BWD,658,2022-06-21 10:15:40,0.89,10083.75,0.905766
BWD,659,2022-06-21 10:30:40,0.66,10084.41,0.899280
BWD,660,2022-06-23 14:46:40,0.81,10085.22,0.891320
BWD,661,2022-06-23 21:53:40,1.41,10086.63,0.877464
BWD,662,2022-06-28 09:08:40,-0.05,10086.58,0.877955
BWD,663,2022-06-29 09:49:40,1.30,10087.88,0.865180
BWD,664,2022-06-30 14:50:40,2.21,10090.09,0.843462
BWD,665,2022-06-30 15:07:20,1.07,10091.16,0.832947
BWD,666,2022-06-30 15:30:40,2.34,10093.50,0.809951
BWD,667,2022-07-01 08:46:40,1.42,10094.92,0.795997
BWD,668,2022-07-01 10:24:40,2.21,10097.13,0.774279
BWD,669,2022-07-01 13:47:40,1.21,10098.34,0.762388
BWD,670,2022-07-01 14:00:40,1.56,10099.90,0.747058
BWD,671,2022-07-01 14:45:40,2.66,10102.56,0.720918
BWD,672,2022-07-05 12:20:40,1.54,10104.10,0.705784
BWD,673,2022-07-05 14:31:40,0.85,10104.95,0.697431
BWD,674,2022-07-05 14:46:20,1.03,10105.98,0.687309
BWD,675,2022-07-05 15:09:40,1.18,10107.16,0.675713
BWD,676,2022-07-05 16:19:40,1.67,10108.83,0.659302
BWD,677,2022-07-05 16:31:20,1.24,10110.07,0.647116
BWD,678,2022-07-05 16:45:40,1.47,10111.54,0.632670
BWD,679,2022-07-13 15:33:40,-73.52,10038.02,1.355160
BWD,680,2022-07-13 15:45:40,2.52,10040.54,1.330396
BWD,681,2022-07-13 16:04:40,3.68,10044.22,1.294232
BWD,682,2022-07-18 12:30:40,0.62,10044.84,1.288139
BWD,683,2022-07-20 09:21:40,0.71,10045.55,1.281162
BWD,684,2022-07-20 21:00:40,0.86,10046.41,1.272710
BWD,685,2022-07-20 21:18:40,0.92,10047.33,1.263670
BWD,686,2022-07-21 15:41:40,-1.24,10046.09,1.275855
BWD,687,2022-07-25 17:18:40,1.17,10047.26,1.264357
BWD,688,2022-07-25 18:03:40,1.18,10048.44,1.252761
BWD,689,2022-07-27 17:16:40,1.41,10049.85,1.238905
BWD,690,2022-07-27 17:42:40,1.13,10050.98,1.227801
BWD,691,2022-08-03 06:14:40,0.18,10051.16,1.226032
BWD,692,2022-08-05 17:02:40,1.90,10053.06,1.207360
BWD,693,2022-08-09 05:22:20,0.49,10053.55,1.202545
BWD,694,2022-08-10 08:35:40,0.38,10053.93,1.198811
BWD,695,2022-08-11 06:00:40,0.54,10054.47,1.193504
BWD,696,2022-08-15 09:19:40,0.53,10055.00,1.188296
BWD,697,2022-08-17 14:17:40,-23.86,10031.14,1.422771
BWD,698,2022-08-17 14:31:40,0.71,10031.85,1.415793
BWD,699,2022-08-17 14:52:40,1.06,10032.91,1.405377
BWD,700,2022-08-17 19:51:40,1.04,10033.95,1.395156
BWD,701,2022-08-18 20:42:40,0.78,10034.73,1.387491
BWD,702,2022-08-23 04:58:40,-0.33,10034.40,1.390734
BWD,703,2022-08-25 17:01:40,1.78,10036.18,1.373242
BWD,704,2022-08-26 05:03:40,0.50,10036.68,1.368328
BWD,705,2022-08-26 15:30:40,3.24,10039.92,1.336488
BWD,706,2022-08-26 20:35:40,1.97,10041.89,1.317129
BWD,707,2022-08-29 15:24:40,0.92,10042.81,1.308088
BWD,708,2022-08-30 10:33:40,0.80,10043.61,1.300226
BWD,709,2022-08-30 18:00:40,1.93,10045.54,1.281260
BWD,710,2022-08-31 11:39:40,0.76,10046.30,1.273791
BWD,711,2022-08-31 11:55:40,0.99,10047.29,1.264063
BWD,712,2022-08-31 14:30:40,1.33,10048.62,1.250993
BWD,713,2022-09-01 03:51:40,0.87,10049.49,1.242443
BWD,714,2022-09-01 04:00:40,1.22,10050.71,1.230454
BWD,715,2022-09-01 04:17:40,1.07,10051.78,1.219939
BWD,716,2022-09-01 05:27:20,0.63,10052.41,1.213748
BWD,717,2022-09-06 16:16:40,0.99,10053.40,1.204019
BWD,718,2022-09-08 17:31:40,1.80,10055.20,1.186330
BWD,719,2022-09-09 16:30:40,1.80,10057.00,1.168641
BWD,720,2022-09-09 16:46:40,1.13,10058.13,1.157537
BWD,721,2022-09-09 17:01:40,1.15,10059.28,1.146235
BWD,722,2022-09-13 15:46:40,1.43,10060.71,1.132183
BWD,723,2022-09-13 16:41:40,2.74,10063.45,1.105256
BWD,724,2022-09-13 19:11:40,2.39,10065.84,1.081770
BWD,725,2022-09-14 22:49:40,0.67,10066.51,1.075185
BWD,726,2022-09-15 06:41:40,0.75,10067.26,1.067815
BWD,727,2022-09-15 13:02:40,0.69,10067.95,1.061034
BWD,728,2022-09-15 18:02:40,2.15,10070.10,1.039906
BWD,729,2022-09-15 18:27:40,2.82,10072.92,1.012193
BWD,730,2022-09-15 19:35:20,2.27,10075.19,0.989886
BWD,731,2022-09-15 20:01:40,2.09,10077.28,0.969347
BWD,732,2022-09-16 11:03:40,0.89,10078.17,0.960601
BWD,733,2022-09-16 11:21:40,0.78,10078.95,0.952936
BWD,734,2022-09-19 05:18:20,0.81,10079.76,0.944976
BWD,735,2022-09-19 05:31:40,1.25,10081.01,0.932692
BWD,736,2022-09-19 10:18:20,0.58,10081.59,0.926992
BWD,737,2022-09-19 10:30:40,0.80,10082.39,0.919131
BWD,738,2022-09-19 10:56:40,1.29,10083.68,0.906454
BWD,739,2022-09-21 21:15:40,2.84,10086.52,0.878545
BWD,740,2022-09-22 04:27:40,0.94,10087.46,0.869307
BWD,741,2022-09-23 12:01:40,0.84,10088.30,0.861052
BWD,742,2022-09-28 10:21:40,-45.81,10042.49,1.311233
BWD,743,2022-09-28 10:46:40,1.65,10044.14,1.295018
BWD,744,2022-09-29 08:50:40,0.77,10044.91,1.287451
BWD,745,2022-09-29 09:00:40,1.17,10046.08,1.275953
BWD,746,2022-09-29 09:22:40,0.88,10046.96,1.267306
BWD,747,2022-09-29 09:32:40,1.12,10048.08,1.256299
BWD,748,2022-09-29 10:56:40,1.17,10049.25,1.244801
BWD,749,2022-10-05 13:02:40,1.52,10050.77,1.229864
BWD,750,2022-10-05 13:25:40,2.17,10052.94,1.208539
BWD,751,2022-10-07 16:00:40,2.38,10055.32,1.185151
BWD,752,2022-10-10 06:31:40,0.86,10056.18,1.176700
BWD,753,2022-10-10 07:05:20,0.84,10057.02,1.168445
BWD,754,2022-10-13 15:45:40,-42.21,10014.81,1.583248
BWD,755,2022-10-13 16:02:20,1.58,10016.39,1.567721
BWD,756,2022-10-13 16:20:40,4.32,10020.71,1.525267
BWD,757,2022-10-13 16:53:20,2.34,10023.05,1.502272
BWD,758,2022-10-13 17:04:20,2.16,10025.21,1.481045
BWD,759,2022-10-13 17:32:40,2.99,10028.20,1.451662
BWD,760,2022-10-13 17:47:40,3.59,10031.79,1.416383
BWD,761,2022-10-14 13:08:20,1.10,10032.89,1.405573
BWD,762,2022-10-14 13:17:40,1.85,10034.74,1.387393
BWD,763,2022-10-17 23:30:40,0.75,10035.49,1.380023
BWD,764,2022-10-19 08:31:40,0.51,10036.00,1.375011
BWD,765,2022-10-19 10:53:40,1.10,10037.10,1.364201
BWD,766,2022-10-19 14:49:40,1.11,10038.21,1.353293
BWD,767,2022-10-19 19:50:40,1.26,10039.47,1.340911
BWD,768,2022-10-20 05:42:40,0.62,10040.09,1.334818
BWD,769,2022-10-21 06:46:40,0.61,10040.70,1.328823
BWD,770,2022-10-21 07:27:40,0.75,10041.45,1.321453
BWD,771,2022-10-24 11:57:20,1.03,10042.48,1.311331
BWD,772,2022-10-25 13:03:40,1.01,10043.49,1.301406
BWD,773,2022-10-25 13:47:40,1.15,10044.64,1.290104
BWD,774,2022-11-02 15:03:40,-1.49,10043.15,1.304747
BWD,775,2022-11-02 20:38:00,0.57,10043.72,1.299145
BWD,776,2022-11-03 02:42:40,1.06,10044.78,1.288729
BWD,777,2022-11-03 10:20:40,0.55,10045.33,1.283324
BWD,778,2022-11-03 10:31:40,1.04,10046.37,1.273104
BWD,779,2022-11-03 10:59:40,0.71,10047.08,1.266126
BWD,780,2022-11-03 21:32:40,1.78,10048.86,1.248634
BWD,781,2022-11-08 08:09:40,0.44,10049.30,1.244310
BWD,782,2022-11-17 10:17:40,0.64,10049.94,1.238021
BWD,783,2022-11-18 17:16:40,2.31,10052.25,1.215320
BWD,784,2022-11-18 22:40:20,0.62,10052.87,1.209227
BWD,785,2022-11-21 03:36:40,0.71,10053.58,1.202250
BWD,786,2022-11-21 11:18:40,1.17,10054.75,1.190752
BWD,787,2022-11-21 11:52:40,1.35,10056.10,1.177486
BWD,788,2022-11-21 12:01:40,0.92,10057.02,1.168445
BWD,789,2022-11-23 07:26:40,0.56,10057.58,1.162942
BWD,790,2022-11-25 10:15:40,0.71,10058.29,1.155964
BWD,791,2022-11-25 12:07:40,1.29,10059.58,1.143287
BWD,792,2022-11-25 15:56:40,0.75,10060.33,1.135917
BWD,793,2022-11-28 17:04:40,1.22,10061.55,1.123928
BWD,794,2022-11-29 05:15:40,-0.21,10061.34,1.125992
BWD,795,2022-11-30 20:30:40,6.20,10067.54,1.065063
BWD,796,2022-12-02 04:46:40,0.85,10068.39,1.056710
BWD,797,2022-12-02 15:52:40,1.10,10069.49,1.045901
BWD,798,2022-12-02 16:25:40,1.24,10070.73,1.033715
BWD,799,2022-12-02 18:09:40,1.87,10072.60,1.015338
BWD,800,2022-12-05 09:17:40,0.70,10073.30,1.008459
BWD,801,2022-12-05 12:43:40,1.00,10074.30,0.998632
BWD,802,2022-12-05 16:34:40,1.05,10075.35,0.988314
BWD,803,2022-12-07 20:49:40,-0.50,10074.85,0.993227
BWD,804,2022-12-12 04:31:20,0.65,10075.50,0.986840
BWD,805,2022-12-12 06:07:40,0.82,10076.32,0.978781
BWD,806,2022-12-12 07:30:40,1.09,10077.41,0.968070
BWD,807,2022-12-12 18:46:40,1.11,10078.52,0.957162
BWD,808,2022-12-12 21:20:40,0.86,10079.38,0.948710
BWD,809,2022-12-14 21:17:40,1.02,10080.40,0.938687
BWD,810,2022-12-20 10:42:40,-1.25,10079.15,0.950971
BWD,811,2022-12-22 16:02:00,0.94,10080.09,0.941733
BWD,812,2022-12-27 11:25:40,-1.40,10078.69,0.955491
BWD,813,2022-12-27 16:17:40,1.09,10079.78,0.944779
BWD,814,2022-12-28 12:13:40,0.86,10080.64,0.936328
