Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2025.01.01 00:00:00,1,,balance,,,,,0.00,0.00,10 000.00,10 000.00,
2025.01.02 15:00:00,2,XAUUSD,buy,in,0.01,2643.53,2,0.00,0.00,0.00,10 000.00,CT_1st_Buy
2025.01.03 11:00:00,3,XAUUSD,sell,in,0.02,2652.55,3,0.00,0.00,0.00,10 000.00,CT_Rec_Sell
2025.01.03 17:00:00,4,XAUUSD,sell,in,0.03,2645.79,4,0.00,0.00,0.00,10 000.00,CT_Rec_Sell
2025.01.03 17:21:11,5,XAUUSD,buy,out,0.02,2641.16,5,0.00,0.00,22.78,10 022.78,tp 2641.18
2025.01.06 08:00:00,6,XAUUSD,sell,in,0.04,2633.92,6,0.00,0.00,0.00,10 022.78,CT_Rec_Sell
2025.01.06 15:00:00,7,XAUUSD,buy,in,0.05,2645.55,7,0.00,0.00,0.00,10 022.78,CT_Rec_Buy
2025.01.06 16:16:42,8,XAUUSD,buy,out,0.04,2619.01,8,0.00,0.00,59.64,10 082.42,tp 2619.01
2025.01.06 16:16:44,9,XAUUSD,buy,out,0.03,2618.79,9,0.00,0.00,81.00,10 163.42,tp 2618.85
2025.01.06 17:00:00,10,XAUUSD,sell,in,0.07,2631.77,10,0.00,0.00,0.00,10 163.42,CT_Rec_Sell
2025.01.07 05:00:00,11,XAUUSD,buy,in,0.09,2638.69,11,0.00,0.00,0.00,10 163.42,CT_Rec_Buy
2025.01.07 14:03:28,12,XAUUSD,sell,out,0.09,2649.18,12,0.00,0.00,94.41,10 257.83,tp 2649.13
2025.01.07 15:00:00,13,XAUUSD,buy,in,0.09,2651.49,13,0.00,0.00,0.00,10 257.83,CT_Rec_Buy
2025.01.09 13:29:21,14,XAUUSD,sell,out,0.09,2671.84,14,0.00,0.00,183.15,10 440.98,tp 2671.59
2025.01.09 15:00:00,15,XAUUSD,buy,in,0.09,2674.24,15,0.00,0.00,0.00,10 440.98,CT_Rec_Buy
2025.01.09 15:37:20,16,XAUUSD,sell,out,0.05,2677.58,16,0.00,0.00,160.15,10 601.13,tp 2677.53
2025.01.10 06:40:32,17,XAUUSD,buy,in,0.12,2672.02,17,0.00,0.00,0.00,10 601.13,CT_Rec_Buy
2025.01.10 06:44:58,18,XAUUSD,sell,out,0.12,2672.44,18,0.00,0.00,5.04,10 606.17,tp 2672.44
2025.01.10 16:33:21,19,XAUUSD,sell,out,0.09,2691.11,19,0.00,0.00,151.83,10 758.00,tp 2691.04
2025.01.10 16:33:22,20,XAUUSD,sell,out,0.01,2691.37,20,0.00,0.00,47.84,10 805.84,tp 2691.35
2025.01.13 14:00:00,21,XAUUSD,sell,in,0.09,2675.84,21,0.00,0.00,0.00,10 805.84,CT_Rec_Sell
2025.01.13 16:00:00,22,XAUUSD,sell,in,0.12,2668.70,22,0.00,0.00,0.00,10 805.84,CT_Rec_Sell
2025.01.13 20:28:25,23,XAUUSD,buy,out,0.12,2658.07,23,0.00,0.00,127.56,10 933.40,
2025.01.13 20:28:25,24,XAUUSD,buy,out,0.09,2658.07,24,0.00,0.00,159.93,11 093.33,
2025.01.13 20:28:25,25,XAUUSD,buy,out,0.07,2658.07,25,0.00,0.00,-184.10,10 909.23,
2025.01.15 13:00:00,26,XAUUSD,buy,in,0.01,2688.76,26,0.00,0.00,0.00,10 909.23,CT_1st_Buy
2025.01.16 13:00:00,27,XAUUSD,buy,in,0.02,2708.07,27,0.00,0.00,0.00,10 909.23,CT_Rec_Buy
2025.01.16 17:00:00,28,XAUUSD,buy,in,0.03,2718.50,28,0.00,0.00,0.00,10 909.23,CT_Rec_Buy
2025.01.16 18:54:29,29,XAUUSD,sell,out,0.02,2722.43,29,0.00,0.00,28.72,10 937.95,tp 2722.41
2025.01.17 13:00:00,30,XAUUSD,sell,in,0.04,2704.14,30,0.00,0.00,0.00,10 937.95,CT_Rec_Sell
2025.01.17 19:00:00,31,XAUUSD,buy,in,0.05,2716.02,31,0.00,0.00,0.00,10 937.95,CT_Rec_Buy
2025.01.21 04:39:35,32,XAUUSD,sell,out,0.01,2725.57,32,0.00,0.00,36.81,10 974.76,tp 2725.45
2025.01.21 05:00:00,33,XAUUSD,buy,in,0.07,2724.87,33,0.00,0.00,0.00,10 974.76,CT_Rec_Buy
2025.01.21 05:00:12,34,XAUUSD,sell,out,0.05,2726.12,34,0.00,0.00,50.50,11 025.26,tp 2726.04
2025.01.21 06:18:07,35,XAUUSD,buy,in,0.09,2727.20,35,0.00,0.00,0.00,11 025.26,CT_Rec_Buy
2025.01.21 09:39:38,36,XAUUSD,sell,out,0.09,2731.54,36,0.00,0.00,39.06,11 064.32,
2025.01.21 09:39:38,37,XAUUSD,sell,out,0.07,2731.54,37,0.00,0.00,46.69,11 111.01,
2025.01.21 09:39:38,38,XAUUSD,buy,out,0.04,2731.87,38,0.00,0.00,-110.92,11 000.09,
2025.01.21 09:39:38,39,XAUUSD,sell,out,0.03,2731.54,39,0.00,0.00,39.12,11 039.21,
2025.01.24 04:00:00,40,XAUUSD,buy,in,0.01,2762.49,40,0.00,0.00,0.00,11 039.21,CT_1st_Buy
2025.01.24 05:00:00,41,XAUUSD,buy,in,0.02,2774.45,41,0.00,0.00,0.00,11 039.21,CT_Rec_Buy
2025.01.24 06:00:02,42,XAUUSD,buy,in,0.03,2772.23,42,0.00,0.00,0.00,11 039.21,CT_Rec_Buy
2025.01.24 15:43:36,43,XAUUSD,sell,out,0.01,2783.75,43,0.00,0.00,21.26,11 060.47,tp 2783.73
2025.01.27 05:00:00,44,XAUUSD,sell,in,0.04,2756.16,44,0.00,0.00,0.00,11 060.47,CT_Rec_Sell
2025.01.27 06:00:00,45,XAUUSD,sell,in,0.05,2761.00,45,0.00,0.00,0.00,11 060.47,CT_Rec_Sell
2025.01.27 07:28:40,46,XAUUSD,buy,out,0.05,2755.36,46,0.00,0.00,28.20,11 088.67,tp 2755.36
2025.01.27 09:03:04,47,XAUUSD,sell,in,0.05,2753.91,47,0.00,0.00,0.00,11 088.67,CT_Rec_Sell
2025.01.27 09:28:51,48,XAUUSD,buy,out,0.05,2748.54,48,0.00,0.00,26.85,11 115.52,tp 2748.60
2025.01.27 13:00:00,49,XAUUSD,buy,in,0.05,2768.03,49,0.00,0.00,0.00,11 115.52,CT_Rec_Buy
2025.01.30 17:47:47,50,XAUUSD,sell,out,0.05,2793.08,50,0.00,0.00,125.25,11 240.77,tp 2793.08
2025.01.30 18:00:00,51,XAUUSD,buy,in,0.05,2795.48,51,0.00,0.00,0.00,11 240.77,CT_Rec_Buy
2025.01.31 14:03:30,52,XAUUSD,sell,out,0.03,2801.63,52,0.00,0.00,88.20,11 328.97,tp 2801.63
2025.01.31 16:00:00,53,XAUUSD,buy,in,0.07,2806.72,53,0.00,0.00,0.00,11 328.97,CT_Rec_Buy
2025.01.31 17:07:35,54,XAUUSD,sell,out,0.02,2814.93,54,0.00,0.00,80.96,11 409.93,tp 2814.92
2025.01.31 17:12:50,55,XAUUSD,sell,out,0.07,2816.48,55,0.00,0.00,68.32,11 478.25,
2025.01.31 17:12:50,56,XAUUSD,sell,out,0.05,2816.48,56,0.00,0.00,105.00,11 583.25,
2025.01.31 17:12:50,57,XAUUSD,buy,out,0.04,2816.68,57,0.00,0.00,-242.08,11 341.17,
2025.02.03 21:00:00,58,XAUUSD,buy,in,0.01,2821.18,58,0.00,0.00,0.00,11 341.17,CT_1st_Buy
2025.02.04 17:00:00,59,XAUUSD,buy,in,0.02,2839.32,59,0.00,0.00,0.00,11 341.17,CT_Rec_Buy
2025.02.05 06:00:00,60,XAUUSD,buy,in,0.03,2852.48,60,0.00,0.00,0.00,11 341.17,CT_Rec_Buy
2025.02.05 07:48:32,61,XAUUSD,sell,out,0.03,2859.61,61,0.00,0.00,21.39,11 362.56,
2025.02.05 07:48:32,62,XAUUSD,sell,out,0.02,2859.61,62,0.00,0.00,40.58,11 403.14,
2025.02.05 07:48:32,63,XAUUSD,sell,out,0.01,2859.61,63,0.00,0.00,38.43,11 441.57,
2025.02.06 10:00:00,64,XAUUSD,sell,in,0.01,2855.69,64,0.00,0.00,0.00,11 441.57,CT_1st_Sell
2025.02.06 18:00:00,65,XAUUSD,sell,in,0.02,2850.38,65,0.00,0.00,0.00,11 441.57,CT_Rec_Sell
2025.02.07 01:01:30,66,XAUUSD,buy,in,0.03,2856.15,66,0.00,0.00,0.00,11 441.57,CT_Rec_Buy
2025.02.07 03:00:00,67,XAUUSD,buy,in,0.04,2858.70,67,0.00,0.00,0.00,11 441.57,CT_Rec_Buy
2025.02.07 03:18:24,68,XAUUSD,sell,out,0.03,2862.26,68,0.00,0.00,18.33,11 459.90,tp 2862.24
2025.02.07 03:20:46,69,XAUUSD,sell,out,0.04,2863.18,69,0.00,0.00,17.92,11 477.82,tp 2863.17
2025.02.07 05:00:00,70,XAUUSD,buy,in,0.03,2868.91,70,0.00,0.00,0.00,11 477.82,CT_Rec_Buy
2025.02.07 18:00:00,71,XAUUSD,buy,in,0.04,2880.73,71,0.00,0.00,0.00,11 477.82,CT_Rec_Buy
2025.02.10 09:30:41,72,XAUUSD,sell,out,0.03,2894.07,72,0.00,0.00,75.48,11 553.30,tp 2894.05
2025.02.10 10:00:00,73,XAUUSD,buy,in,0.05,2895.83,73,0.00,0.00,0.00,11 553.30,CT_Rec_Buy
2025.02.10 17:19:29,74,XAUUSD,sell,out,0.04,2911.08,74,0.00,0.00,121.40,11 674.70,tp 2911.06
2025.02.11 03:00:00,75,XAUUSD,buy,in,0.07,2922.78,75,0.00,0.00,0.00,11 674.70,CT_Rec_Buy
2025.02.11 04:13:46,76,XAUUSD,sell,out,0.07,2942.55,76,0.00,0.00,138.39,11 813.09,
2025.02.11 04:13:46,77,XAUUSD,sell,out,0.05,2942.55,77,0.00,0.00,233.60,12 046.69,
2025.02.11 04:13:46,78,XAUUSD,buy,out,0.02,2942.75,78,0.00,0.00,-184.74,11 861.95,
2025.02.11 04:13:46,79,XAUUSD,buy,out,0.01,2942.75,79,0.00,0.00,-87.06,11 774.89,
2025.02.13 22:00:00,80,XAUUSD,buy,in,0.01,2926.98,80,0.00,0.00,0.00,11 774.89,CT_1st_Buy
2025.02.14 01:20:42,81,XAUUSD,buy,in,0.02,2929.32,81,0.00,0.00,0.00,11 774.89,CT_Rec_Buy
2025.02.14 08:42:48,82,XAUUSD,sell,out,0.02,2935.18,82,0.00,0.00,11.72,11 786.61,tp 2935.14
2025.02.14 19:00:00,83,XAUUSD,sell,in,0.02,2896.03,83,0.00,0.00,0.00,11 786.61,CT_Rec_Sell
2025.02.14 21:00:00,84,XAUUSD,sell,in,0.03,2883.77,84,0.00,0.00,0.00,11 786.61,CT_Rec_Sell
2025.02.17 05:00:00,85,XAUUSD,buy,in,0.04,2899.53,85,0.00,0.00,0.00,11 786.61,CT_Rec_Buy
2025.02.18 21:35:22,86,XAUUSD,sell,out,0.04,2934.16,86,0.00,0.00,138.52,11 925.13,tp 2934.09
2025.02.19 12:00:00,87,XAUUSD,buy,in,0.04,2945.64,87,0.00,0.00,0.00,11 925.13,CT_Rec_Buy
2025.02.20 09:33:41,88,XAUUSD,sell,out,0.01,2950.89,88,0.00,0.00,23.91,11 949.04,tp 2950.83
2025.02.20 09:33:41,89,XAUUSD,buy,in,0.05,2951.09,89,0.00,0.00,0.00,11 949.04,CT_Rec_Buy
2025.02.27 16:46:53,90,XAUUSD,sell,out,0.05,2873.49,90,0.00,0.00,-388.00,11 561.04,
2025.02.27 16:46:53,91,XAUUSD,sell,out,0.04,2873.49,91,0.00,0.00,-288.60,11 272.44,
2025.02.27 16:46:53,92,XAUUSD,buy,out,0.03,2873.69,92,0.00,0.00,30.24,11 302.68,
2025.02.27 16:46:53,93,XAUUSD,buy,out,0.02,2873.69,93,0.00,0.00,44.68,11 347.36,
2025.03.03 01:05:00,94,XAUUSD,buy,in,0.01,2873.72,94,0.00,0.00,0.00,11 347.36,CT_1st_Buy
2025.03.03 02:00:00,95,XAUUSD,buy,in,0.02,2871.19,95,0.00,0.00,0.00,11 347.36,CT_Rec_Buy
2025.03.03 03:00:00,96,XAUUSD,buy,in,0.03,2865.98,96,0.00,0.00,0.00,11 347.36,CT_Rec_Buy
2025.03.03 15:00:00,97,XAUUSD,buy,in,0.04,2875.84,97,0.00,0.00,0.00,11 347.36,CT_Rec_Buy
2025.03.03 16:36:15,98,XAUUSD,sell,out,0.04,2881.76,98,0.00,0.00,23.68,11 371.04,
2025.03.03 16:36:15,99,XAUUSD,sell,out,0.03,2881.76,99,0.00,0.00,47.34,11 418.38,
2025.03.03 16:36:15,100,XAUUSD,sell,out,0.02,2881.76,100,0.00,0.00,21.14,11 439.52,
2025.03.03 16:36:15,101,XAUUSD,sell,out,0.01,2881.76,101,0.00,0.00,8.04,11 447.56,
2025.03.04 14:00:00,102,XAUUSD,buy,in,0.01,2920.30,102,0.00,0.00,0.00,11 447.56,CT_1st_Buy
2025.03.04 18:00:00,103,XAUUSD,sell,in,0.02,2905.97,103,0.00,0.00,0.00,11 447.56,CT_Rec_Sell
2025.03.05 09:00:00,104,XAUUSD,buy,in,0.03,2917.23,104,0.00,0.00,0.00,11 447.56,CT_Rec_Buy
2025.03.06 05:00:00,105,XAUUSD,buy,in,0.04,2925.73,105,0.00,0.00,0.00,11 447.56,CT_Rec_Buy
2025.03.12 19:08:36,106,XAUUSD,sell,out,0.03,2931.32,106,0.00,0.00,42.27,11 489.83,tp 2931.03
2025.03.12 20:00:00,107,XAUUSD,buy,in,0.05,2936.25,107,0.00,0.00,0.00,11 489.83,CT_Rec_Buy
2025.03.13 05:42:00,108,XAUUSD,sell,out,0.04,2942.18,108,0.00,0.00,65.80,11 555.63,tp 2941.99
2025.03.13 07:00:00,109,XAUUSD,buy,in,0.07,2945.70,109,0.00,0.00,0.00,11 555.63,CT_Rec_Buy
2025.03.13 16:36:19,110,XAUUSD,sell,out,0.07,2949.68,110,0.00,0.00,27.86,11 583.49,
2025.03.13 16:36:19,111,XAUUSD,sell,out,0.05,2949.68,111,0.00,0.00,67.15,11 650.64,
2025.03.13 16:36:19,112,XAUUSD,buy,out,0.02,2949.88,112,0.00,0.00,-87.82,11 562.82,
2025.03.13 16:36:19,113,XAUUSD,sell,out,0.01,2949.68,113,0.00,0.00,29.38,11 592.20,
2025.03.17 14:00:00,114,XAUUSD,buy,in,0.01,2999.10,114,0.00,0.00,0.00,11 592.20,CT_1st_Buy
2025.03.18 07:00:00,115,XAUUSD,buy,in,0.02,3011.70,115,0.00,0.00,0.00,11 592.20,CT_Rec_Buy
2025.03.18 11:22:41,116,XAUUSD,sell,out,0.02,3021.89,116,0.00,0.00,20.38,11 612.58,tp 3021.87
2025.03.18 15:34:06,117,XAUUSD,sell,out,0.01,3031.42,117,0.00,0.00,32.32,11 644.90,tp 3031.38
2025.03.19 08:00:00,118,XAUUSD,buy,in,0.01,3036.69,118,0.00,0.00,0.00,11 644.90,CT_1st_Buy
2025.03.19 13:00:00,119,XAUUSD,sell,in,0.02,3030.30,119,0.00,0.00,0.00,11 644.90,CT_Rec_Sell
2025.03.19 21:42:23,120,XAUUSD,sell,out,0.01,3046.47,120,0.00,0.00,9.78,11 654.68,tp 3045.84
2025.03.19 23:00:00,121,XAUUSD,buy,in,0.03,3047.95,121,0.00,0.00,0.00,11 654.68,CT_Rec_Buy
2025.03.20 12:00:00,122,XAUUSD,sell,in,0.04,3041.97,122,0.00,0.00,0.00,11 654.68,CT_Rec_Sell
2025.03.20 13:17:17,123,XAUUSD,buy,out,0.04,3030.99,123,0.00,0.00,43.92,11 698.60,tp 3031.14
2025.03.20 15:00:00,124,XAUUSD,sell,in,0.04,3034.40,124,0.00,0.00,0.00,11 698.60,CT_Rec_Sell
2025.03.21 06:07:02,125,XAUUSD,sell,in,0.05,3032.20,125,0.00,0.00,0.00,11 698.60,CT_Rec_Sell
2025.03.21 16:39:12,126,XAUUSD,buy,out,0.04,3015.65,126,0.00,0.00,75.00,11 773.60,tp 3015.65
2025.03.21 16:39:34,127,XAUUSD,buy,out,0.02,3014.38,127,0.00,0.00,31.84,11 805.44,tp 3014.64
2025.03.21 16:48:48,128,XAUUSD,buy,out,0.05,3011.55,128,0.00,0.00,103.25,11 908.69,
2025.03.21 16:48:48,129,XAUUSD,sell,out,0.03,3011.35,129,0.00,0.00,-109.80,11 798.89,
2025.03.24 20:00:00,130,XAUUSD,sell,in,0.01,3009.83,130,0.00,0.00,0.00,11 798.89,CT_1st_Sell
2025.03.25 08:00:00,131,XAUUSD,buy,in,0.02,3015.29,131,0.00,0.00,0.00,11 798.89,CT_Rec_Buy
2025.03.25 13:00:00,132,XAUUSD,buy,in,0.03,3023.38,132,0.00,0.00,0.00,11 798.89,CT_Rec_Buy
2025.03.25 13:13:27,133,XAUUSD,sell,out,0.02,3024.69,133,0.00,0.00,18.80,11 817.69,tp 3024.62
2025.03.25 18:00:14,134,XAUUSD,buy,in,0.04,3025.67,134,0.00,0.00,0.00,11 817.69,CT_Rec_Buy
2025.03.26 06:00:43,135,XAUUSD,buy,in,0.05,3023.38,135,0.00,0.00,0.00,11 817.69,CT_Rec_Buy
2025.03.26 10:06:53,136,XAUUSD,sell,out,0.05,3026.84,136,0.00,0.00,17.30,11 834.99,tp 3026.71
2025.03.26 18:00:00,137,XAUUSD,sell,in,0.05,3017.51,137,0.00,0.00,0.00,11 834.99,CT_Rec_Sell
2025.03.27 06:43:02,138,XAUUSD,sell,out,0.04,3033.35,138,0.00,0.00,30.72,11 865.71,tp 3033.26
2025.03.27 07:00:00,139,XAUUSD,buy,in,0.07,3033.67,139,0.00,0.00,0.00,11 865.71,CT_Rec_Buy
2025.03.27 12:55:40,140,XAUUSD,sell,out,0.03,3038.98,140,0.00,0.00,46.80,11 912.51,tp 3038.95
2025.03.27 13:16:47,141,XAUUSD,sell,out,0.07,3049.57,141,0.00,0.00,111.30,12 023.81,tp 3049.54
2025.03.27 14:00:00,142,XAUUSD,buy,in,0.07,3051.55,142,0.00,0.00,0.00,12 023.81,CT_Rec_Buy
2025.03.27 15:00:00,143,XAUUSD,buy,in,0.09,3054.70,143,0.00,0.00,0.00,12 023.81,CT_Rec_Buy
2025.03.28 10:08:18,144,XAUUSD,sell,out,0.09,3085.86,144,0.00,0.00,280.44,12 304.25,
2025.03.28 10:08:18,145,XAUUSD,sell,out,0.07,3085.86,145,0.00,0.00,240.17,12 544.42,
2025.03.28 10:08:18,146,XAUUSD,buy,out,0.05,3086.06,146,0.00,0.00,-342.75,12 201.67,
2025.03.28 10:08:18,147,XAUUSD,buy,out,0.01,3086.06,147,0.00,0.00,-76.23,12 125.44,
2025.03.31 21:00:00,148,XAUUSD,buy,in,0.01,3117.98,148,0.00,0.00,0.00,12 125.44,CT_1st_Buy
2025.04.01 05:00:00,149,XAUUSD,buy,in,0.02,3135.42,149,0.00,0.00,0.00,12 125.44,CT_Rec_Buy
2025.04.01 06:00:00,150,XAUUSD,buy,in,0.03,3145.21,150,0.00,0.00,0.00,12 125.44,CT_Rec_Buy
2025.04.01 07:07:29,151,XAUUSD,buy,in,0.04,3147.50,151,0.00,0.00,0.00,12 125.44,CT_Rec_Buy
2025.04.03 02:06:59,152,XAUUSD,sell,out,0.04,3151.52,152,0.00,0.00,16.08,12 141.52,
2025.04.03 02:06:59,153,XAUUSD,sell,out,0.03,3151.52,153,0.00,0.00,18.93,12 160.45,
2025.04.03 02:06:59,154,XAUUSD,sell,out,0.02,3151.52,154,0.00,0.00,32.20,12 192.65,
2025.04.03 02:06:59,155,XAUUSD,sell,out,0.01,3151.52,155,0.00,0.00,33.54,12 226.19,
2025.04.04 11:00:00,156,XAUUSD,sell,in,0.01,3092.96,156,0.00,0.00,0.00,12 226.19,CT_1st_Sell
2025.04.04 17:00:00,157,XAUUSD,sell,in,0.02,3061.67,157,0.00,0.00,0.00,12 226.19,CT_Rec_Sell
2025.04.04 17:15:26,158,XAUUSD,buy,out,0.01,3043.40,158,0.00,0.00,49.56,12 275.75,tp 3043.67
2025.04.04 17:47:16,159,XAUUSD,buy,out,0.02,3035.73,159,0.00,0.00,51.88,12 327.63,
2025.04.08 08:00:00,160,XAUUSD,buy,in,0.01,3002.34,160,0.00,0.00,0.00,12 327.63,CT_1st_Buy
2025.04.08 20:00:00,161,XAUUSD,sell,in,0.02,2986.07,161,0.00,0.00,0.00,12 327.63,CT_Rec_Sell
2025.04.08 21:01:36,162,XAUUSD,sell,in,0.03,2983.83,162,0.00,0.00,0.00,12 327.63,CT_Rec_Sell
2025.04.09 06:00:00,163,XAUUSD,buy,in,0.04,3003.26,163,0.00,0.00,0.00,12 327.63,CT_Rec_Buy
2025.04.09 09:24:19,164,XAUUSD,sell,out,0.01,3033.27,164,0.00,0.00,30.93,12 358.56,tp 3032.40
2025.04.09 10:00:00,165,XAUUSD,buy,in,0.05,3039.04,165,0.00,0.00,0.00,12 358.56,CT_Rec_Buy
2025.04.09 10:11:29,166,XAUUSD,sell,out,0.04,3051.63,166,0.00,0.00,193.48,12 552.04,tp 3051.47
2025.04.09 11:00:21,167,XAUUSD,buy,in,0.07,3041.28,167,0.00,0.00,0.00,12 552.04,CT_Rec_Buy
2025.04.09 14:22:42,168,XAUUSD,sell,out,0.07,3062.87,168,0.00,0.00,151.13,12 703.17,
2025.04.09 14:22:42,169,XAUUSD,sell,out,0.05,3062.87,169,0.00,0.00,119.15,12 822.32,
2025.04.09 14:22:42,170,XAUUSD,buy,out,0.03,3063.07,170,0.00,0.00,-237.72,12 584.60,
2025.04.09 14:22:42,171,XAUUSD,buy,out,0.02,3063.07,171,0.00,0.00,-154.00,12 430.60,
2025.04.10 20:00:00,172,XAUUSD,buy,in,0.01,3158.55,172,0.00,0.00,0.00,12 430.60,CT_1st_Buy
2025.04.11 03:00:00,173,XAUUSD,buy,in,0.02,3189.18,173,0.00,0.00,0.00,12 430.60,CT_Rec_Buy
2025.04.11 03:43:08,174,XAUUSD,sell,out,0.02,3212.70,174,0.00,0.00,47.04,12 477.64,
2025.04.11 03:43:08,175,XAUUSD,sell,out,0.01,3212.70,175,0.00,0.00,54.15,12 531.79,
2025.04.14 09:00:00,176,XAUUSD,buy,in,0.01,3234.52,176,0.00,0.00,0.00,12 531.79,CT_1st_Buy
2025.04.15 06:00:00,177,XAUUSD,buy,in,0.02,3224.38,177,0.00,0.00,0.00,12 531.79,CT_Rec_Buy
2025.04.15 08:00:00,178,XAUUSD,buy,in,0.03,3231.91,178,0.00,0.00,0.00,12 531.79,CT_Rec_Buy
2025.04.15 22:00:00,179,XAUUSD,buy,in,0.04,3229.17,179,0.00,0.00,0.00,12 531.79,CT_Rec_Buy
2025.04.16 01:50:16,180,XAUUSD,sell,out,0.04,3239.59,180,0.00,0.00,41.68,12 573.47,
2025.04.16 01:50:16,181,XAUUSD,sell,out,0.03,3239.59,181,0.00,0.00,23.04,12 596.51,
2025.04.16 01:50:16,182,XAUUSD,sell,out,0.02,3239.59,182,0.00,0.00,30.42,12 626.93,
2025.04.16 01:50:16,183,XAUUSD,sell,out,0.01,3239.59,183,0.00,0.00,5.07,12 632.00,
2025.04.17 02:00:00,184,XAUUSD,buy,in,0.01,3351.12,184,0.00,0.00,0.00,12 632.00,CT_1st_Buy
2025.04.17 03:01:28,185,XAUUSD,buy,in,0.02,3348.86,185,0.00,0.00,0.00,12 632.00,CT_Rec_Buy
2025.04.17 06:00:00,186,XAUUSD,sell,in,0.03,3340.42,186,0.00,0.00,0.00,12 632.00,CT_Rec_Sell
2025.04.17 08:30:10,187,XAUUSD,buy,out,0.03,3335.69,187,0.00,0.00,14.19,12 646.19,tp 3335.77
2025.04.17 19:00:00,188,XAUUSD,sell,in,0.03,3296.34,188,0.00,0.00,0.00,12 646.19,CT_Rec_Sell
2025.04.21 03:00:00,189,XAUUSD,buy,in,0.04,3348.43,189,0.00,0.00,0.00,12 646.19,CT_Rec_Buy
2025.04.21 03:43:22,190,XAUUSD,sell,out,0.02,3365.83,190,0.00,0.00,33.94,12 680.13,tp 3365.39
2025.04.21 04:52:53,191,XAUUSD,sell,out,0.01,3377.72,191,0.00,0.00,26.60,12 706.73,tp 3377.22
2025.04.21 05:00:00,192,XAUUSD,buy,in,0.05,3377.63,192,0.00,0.00,0.00,12 706.73,CT_Rec_Buy
2025.04.21 06:00:00,193,XAUUSD,buy,in,0.07,3385.19,193,0.00,0.00,0.00,12 706.73,CT_Rec_Buy
2025.04.21 10:02:14,194,XAUUSD,sell,out,0.07,3394.68,194,0.00,0.00,66.43,12 773.16,
2025.04.21 10:02:14,195,XAUUSD,sell,out,0.05,3394.68,195,0.00,0.00,85.25,12 858.41,
2025.04.21 10:02:14,196,XAUUSD,sell,out,0.04,3394.68,196,0.00,0.00,185.00,13 043.41,
2025.04.21 10:02:14,197,XAUUSD,buy,out,0.03,3394.88,197,0.00,0.00,-295.62,12 747.79,
2025.04.23 10:00:00,198,XAUUSD,sell,in,0.01,3301.21,198,0.00,0.00,0.00,12 747.79,CT_1st_Sell
2025.04.23 18:00:00,199,XAUUSD,sell,in,0.02,3287.63,199,0.00,0.00,0.00,12 747.79,CT_Rec_Sell
2025.04.24 03:00:00,200,XAUUSD,buy,in,0.03,3316.70,200,0.00,0.00,0.00,12 747.79,CT_Rec_Buy
2025.04.24 05:00:00,201,XAUUSD,buy,in,0.04,3357.72,201,0.00,0.00,0.00,12 747.79,CT_Rec_Buy
2025.05.01 12:56:03,202,XAUUSD,buy,out,0.02,3219.28,202,0.00,0.00,136.70,12 884.49,tp 3219.38
2025.05.01 12:58:58,203,XAUUSD,sell,out,0.04,3216.36,203,0.00,0.00,-565.44,12 319.05,
2025.05.01 12:58:58,204,XAUUSD,sell,out,0.03,3216.36,204,0.00,0.00,-301.02,12 018.03,
2025.05.01 12:58:58,205,XAUUSD,buy,out,0.01,3216.56,205,0.00,0.00,84.65,12 102.68,
2025.05.02 20:00:00,206,XAUUSD,sell,in,0.01,3225.11,206,0.00,0.00,0.00,12 102.68,CT_1st_Sell
2025.05.05 06:00:00,207,XAUUSD,buy,in,0.02,3270.15,207,0.00,0.00,0.00,12 102.68,CT_Rec_Buy
2025.05.05 13:00:00,208,XAUUSD,buy,in,0.03,3308.71,208,0.00,0.00,0.00,12 102.68,CT_Rec_Buy
2025.05.05 14:00:00,209,XAUUSD,buy,in,0.04,3313.33,209,0.00,0.00,0.00,12 102.68,CT_Rec_Buy
2025.05.05 17:06:00,210,XAUUSD,sell,out,0.04,3324.69,210,0.00,0.00,45.44,12 148.12,
2025.05.05 17:06:00,211,XAUUSD,sell,out,0.03,3324.69,211,0.00,0.00,47.94,12 196.06,
2025.05.05 17:06:00,212,XAUUSD,sell,out,0.02,3324.69,212,0.00,0.00,109.08,12 305.14,
2025.05.05 17:06:00,213,XAUUSD,buy,out,0.01,3324.89,213,0.00,0.00,-99.78,12 205.36,
2025.05.06 22:00:00,214,XAUUSD,buy,in,0.01,3415.99,214,0.00,0.00,0.00,12 205.36,CT_1st_Buy
2025.05.07 01:01:30,215,XAUUSD,buy,in,0.02,3431.56,215,0.00,0.00,0.00,12 205.36,CT_Rec_Buy
2025.05.07 03:00:00,216,XAUUSD,sell,in,0.03,3400.60,216,0.00,0.00,0.00,12 205.36,CT_Rec_Sell
2025.05.08 01:01:30,217,XAUUSD,sell,in,0.04,3364.65,217,0.00,0.00,0.00,12 205.36,CT_Rec_Sell
2025.05.08 09:14:24,218,XAUUSD,buy,out,0.03,3345.20,218,0.00,0.00,166.20,12 371.56,tp 3345.28
2025.05.08 09:33:14,219,XAUUSD,buy,out,0.04,3330.75,219,0.00,0.00,135.60,12 507.16,tp 3330.90
