schema_version,created_utc,evidence_package_sha256,timeline_sha256,timeline_manifest_sha256,prejoin_readiness_sha256,package_review_receipt_sha256,classifier_id,classifier_version,h3_run_id,window,year,symbol,tf,attribution_unit,macro_state,local_state,vol_state,classification_status,eligible_unit_count,classified_unit_count,unknown_unit_count,participation_share,net_realized,gross_profit,gross_loss,profit_factor,partition_realized_equity_dd,dd_basis,dd_order_basis,hard_kill_count,max_open_exposure,exposure_basis,macro_coverage_min,macro_partial_unit_count,unknown_reason_counts,participation_confidence,participation_confidence_basis,concentration_flags,evidence_status,distinct_entry_days,distinct_entry_months,distinct_entry_years,basket_status
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-BWD,BWD,2020,AUDUSD,H4,DEAL,RISK_OFF,TREND_UP,NORMAL,CLASSIFIED,1,1,0,0.03846154,16.54000000,16.54000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-BWD,BWD,2020,AUDUSD,H4,DEAL,STRESS,RANGE,EXTREME,CLASSIFIED,1,1,0,0.03846154,12.48000000,12.48000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-BWD,BWD,2021,AUDUSD,H4,DEAL,NEUTRAL,TREND_UP,LOW,CLASSIFIED,2,2,0,0.07692308,-215.77000000,0.00000000,-215.77000000,0.00000000,215.77000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-BWD,BWD,2021,AUDUSD,H4,DEAL,NEUTRAL,TREND_UP,NORMAL,CLASSIFIED,3,3,0,0.11538462,-193.51000000,28.37000000,-221.88000000,0.12786191,221.88000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,2,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-MAIN,MAIN,2023,AUDUSD,H4,DEAL,NEUTRAL,TREND_UP,NORMAL,CLASSIFIED,3,3,0,0.50000000,-150.70000000,0.00000000,-150.70000000,0.00000000,150.70000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_TUPLE_ABS_NET_GE_50PCT;SINGLE_TUPLE_PARTICIPATION_GE_50PCT;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-MAIN,MAIN,2023,AUDUSD,H4,DEAL,RISK_OFF,RANGE,LOW,CLASSIFIED,1,1,0,0.16666667,17.64000000,17.64000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_TUPLE_ABS_NET_GE_50PCT;SINGLE_TUPLE_PARTICIPATION_GE_50PCT;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C12-MAIN,MAIN,2023,AUDUSD,H4,DEAL,RISK_OFF,RANGE,NORMAL,CLASSIFIED,2,2,0,0.33333333,39.69000000,39.69000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SHORT_CALENDAR_SPAN;SINGLE_TUPLE_ABS_NET_GE_50PCT;SINGLE_TUPLE_PARTICIPATION_GE_50PCT;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,NEUTRAL,RANGE,LOW,CLASSIFIED,1,1,0,0.01470588,9.74000000,9.74000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,NEUTRAL,RANGE,NORMAL,CLASSIFIED,2,2,0,0.02941176,15.10000000,15.10000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,HIGH,CLASSIFIED,4,4,0,0.05882353,35.05000000,35.05000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,2,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,LOW,CLASSIFIED,1,1,0,0.01470588,8.33000000,8.33000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,NORMAL,CLASSIFIED,3,3,0,0.04411765,32.88000000,32.88000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,RISK_OFF,TREND_UP,EXTREME,CLASSIFIED,1,1,0,0.01470588,64.07000000,64.07000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2020,USDJPY,M15,DEAL,RISK_OFF,TREND_UP,HIGH,CLASSIFIED,1,1,0,0.01470588,65.28000000,65.28000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2021,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,EXTREME,CLASSIFIED,1,1,0,0.01470588,14.99000000,14.99000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2021,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,HIGH,CLASSIFIED,3,3,0,0.04411765,31.67000000,31.67000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,2,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2021,USDJPY,M15,DEAL,NEUTRAL,TREND_UP,LOW,CLASSIFIED,1,1,0,0.01470588,8.60000000,8.60000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2021,USDJPY,M15,DEAL,RISK_OFF,TRANSITION,EXTREME,CLASSIFIED,1,1,0,0.01470588,11.92000000,11.92000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2022,USDJPY,M15,DEAL,NEUTRAL,RANGE,EXTREME,CLASSIFIED,7,7,0,0.10294118,85.94000000,85.94000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,4,2,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2022,USDJPY,M15,DEAL,NEUTRAL,RANGE,HIGH,CLASSIFIED,1,1,0,0.01470588,-132.64000000,0.00000000,-132.64000000,0.00000000,132.64000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2022,USDJPY,M15,DEAL,NEUTRAL,RANGE,NORMAL,CLASSIFIED,3,3,0,0.04411765,57.60000000,57.60000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,3,3,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_AFFINITY_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,H3-C13-BWD,BWD,2022,USDJPY,M15,DEAL,NEUTRAL,TREND_DOWN,EXTREME,CLASSIFIED,2,2,0,0.02941176,15.26000000,15.26000000,0.00000000,,0.00000000,PARTITION_REALIZED_SEQUENCE,EXIT_TIME_MSC_THEN_SOURCE_DEAL_ID,,,UNAVAILABLE_FROM_SOURCE_BOUND_UNIT_PACKAGE,1.00000000,0,{},UNKNOWN,NO_PREDECLARED_NUMERIC_MAPPING_IN_CONTRACT,BASKET_UNAVAILABLE;SINGLE_YEAR_ABS_NET_GE_50PCT,COMPLETE,1,1,1,UNAVAILABLE_NO_SOURCE_BASKET_ID
