ticket,open_time,close_time,symbol,magic,type,lots,open_price,close_price,profit,swap,commission,comment
360622820,2026.07.09 04:31:30,2026.07.09 04:31:30,XAUUSDc,1115,1,0.01,4062.99000,4063.23000,-0.24,0.00,0.00,Gk
360622823,2026.07.09 04:31:30,2026.07.10 13:27:46,XAUUSDc,1113,1,0.01,4062.99000,4090.37300,-27.38,0.00,0.00,Gk
360622825,2026.07.09 04:31:30,2026.07.10 13:27:46,XAUUSDc,1115,1,0.01,4062.99000,4090.41400,-27.42,0.00,0.00,Gk
360626655,2026.07.09 06:56:16,2026.07.09 08:57:36,EURUSDc,7777,1,0.00,1.14402,1.14402,0.00,0.00,0.00,close hedge by #360611742
360634313,2026.07.09 05:57:26,2026.07.10 13:27:46,XAUUSDc,1113,1,0.01,4082.99500,4090.86900,-7.87,0.00,0.00,Gk
360634318,2026.07.09 05:57:26,2026.07.10 13:27:46,XAUUSDc,1115,1,0.01,4082.89700,4090.47600,-7.58,0.00,0.00,Gk
360642277,2026.07.09 06:27:22,2026.07.10 13:27:46,XAUUSDc,1115,1,0.01,4102.76100,4090.64600,12.11,0.00,0.00,Gk
360642296,2026.07.09 06:27:22,2026.07.10 13:27:46,XAUUSDc,1113,1,0.01,4102.50600,4090.43500,12.07,0.00,0.00,Gk
360662290,2026.07.09 06:56:16,2026.07.09 08:57:36,EURUSDc,7777,1,0.00,1.14402,1.14402,0.00,0.00,0.00,close hedge by #360583271
360662292,2026.07.09 06:56:16,2026.07.09 08:57:36,EURUSDc,7777,1,0.18,1.14402,1.14281,21.78,0.00,0.00,from #360583271
360662448,2026.07.09 09:55:00,2026.07.09 15:03:34,EURUSDc,7777,0,0.06,1.14300,1.14390,5.40,0.00,0.00,partial close
360662450,2026.07.09 10:24:06,2026.07.09 15:03:34,EURUSDc,7777,1,0.06,1.14264,1.14302,-2.28,0.00,0.00,ZGH
360680493,2026.07.09 12:39:12,2026.07.09 15:03:34,EURUSDc,7777,1,0.16,1.14295,1.14302,-1.12,0.00,0.00,ZGH
360688034,2026.07.09 12:40:41,2026.07.10 13:27:46,XAUUSDc,1113,1,0.01,4122.61200,4090.08900,32.52,0.00,0.00,Gk
360694212,2026.07.09 13:15:24,2026.07.10 13:27:45,XAUUSDc,1115,1,0.01,4122.87900,4089.97100,32.91,0.00,0.00,Gk
360695145,2026.07.09 13:18:38,2026.07.09 15:03:34,EURUSDc,7777,1,0.28,1.14329,1.14302,7.56,0.00,0.00,ZGH
360695511,2026.07.09 14:00:02,2026.07.09 15:03:34,EURUSDc,7777,0,0.16,1.14398,1.14390,-1.28,0.00,0.00,partial close
360702711,2026.07.09 14:15:42,2026.07.09 15:03:34,EURUSDc,7777,1,0.00,1.14390,1.14390,0.00,0.00,0.00,close hedge by #360695511
360713678,2026.07.09 14:15:42,2026.07.09 15:03:34,EURUSDc,7777,1,0.00,1.14390,1.14390,0.00,0.00,0.00,close hedge by #360662448
360713679,2026.07.09 14:15:42,2026.07.09 15:03:34,EURUSDc,7777,1,0.18,1.14390,1.14302,15.84,0.00,0.00,from #360662448
360713777,2026.07.09 15:06:12,2026.07.10 04:53:27,EURUSDc,7777,0,0.06,1.14332,1.14536,12.24,0.00,0.00,partial close
360713778,2026.07.09 15:12:39,2026.07.10 04:53:27,EURUSDc,7777,1,0.06,1.14325,1.14411,-5.16,0.00,0.00,ZGH
360718234,2026.07.09 16:22:36,2026.07.10 04:53:27,EURUSDc,7777,1,0.16,1.14354,1.14411,-9.12,0.00,0.00,ZGH
360747922,2026.07.10 01:00:12,2026.07.10 04:53:27,EURUSDc,7777,1,0.28,1.14381,1.14411,-8.40,0.00,0.00,ZGH
360748815,2026.07.10 01:14:57,2026.07.10 04:53:27,EURUSDc,7777,0,0.16,1.14451,1.14536,13.60,0.00,0.00,partial close
360752085,2026.07.10 01:28:09,2026.07.10 04:53:27,EURUSDc,7777,1,0.40,1.14412,1.14411,0.40,0.00,0.00,ZGH
360754533,2026.07.10 01:55:18,2026.07.10 04:53:27,EURUSDc,7777,0,0.28,1.14482,1.14536,15.12,0.00,0.00,partial close
360755783,2026.07.10 01:39:35,2026.07.10 02:08:20,XAUUSDc,1112,0,0.01,4113.96700,4122.21900,8.25,0.00,0.00,Gk
360755813,2026.07.10 01:39:35,2026.07.10 01:57:12,XAUUSDc,1114,0,0.01,4112.25800,4120.43700,8.18,0.00,0.00,Gk
360758063,2026.07.10 03:21:40,2026.07.10 04:53:27,EURUSDc,7777,1,0.00,1.14536,1.14536,0.00,0.00,0.00,close hedge by #360754533
360779078,2026.07.10 04:12:10,2026.07.10 04:12:10,,0,6,0.01,0.00000,0.00000,6.00,0.00,0.00,D-INTARB-USC-INT-899499282434
360783297,2026.07.10 03:21:40,2026.07.10 04:53:27,EURUSDc,7777,1,0.00,1.14536,1.14536,0.00,0.00,0.00,close hedge by #360748815
360783299,2026.07.10 03:21:40,2026.07.10 04:53:27,EURUSDc,7777,1,0.00,1.14536,1.14536,0.00,0.00,0.00,close hedge by #360713777
360783300,2026.07.10 03:21:40,2026.07.10 04:53:27,EURUSDc,7777,1,0.05,1.14536,1.14411,6.25,0.00,0.00,from #360713777
360783371,2026.07.10 05:02:31,2026.07.10 15:07:22,EURUSDc,7777,0,0.06,1.14439,1.14251,-11.28,0.00,0.00,ZGH
360783372,2026.07.10 05:11:21,2026.07.10 15:07:21,EURUSDc,7777,1,0.00,1.14402,1.14402,0.00,0.00,0.00,close hedge by #360856496
360793656,2026.07.10 06:28:57,2026.07.10 15:07:21,EURUSDc,7777,1,0.00,1.14432,1.14432,0.00,0.00,0.00,close hedge by #360856495
360804736,2026.07.10 10:53:01,2026.07.10 15:07:22,EURUSDc,7777,0,0.16,1.14347,1.14251,-15.36,0.00,0.00,ZGH
360822035,2026.07.10 11:29:37,2026.07.10 12:13:46,XAUUSDc,1112,0,0.01,4101.83500,4109.95700,8.12,0.00,0.00,Gk
360831405,2026.07.10 12:39:13,2026.07.10 15:07:21,EURUSDc,7777,0,0.28,1.14286,1.14251,-9.80,0.00,0.00,ZGH
360837138,2026.07.10 13:24:38,2026.07.10 13:27:45,XAUUSDc,1112,0,0.01,4096.73700,4089.64300,-7.10,0.00,0.00,Gk
360843729,2026.07.10 14:22:37,2026.07.10 15:07:21,EURUSDc,7777,0,0.40,1.14256,1.14253,-1.20,0.00,0.00,ZGH
360846763,2026.07.10 14:32:42,2026.07.10 15:07:21,EURUSDc,7777,1,0.00,1.14219,1.14219,0.00,0.00,0.00,close hedge by #360849112
360849112,2026.07.10 14:33:39,2026.07.10 15:07:21,EURUSDc,7777,0,0.28,1.14193,1.14219,7.28,0.00,0.00,partial close
360856495,2026.07.10 14:33:39,2026.07.10 15:07:21,EURUSDc,7777,0,0.16,1.14193,1.14432,38.24,0.00,0.00,partial close
360856496,2026.07.10 14:33:39,2026.07.10 15:07:21,EURUSDc,7777,0,0.06,1.14193,1.14402,12.54,0.00,0.00,partial close
360856497,2026.07.10 14:33:39,2026.07.10 15:07:21,EURUSDc,7777,0,0.05,1.14193,1.14253,3.00,0.00,0.00,partial close
360856523,2026.07.10 15:11:07,2026.07.13 05:23:50,EURUSDc,7777,0,0.06,1.14289,1.14026,-15.78,0.00,0.00,ZGH
360856525,2026.07.10 16:19:14,2026.07.13 01:24:10,EURUSDc,7777,1,0.06,1.14378,1.13874,30.24,0.00,0.00,ZGH
360861769,2026.07.10 15:49:04,2026.07.10 17:56:24,XAUUSDc,1113,1,0.01,4110.37000,4102.34400,8.03,0.00,0.00,Gk
360862295,2026.07.10 15:53:38,2026.07.10 17:00:56,XAUUSDc,1115,1,0.01,4112.01300,4103.99800,8.01,0.00,0.00,Gk
360873152,2026.07.12 22:28:30,2026.07.13 05:23:50,EURUSDc,7777,0,0.16,1.13968,1.14026,9.28,0.00,0.00,ZGH
360881603,2026.07.11 04:12:19,2026.07.11 04:12:19,,0,6,0.01,0.00000,0.00000,10.00,0.00,0.00,D-INTARB-USC-INT-901875052546
360884843,2026.07.12 22:05:34,2026.07.13 00:05:38,XAUUSDc,1112,0,0.01,4088.99700,4087.57500,-1.42,0.00,0.00,Gk
360889929,2026.07.12 23:04:34,2026.07.13 00:05:38,XAUUSDc,1112,0,0.01,4069.10800,4087.44500,18.34,0.00,0.00,Gk
360898254,2026.07.13 00:26:33,2026.07.13 01:32:03,XAUUSDc,1112,0,0.01,4076.29200,4084.76900,8.48,0.00,0.00,Gk
360908664,2026.07.13 01:30:00,2026.07.13 05:23:50,EURUSDc,7777,0,0.16,1.13904,1.14025,19.36,0.00,0.00,partial close
360908668,2026.07.13 01:55:38,2026.07.13 05:23:50,EURUSDc,7777,1,0.00,1.13931,1.13931,0.00,0.00,0.00,close hedge by #360941938
360916550,2026.07.13 05:23:47,2026.07.13 05:23:50,EURUSDc,7777,1,0.00,1.14025,1.14025,0.00,0.00,0.00,close hedge by #360908664
360929103,2026.07.13 03:37:32,2026.07.13 04:58:37,XAUUSDc,1112,0,0.01,4057.27600,4059.05700,1.78,0.00,0.00,Gk
360936647,2026.07.13 04:58:37,2026.07.13 04:58:37,XAUUSDc,1115,1,0.01,4059.05700,4059.29700,-0.24,0.00,0.00,Gk
360936656,2026.07.13 04:58:37,2026.07.13 06:04:04,XAUUSDc,1115,1,0.01,4058.99300,4051.28600,7.70,0.00,0.00,Gk
360941938,2026.07.13 01:30:00,2026.07.13 05:23:50,EURUSDc,7777,0,0.06,1.13904,1.13931,1.62,0.00,0.00,partial close
360941939,2026.07.13 01:30:00,2026.07.13 05:23:50,EURUSDc,7777,0,0.06,1.13904,1.14026,7.32,0.00,0.00,partial close
360942040,2026.07.13 06:16:56,2026.07.13 16:42:10,EURUSDc,7777,0,0.06,1.13998,1.14022,1.44,0.00,0.00,ZGH
360942041,2026.07.13 05:54:35,2026.07.13 14:16:46,EURUSDc,7777,1,0.06,1.13991,1.14037,-2.76,0.00,0.00,ZGH
360955503,2026.07.13 06:53:45,2026.07.13 14:16:46,EURUSDc,7777,1,0.16,1.14021,1.14035,-2.24,0.00,0.00,ZGH
360961537,2026.07.13 08:30:13,2026.07.13 14:16:46,EURUSDc,7777,1,0.28,1.14366,1.14032,93.52,0.00,0.00,ZGH
360977998,2026.07.13 16:42:10,2026.07.13 16:42:10,EURUSDc,7777,0,0.16,1.13904,1.14053,23.84,0.00,0.00,SS
360993542,2026.07.13 10:41:49,2026.07.13 11:06:00,XAUUSDc,1112,0,0.01,4059.63000,4067.48300,7.85,0.00,0.00,Gk
361036132,2026.07.13 14:16:44,2026.07.13 14:25:36,XAUUSDc,1112,0,0.01,4028.34200,4025.83400,-2.51,0.00,0.00,Gk
361036514,2026.07.13 14:17:08,2026.07.13 16:42:10,EURUSDc,7777,1,0.00,1.14022,1.14022,0.00,0.00,0.00,close hedge by #360942040
361038169,2026.07.13 14:17:39,2026.07.13 14:25:36,XAUUSDc,1112,0,0.01,4008.60500,4026.06500,17.46,0.00,0.00,Gk
361043104,2026.07.13 14:25:36,2026.07.14 01:58:49,XAUUSDc,1112,0,0.01,4026.21300,4011.35200,-14.86,0.00,0.00,Gk
361043480,2026.07.13 14:27:46,2026.07.13 16:42:10,EURUSDc,7777,1,0.00,1.14053,1.14053,0.00,0.00,0.00,close hedge by #360977998
361045425,2026.07.13 14:31:59,2026.07.14 01:58:49,XAUUSDc,1112,0,0.01,4005.94600,4011.41000,5.46,0.00,0.00,Gk
361069950,2026.07.13 16:45:16,2026.07.14 12:37:35,EURUSDc,7777,0,0.06,1.13926,1.14581,39.30,0.00,0.00,partial close
361069952,2026.07.13 16:46:23,2026.07.14 12:37:36,EURUSDc,7777,1,0.06,1.13884,1.14397,-30.78,0.00,0.00,ZGH
361086356,2026.07.13 21:23:27,2026.07.14 12:37:35,EURUSDc,7777,0,0.16,1.13864,1.14581,114.72,0.00,0.00,partial close
361106233,2026.07.13 23:53:51,2026.07.14 00:06:06,XAUUSDc,1115,1,0.01,3999.65900,3991.34800,8.31,0.00,0.00,Gk
361109347,2026.07.14 00:07:33,2026.07.14 01:58:48,XAUUSDc,1112,0,0.01,3984.48700,4011.79200,27.30,0.00,0.00,Gk
361138925,2026.07.14 02:42:39,2026.07.14 04:32:28,XAUUSDc,1112,0,0.01,4012.29400,4021.02600,8.74,0.00,0.00,Gk
361145823,2026.07.14 04:09:29,2026.07.14 12:37:36,EURUSDc,7777,1,0.16,1.13915,1.14397,-77.12,0.00,0.00,ZGH
361150266,2026.07.14 04:11:40,2026.07.14 04:11:40,,0,6,0.01,0.00000,0.00000,4.00,0.00,0.00,D-INTARB-USC-INT-907134717954
361180934,2026.07.14 08:03:15,2026.07.14 12:37:36,EURUSDc,7777,1,0.28,1.13944,1.14397,-126.84,0.00,0.00,ZGH
361186620,2026.07.14 09:19:21,2026.07.14 12:37:36,EURUSDc,7777,1,0.40,1.13977,1.14397,-168.00,0.00,0.00,ZGH
361195424,2026.07.14 11:47:13,2026.07.14 12:37:35,EURUSDc,7777,0,0.28,1.14045,1.14581,150.08,0.00,0.00,partial close
361200082,2026.07.14 09:48:33,2026.07.14 11:08:55,XAUUSDc,1115,1,0.01,4021.69700,4016.80000,4.90,0.00,0.00,Gk
361209628,2026.07.14 11:08:55,2026.07.14 11:08:55,XAUUSDc,1112,0,0.01,4016.68500,4016.49800,-0.19,0.00,0.00,Gk
361209718,2026.07.14 11:09:02,2026.07.14 11:20:24,XAUUSDc,1112,0,0.01,4016.18300,4024.54900,8.37,0.00,0.00,Gk
361215456,2026.07.14 12:30:32,2026.07.14 12:37:36,EURUSDc,7777,1,0.55,1.14548,1.14395,84.15,0.00,0.00,ZGH
361227527,2026.07.14 12:31:06,2026.07.14 12:37:35,EURUSDc,7777,1,0.00,1.14581,1.14581,0.00,0.00,0.00,close hedge by #361195424
361232780,2026.07.14 12:31:06,2026.07.14 12:37:35,EURUSDc,7777,1,0.00,1.14581,1.14581,0.00,0.00,0.00,close hedge by #361086356
361232787,2026.07.14 12:31:06,2026.07.14 12:37:35,EURUSDc,7777,1,0.00,1.14581,1.14581,0.00,0.00,0.00,close hedge by #361069950
361232792,2026.07.14 12:31:06,2026.07.14 12:37:36,EURUSDc,7777,1,0.22,1.14581,1.14392,41.58,0.00,0.00,from #361069950
361233196,2026.07.14 12:38:46,2026.07.15 01:16:00,EURUSDc,7777,0,0.06,1.14422,1.14361,-3.66,0.00,0.00,ZGH
361233198,2026.07.14 12:43:29,2026.07.15 01:15:59,EURUSDc,7777,1,0.00,1.14541,1.14541,0.00,0.00,0.00,close hedge by #361332255
361272238,2026.07.14 15:07:22,2026.07.14 15:18:08,XAUUSDc,1113,1,0.01,4094.93100,4086.91900,8.01,0.00,0.00,Gk
361279771,2026.07.14 15:39:53,2026.07.15 12:35:17,XAUUSDc,1112,0,0.01,4075.99500,4056.39100,-19.61,0.00,0.00,Gk
361279780,2026.07.14 15:39:53,2026.07.15 12:36:38,XAUUSDc,1114,0,0.01,4076.09700,4060.16200,-15.94,0.00,0.00,Gk
361280895,2026.07.14 16:34:57,2026.07.15 01:15:59,EURUSDc,7777,0,0.16,1.14330,1.14361,4.96,0.00,0.00,ZGH
361294384,2026.07.14 17:30:16,2026.07.15 01:15:59,EURUSDc,7777,0,0.04,1.14269,1.14231,-1.52,0.00,0.00,partial close
361294469,2026.07.14 17:14:21,2026.07.15 12:36:38,XAUUSDc,1112,0,0.01,4055.88300,4060.05300,4.17,0.00,0.00,Gk
361294484,2026.07.14 17:14:21,2026.07.15 12:36:38,XAUUSDc,1114,0,0.01,4055.99300,4060.20400,4.21,0.00,0.00,Gk
361297049,2026.07.14 17:58:30,2026.07.15 01:15:59,EURUSDc,7777,1,0.00,1.14231,1.14231,0.00,0.00,0.00,close hedge by #361332253
361303408,2026.07.14 18:45:34,2026.07.15 01:15:59,EURUSDc,7777,0,0.28,1.14207,1.14167,-11.20,0.00,0.00,partial close
361305156,2026.07.14 22:12:00,2026.07.15 01:15:59,EURUSDc,7777,1,0.00,1.14167,1.14167,0.00,0.00,0.00,close hedge by #361303408
361332253,2026.07.14 18:45:34,2026.07.15 01:15:59,EURUSDc,7777,0,0.12,1.14207,1.14231,2.88,0.00,0.00,partial close
361332254,2026.07.14 17:58:30,2026.07.15 01:15:59,EURUSDc,7777,1,0.00,1.14231,1.14231,0.00,0.00,0.00,close hedge by #361294384
361332255,2026.07.14 17:30:16,2026.07.15 01:15:59,EURUSDc,7777,0,0.06,1.14269,1.14541,16.32,0.00,0.00,partial close
361332256,2026.07.14 17:30:16,2026.07.15 01:15:59,EURUSDc,7777,0,0.18,1.14269,1.14361,16.56,0.00,0.00,partial close
361332291,2026.07.15 02:03:40,2026.07.15 08:03:02,EURUSDc,7777,0,0.06,1.14370,1.14393,1.38,0.00,0.00,partial close
361332292,2026.07.15 01:43:31,2026.07.15 08:03:02,EURUSDc,7777,1,0.06,1.14332,1.14276,3.36,0.00,0.00,ZGH
361340351,2026.07.15 01:58:21,2026.07.15 12:36:38,XAUUSDc,1114,0,0.01,4035.94300,4060.21500,24.28,0.00,0.00,Gk
361340370,2026.07.15 01:58:22,2026.07.15 12:35:17,XAUUSDc,1112,0,0.01,4035.87500,4056.39100,20.51,0.00,0.00,Gk
361348674,2026.07.15 03:15:29,2026.07.15 08:03:02,EURUSDc,7777,1,0.16,1.14363,1.14276,13.92,0.00,0.00,ZGH
361361708,2026.07.15 04:11:20,2026.07.15 04:11:20,,0,6,0.01,0.00000,0.00000,9.00,0.00,0.00,D-INTARB-USC-INT-910453460994
361376327,2026.07.15 06:07:40,2026.07.15 08:03:02,EURUSDc,7777,1,0.00,1.14393,1.14393,0.00,0.00,0.00,close hedge by #361379870
361379870,2026.07.15 08:03:02,2026.07.15 08:03:02,EURUSDc,7777,0,0.16,1.14276,1.14393,18.72,0.00,0.00,partial close
361400243,2026.07.15 06:07:40,2026.07.15 08:03:02,EURUSDc,7777,1,0.00,1.14393,1.14393,0.00,0.00,0.00,close hedge by #361332291
361400244,2026.07.15 06:07:40,2026.07.15 08:03:02,EURUSDc,7777,1,0.06,1.14393,1.14276,7.02,0.00,0.00,from #361332291
361400301,2026.07.15 08:30:06,2026.07.16 12:37:07,EURUSDc,7777,0,0.06,1.14264,1.14563,17.94,0.00,0.00,ZGH
361400302,2026.07.15 08:09:58,2026.07.16 14:10:53,EURUSDc,7777,1,0.06,1.14225,1.14467,-14.52,0.00,0.00,ZGH
361407685,2026.07.15 08:57:52,2026.07.15 15:13:49,XAUUSDc,1115,1,0.01,4033.00200,4048.60300,-15.60,0.00,0.00,Gk
361413787,2026.07.15 12:24:55,2026.07.16 12:37:06,EURUSDc,7777,0,0.16,1.14139,1.14563,67.84,0.00,0.00,ZGH
361436823,2026.07.15 12:32:44,2026.07.15 15:13:49,XAUUSDc,1115,1,0.01,4053.28800,4048.09500,5.19,0.00,0.00,Gk
361445385,2026.07.15 13:25:31,2026.07.16 14:10:53,EURUSDc,7777,1,0.16,1.14257,1.14467,-33.60,0.00,0.00,ZGH
361448761,2026.07.15 13:05:10,2026.07.15 13:10:20,XAUUSDc,1113,1,0.01,4073.03900,4064.87900,8.16,0.00,0.00,Gk
361448801,2026.07.15 13:05:11,2026.07.15 15:13:49,XAUUSDc,1115,1,0.01,4073.26400,4047.77900,25.48,0.00,0.00,Gk
361461100,2026.07.15 14:52:44,2026.07.16 14:10:53,EURUSDc,7777,1,0.28,1.14351,1.14467,-32.48,0.00,0.00,ZGH
361477192,2026.07.15 15:14:21,2026.07.16 14:10:53,EURUSDc,7777,1,0.40,1.14381,1.14467,-34.40,0.00,0.00,ZGH
361479284,2026.07.15 17:00:41,2026.07.16 12:37:06,EURUSDc,7777,0,0.28,1.14449,1.14557,30.24,0.00,0.00,SS
361488915,2026.07.15 16:06:51,2026.07.15 17:30:07,XAUUSDc,1112,0,0.01,4042.25100,4049.53600,7.29,0.00,0.00,Gk
361501903,2026.07.15 18:41:20,2026.07.16 14:10:52,EURUSDc,7777,1,0.00,1.14756,1.14756,0.00,0.00,0.00,close hedge by #361638643
361520595,2026.07.15 18:31:53,2026.07.15 18:35:13,XAUUSDc,1113,1,0.01,4080.30100,4072.09600,8.20,0.00,0.00,Gk
361526933,2026.07.15 19:20:09,2026.07.15 22:00:32,XAUUSDc,1112,0,0.01,4055.71500,4065.79700,10.08,0.00,0.00,Gk
361526972,2026.07.15 19:20:16,2026.07.15 20:36:41,XAUUSDc,1114,0,0.01,4054.68600,4062.70800,8.02,0.00,0.00,Gk
361546813,2026.07.16 00:59:27,2026.07.17 15:52:53,XAUUSDc,1114,0,0.01,4047.63800,4018.77900,-28.86,0.00,0.00,Gk
361563110,2026.07.16 02:38:19,2026.07.16 03:51:01,XAUUSDc,1112,0,0.01,4028.51200,4036.51600,8.01,0.00,0.00,Gk
361563378,2026.07.16 02:39:07,2026.07.17 15:52:52,XAUUSDc,1114,0,0.01,4027.46300,4018.66700,-8.79,0.00,0.00,Gk
361569236,2026.07.16 03:27:39,2026.07.16 05:30:09,XAUUSDc,1115,1,0.01,4033.73500,4025.60400,8.14,0.00,0.00,Gk
361569239,2026.07.16 03:27:39,2026.07.16 05:30:09,XAUUSDc,1115,1,0.01,4033.73500,4025.43400,8.31,0.00,0.00,Gk
361572840,2026.07.16 04:12:00,2026.07.16 04:12:00,,0,6,0.01,0.00000,0.00000,5.00,0.00,0.00,D-INTARB-USC-INT-913788366850
361588451,2026.07.16 06:35:05,2026.07.16 08:02:05,XAUUSDc,1112,0,0.01,4024.18600,4032.13600,7.95,0.00,0.00,Gk
361595545,2026.07.16 07:40:47,2026.07.16 12:16:12,XAUUSDc,1115,1,0.01,4027.93000,4021.07500,6.85,0.00,0.00,Gk
361637902,2026.07.16 12:38:39,2026.07.16 14:10:52,EURUSDc,7777,0,0.06,1.14568,1.14756,11.28,0.00,0.00,partial close
361638643,2026.07.16 13:13:24,2026.07.16 14:10:52,EURUSDc,7777,0,0.16,1.14539,1.14756,34.72,0.00,0.00,partial close
361639789,2026.07.16 12:41:12,2026.07.17 15:52:52,XAUUSDc,1114,0,0.01,4007.44500,4018.98800,11.54,0.00,0.00,Gk
361648320,2026.07.16 13:02:39,2026.07.17 15:52:51,XAUUSDc,1114,0,0.01,3983.90300,4019.31800,35.42,0.00,0.00,Gk
361664921,2026.07.15 18:41:20,2026.07.16 14:10:52,EURUSDc,7777,1,0.00,1.14756,1.14756,0.00,0.00,0.00,close hedge by #361637902
361664925,2026.07.15 18:41:20,2026.07.16 14:10:52,EURUSDc,7777,1,0.33,1.14756,1.14467,95.37,0.00,0.00,from #361637902
361665144,2026.07.16 14:14:49,2026.07.17 06:57:09,EURUSDc,7777,0,0.06,1.14488,1.14515,1.62,0.00,0.00,ZGH
361665146,2026.07.16 14:35:46,2026.07.17 06:57:09,EURUSDc,7777,1,0.00,1.14482,1.14482,0.00,0.00,0.00,close hedge by #361789828
361673203,2026.07.16 14:53:03,2026.07.16 15:21:49,XAUUSDc,1112,0,0.01,3995.54700,4003.55200,8.00,0.00,0.00,Gk
361675103,2026.07.16 15:15:02,2026.07.17 06:57:09,EURUSDc,7777,0,0.16,1.14426,1.14515,14.24,0.00,0.00,ZGH
361685939,2026.07.16 16:04:31,2026.07.17 03:18:21,XAUUSDc,1112,0,0.01,3999.62900,3997.50600,-2.12,0.00,0.00,Gk
361695261,2026.07.16 18:21:26,2026.07.17 06:57:09,EURUSDc,7777,0,0.16,1.14396,1.14356,-6.40,0.00,0.00,partial close
361703601,2026.07.16 18:35:00,2026.07.17 06:57:09,EURUSDc,7777,1,0.00,1.14356,1.14356,0.00,0.00,0.00,close hedge by #361695261
361704996,2026.07.16 18:34:54,2026.07.17 03:18:21,XAUUSDc,1112,0,0.01,3979.47600,3997.73000,18.25,0.00,0.00,Gk
361722600,2026.07.16 23:41:27,2026.07.17 02:37:49,XAUUSDc,1115,1,0.01,3981.87300,3973.39700,8.47,0.00,0.00,Gk
361726777,2026.07.17 00:17:45,2026.07.17 01:54:39,XAUUSDc,1113,1,0.01,3987.91900,3979.91300,8.01,0.00,0.00,Gk
361753341,2026.07.17 03:02:53,2026.07.17 04:13:51,XAUUSDc,1115,1,0.01,3985.22500,3987.31200,-2.08,0.00,0.00,Gk
361757644,2026.07.17 03:20:14,2026.07.17 04:13:51,XAUUSDc,1115,1,0.01,4005.67800,3987.36200,18.32,0.00,0.00,Gk
361762055,2026.07.17 03:56:17,2026.07.17 06:11:32,XAUUSDc,1112,0,0.01,3992.13300,4000.16200,8.03,0.00,0.00,Gk
361763979,2026.07.17 04:10:40,2026.07.17 04:10:40,,0,6,0.01,0.00000,0.00000,6.00,0.00,0.00,D-INTARB-USC-INT-917086515202
361789828,2026.07.16 18:21:26,2026.07.17 06:57:09,EURUSDc,7777,0,0.06,1.14396,1.14482,5.16,0.00,0.00,partial close
361789830,2026.07.16 18:21:26,2026.07.17 06:57:09,EURUSDc,7777,0,0.06,1.14396,1.14515,7.14,0.00,0.00,partial close
361789869,2026.07.17 07:30:30,2026.07.20 07:34:21,EURUSDc,7777,0,0.06,1.14484,1.14486,0.12,0.00,0.00,ZGH
361789870,2026.07.17 07:08:21,2026.07.20 07:34:21,EURUSDc,7777,1,0.00,1.14478,1.14478,0.00,0.00,0.00,close hedge by #361970503
361798321,2026.07.17 08:04:28,2026.07.17 08:17:42,XAUUSDc,1115,1,0.01,3999.07400,3990.88300,8.19,0.00,0.00,Gk
361800277,2026.07.17 08:33:14,2026.07.20 07:34:21,EURUSDc,7777,0,0.16,1.14423,1.14486,10.08,0.00,0.00,ZGH
361816974,2026.07.17 11:34:26,2026.07.20 07:34:21,EURUSDc,7777,0,0.16,1.14331,1.14293,-6.08,0.00,0.00,partial close
361823957,2026.07.17 11:21:48,2026.07.17 12:20:30,XAUUSDc,1115,1,0.01,3995.66300,3987.49400,8.17,0.00,0.00,Gk
361825419,2026.07.17 11:51:41,2026.07.20 07:34:21,EURUSDc,7777,1,0.00,1.14293,1.14293,0.00,0.00,0.00,close hedge by #361816974
361871866,2026.07.17 15:22:16,2026.07.17 15:52:50,XAUUSDc,1113,1,0.01,4010.53500,4019.51600,-8.98,0.00,0.00,Gk
361886532,2026.07.17 18:43:25,2026.07.17 19:55:34,XAUUSDc,1112,0,0.01,4008.26500,4016.33700,8.07,0.00,0.00,Gk
361891731,2026.07.18 04:12:51,2026.07.18 04:12:51,,0,6,0.01,0.00000,0.00000,2.00,0.00,0.00,D-INTARB-USC-INT-919910658050
361912845,2026.07.20 00:59:38,2026.07.20 01:43:05,XAUUSDc,1113,1,0.01,4007.43800,3999.26100,8.18,0.00,0.00,Gk
361934397,2026.07.20 02:48:49,2026.07.20 04:46:03,XAUUSDc,1113,1,0.01,4026.31400,4019.96000,6.35,0.00,0.00,Gk
361945257,2026.07.20 04:46:03,2026.07.20 04:46:03,XAUUSDc,1114,0,0.01,4019.63500,4019.72000,0.08,0.00,0.00,Gk
361945468,2026.07.20 04:49:28,2026.07.20 08:17:00,XAUUSDc,1114,0,0.01,4019.83200,4027.89700,8.07,0.00,0.00,Gk
361947591,2026.07.20 05:11:02,2026.07.20 08:00:59,XAUUSDc,1112,0,0.01,4014.18300,4022.37500,8.20,0.00,0.00,Gk
361970503,2026.07.17 11:34:26,2026.07.20 07:34:21,EURUSDc,7777,0,0.06,1.14331,1.14478,8.82,0.00,0.00,partial close
361970504,2026.07.17 11:34:26,2026.07.20 07:34:21,EURUSDc,7777,0,0.06,1.14331,1.14486,9.30,0.00,0.00,partial close
361970652,2026.07.20 08:02:40,2026.07.21 06:37:08,EURUSDc,7777,0,0.06,1.14459,1.14220,-14.34,0.00,0.00,ZGH
361970654,2026.07.20 07:51:14,2026.07.21 06:37:07,EURUSDc,7777,1,0.00,1.14452,1.14452,0.00,0.00,0.00,close hedge by #362166188
