ticket,time,symbol,magic,type,entry,volume,price,profit,swap,commission,comment
3487416484,2026.07.01 13:47:20,EURUSDc,1524,1,1,0.02,1.14066,0.54,0.00,0.00,[sl 1.14066]
3487416490,2026.07.01 13:47:20,EURUSDc,1524,1,1,0.01,1.14066,1.53,0.00,0.00,[sl 1.14066]
3487416493,2026.07.01 13:47:20,EURUSDc,1524,1,1,0.01,1.14066,2.39,0.00,0.00,[sl 1.14066]
3487416510,2026.07.01 13:47:21,EURUSDc,1524,1,1,0.01,1.14066,0.89,0.00,0.00,[sl 1.14066]
3490253585,2026.07.02 01:50:38,EURUSDc,1524,1,0,0.02,1.13854,0.00,0.00,0.00,Dynamic RSI + ADX Style
3491669011,2026.07.02 06:00:00,USDCADc,9398,1,0,0.10,1.42146,0.00,0.00,0.00,
3491768464,2026.07.02 06:08:44,EURUSDc,1524,1,0,0.01,1.13905,0.00,0.00,0.00,Dynamic RSI + ADX Style
3491768679,2026.07.02 06:08:45,USDCADc,9398,1,0,0.10,1.42045,0.00,0.00,0.00,
3492014516,2026.07.02 06:49:36,EURUSDc,1524,1,0,0.01,1.13970,0.00,0.00,0.00,Dynamic RSI + ADX Style
3492018024,2026.07.02 06:49:41,CHFJPYc,20240001,0,0,0.01,200.14600,0.00,0.00,0.00,Matcha Grid BUY #3
3492021470,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.02,200.02600,15.29,0.00,0.00,
3492021517,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.02,200.02600,10.91,0.00,0.00,
3492021547,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.02,200.03100,6.14,0.00,0.00,
3492021568,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.01,200.03700,0.87,0.00,0.00,
3492021616,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.01,200.04400,-1.34,0.00,0.00,
3492021648,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.01,200.04100,-3.49,0.00,0.00,
3492021679,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.01,200.03800,-5.64,0.00,0.00,
3492021715,2026.07.02 06:49:44,CHFJPYc,20240001,0,1,0.01,200.04800,-7.88,0.00,0.00,
3492021755,2026.07.02 06:49:44,CHFJPYc,20240001,1,0,0.01,200.03400,0.00,0.00,0.00,Matcha Grid SELL #1
3492034647,2026.07.02 06:50:03,CHFJPYc,20240001,0,0,0.01,199.77700,0.00,0.00,0.00,Matcha Grid BUY #4
3492035816,2026.07.02 06:50:04,USDCADc,9398,1,0,0.01,1.41945,0.00,0.00,0.00,
3492296996,2026.07.02 07:30:10,BTCUSDc,0,0,0,0.20,60090.09000,0.00,0.00,0.00,
3492531278,2026.07.02 08:03:06,EURUSDc,1524,1,0,0.01,1.14110,0.00,0.00,0.00,Dynamic RSI + ADX Style
3492655505,2026.07.02 08:21:54,CHFJPYc,20240001,1,0,0.01,200.38500,0.00,0.00,0.00,Matcha Grid SELL #2
3492666029,2026.07.02 08:22:37,USDCADc,9398,0,1,0.01,1.41888,0.40,0.00,0.00,
3492666032,2026.07.02 08:22:37,USDCADc,9398,0,1,0.10,1.41888,11.07,0.00,0.00,
3492666036,2026.07.02 08:22:37,USDCADc,9398,0,1,0.10,1.41888,18.18,0.00,0.00,
3493957507,2026.07.02 12:33:47,EURUSDc,1524,1,0,0.01,1.14423,0.00,0.00,0.00,Dynamic RSI + ADX Style
3494351006,2026.07.02 13:00:00,GBPUSDc,990010,0,1,0.01,1.33662,-16.77,0.00,0.00,
3494351072,2026.07.02 13:00:00,GBPUSDc,990010,0,1,0.01,1.33665,-16.30,0.00,0.00,
3496710087,2026.07.02 19:00:00,GBPUSDc,939721,1,0,33.73,1.33476,0.00,0.00,0.00,
3496864798,2026.07.02 20:00:00,GBPUSDc,990010,1,0,0.01,1.33451,0.00,0.00,0.00,SE2_leg0
3496906612,2026.07.02 20:26:24,GBPUSDc,990010,1,0,0.01,1.33501,0.00,0.00,0.00,SE2_leg1
3496983310,2026.07.02 22:41:08,GBPUSDc,990010,0,1,0.01,1.33454,-0.03,0.00,0.00,
3496983313,2026.07.02 22:41:08,GBPUSDc,990010,0,1,0.01,1.33454,0.47,0.00,0.00,
3497205172,2026.07.03 00:09:10,GBPUSDc,939721,0,1,33.73,1.33365,3744.03,0.00,0.00,
3497205177,2026.07.03 00:09:10,GBPUSDc,939721,0,1,0.10,1.33365,-97.90,0.00,0.00,
3497205180,2026.07.03 00:09:10,GBPUSDc,939721,0,1,0.10,1.33365,-108.00,0.00,0.00,
3497205182,2026.07.03 00:09:10,GBPUSDc,939721,0,1,0.10,1.33365,-118.00,0.00,0.00,
3497208854,2026.07.03 00:10:00,EURUSDc,1524,0,0,0.03,1.14220,0.00,0.00,0.00,Dynamic RSI + ADX Style
3497819610,2026.07.03 01:26:34,EURUSDc,1524,1,1,0.03,1.14400,5.40,0.00,0.00,[sl 1.14400]
3498050149,2026.07.03 01:53:47,CHFJPYc,20240001,1,0,0.01,200.73500,0.00,0.00,0.00,Matcha Grid SELL #3
3499010039,2026.07.03 05:42:48,CHFJPYc,20240001,1,1,0.01,200.88600,6.88,0.00,0.00,
3499010084,2026.07.03 05:42:49,CHFJPYc,20240001,1,1,0.01,200.88700,4.60,0.00,0.00,
3499010116,2026.07.03 05:42:49,CHFJPYc,20240001,1,1,0.01,200.88700,2.40,0.00,0.00,
3499010150,2026.07.03 05:42:50,CHFJPYc,20240001,1,1,0.01,200.88400,0.20,0.00,0.00,
3499010215,2026.07.03 05:42:51,CHFJPYc,20240001,0,0,0.01,200.90500,0.00,0.00,0.00,Matcha Grid BUY #1
3499340760,2026.07.03 06:34:13,CHFJPYc,20240001,0,0,0.01,200.57000,0.00,0.00,0.00,Matcha Grid BUY #2
3500200901,2026.07.03 09:00:00,USDCADc,9398,0,0,0.14,1.41817,0.00,0.00,0.00,
3500200903,2026.07.03 09:00:00,GBPUSDc,939721,1,0,0.14,1.33602,0.00,0.00,0.00,
3500481152,2026.07.03 09:59:15,GBPUSDc,939721,1,0,0.14,1.33500,0.00,0.00,0.00,
3500485351,2026.07.03 10:00:00,GBPUSDc,990010,1,0,0.01,1.33501,0.00,0.00,0.00,SE2_leg0
3500559527,2026.07.03 10:10:55,GBPUSDc,990010,1,0,0.01,1.33555,0.00,0.00,0.00,SE2_leg1
3500774879,2026.07.03 11:14:46,EURUSDc,1524,1,0,0.01,1.14545,0.00,0.00,0.00,Dynamic RSI + ADX Style
3500987043,2026.07.03 12:10:03,USDCADc,9398,1,1,0.14,1.42018,19.81,0.00,0.00,
3501274511,2026.07.03 13:06:18,GBPUSDc,990010,0,1,0.01,1.33501,0.00,0.00,0.00,
3501274554,2026.07.03 13:06:18,GBPUSDc,990010,0,1,0.01,1.33501,0.54,0.00,0.00,
3501488132,2026.07.03 13:54:14,EURUSDc,1524,0,0,0.03,1.14397,0.00,0.00,0.00,Dynamic RSI + ADX Style
3501733852,2026.07.03 14:44:03,BTCUSDc,0,1,1,0.20,61956.47000,703.22,0.00,0.00,
3501734158,2026.07.03 14:44:11,BTCUSDc,0,1,1,0.10,61965.17000,176.23,0.00,0.00,
3501734273,2026.07.03 14:44:16,BTCUSDc,0,1,1,0.10,61967.65000,222.48,0.00,0.00,
3501734332,2026.07.03 14:44:20,BTCUSDc,0,1,1,0.10,61971.61000,168.36,0.00,0.00,
3501735163,2026.07.03 14:44:25,BTCUSDc,0,1,1,0.10,61975.67000,181.42,0.00,0.00,
3501736263,2026.07.03 14:44:31,BTCUSDc,0,1,1,0.10,61975.42000,189.07,0.00,0.00,
3502216261,2026.07.03 20:46:23,EURUSDc,1524,0,0,0.01,1.14354,0.00,0.00,0.00,Dynamic RSI + ADX Style
3502382610,2026.07.04 04:15:56,BTCUSDc,0,1,1,0.10,62569.44000,273.30,0.00,0.00,
3502490651,2026.07.04 06:53:38,BTCUSDc,0,1,1,0.10,62440.89000,379.67,0.00,0.00,
3502723771,2026.07.04 13:30:25,BTCUSDc,0,1,1,0.10,62581.35000,278.78,0.00,0.00,
3502815561,2026.07.04 15:11:41,BTCUSDc,0,0,0,0.10,62832.44000,0.00,0.00,0.00,
3502818282,2026.07.04 15:13:14,BTCUSDc,0,0,0,0.10,62762.89000,0.00,0.00,0.00,
3503158992,2026.07.05 01:00:35,BTCUSDc,0,0,0,0.10,62948.46000,0.00,0.00,0.00,
3503262432,2026.07.05 03:17:02,BTCUSDc,0,1,1,0.10,62707.09000,-24.14,0.00,0.00,
3503413837,2026.07.05 07:24:20,BTCUSDc,0,1,1,0.10,62715.94000,-4.70,0.00,0.00,
3503437139,2026.07.05 07:53:47,BTCUSDc,0,0,0,0.10,62938.48000,0.00,0.00,0.00,
3503570117,2026.07.05 09:57:41,BTCUSDc,0,1,1,0.10,62567.89000,-26.45,0.00,0.00,
3503570150,2026.07.05 09:57:44,BTCUSDc,0,1,1,0.10,62567.96000,-37.05,0.00,0.00,
3503612508,2026.07.05 10:51:42,BTCUSDc,0,0,0,0.10,62702.54000,0.00,0.00,0.00,
3503726410,2026.07.05 13:34:03,BTCUSDc,0,0,0,0.10,62640.73000,0.00,0.00,0.00,
3503828257,2026.07.05 15:32:15,BTCUSDc,0,0,0,0.10,62777.56000,0.00,0.00,0.00,
3504764983,2026.07.06 00:49:14,CHFJPYc,20240001,1,0,0.01,201.08100,0.00,0.00,0.00,Matcha Grid SELL #4
3505748315,2026.07.06 02:36:08,EURUSDc,1524,0,0,0.01,1.14298,0.00,0.00,0.00,Dynamic RSI + ADX Style
3506414742,2026.07.06 04:19:04,,0,2,0,0.00,0.00000,1.00,0.00,0.00,D-INTARB-USC-INT-887342460930
3506631664,2026.07.06 05:01:03,BTCUSDc,0,0,0,0.10,63199.18000,0.00,0.00,0.00,
3507062373,2026.07.06 05:58:22,EURUSDc,1524,0,0,0.01,1.14246,0.00,0.00,0.00,Dynamic RSI + ADX Style
3507062767,2026.07.06 05:58:22,GBPUSDc,939721,0,1,0.14,1.33350,21.00,0.00,0.00,
3507062866,2026.07.06 05:58:22,GBPUSDc,939721,0,1,0.14,1.33350,35.28,0.00,0.00,
3507157035,2026.07.06 06:05:26,CHFJPYc,20240001,1,0,0.01,201.43100,0.00,0.00,0.00,Matcha Grid SELL #5
3508584070,2026.07.06 09:50:54,BTCUSDc,0,1,1,0.10,62582.04000,-5.87,0.00,0.00,
3508584375,2026.07.06 09:50:57,BTCUSDc,0,1,1,0.10,62581.86000,-12.06,0.00,0.00,
3508659927,2026.07.06 10:06:26,EURUSDc,1524,0,0,0.01,1.14106,0.00,0.00,0.00,Dynamic RSI + ADX Style
3508958979,2026.07.06 11:00:41,BTCUSDc,0,0,0,0.10,62806.02000,0.00,0.00,0.00,
3509313697,2026.07.06 12:10:16,BTCUSDc,0,1,1,0.10,61920.80000,-85.68,0.00,0.00,
3509313891,2026.07.06 12:10:19,BTCUSDc,0,1,1,0.10,61896.34000,-90.97,0.00,0.00,
3509314037,2026.07.06 12:10:22,BTCUSDc,0,1,1,0.10,61908.55000,279.79,0.00,0.00,
3509537946,2026.07.06 12:39:05,BTCUSDc,0,1,1,0.10,61974.32000,-122.49,0.00,0.00,
3510833282,2026.07.06 15:00:00,GBPUSDc,990010,0,0,0.01,1.33567,0.00,0.00,0.00,SE2_leg0
3511176767,2026.07.06 15:43:47,GBPUSDc,990010,1,1,0.01,1.33619,0.52,0.00,0.00,
3511251680,2026.07.06 15:56:27,BTCUSDc,0,1,1,0.20,63422.82000,666.54,0.00,0.00,
3511842354,2026.07.06 18:25:33,BTCUSDc,0,1,1,0.20,63752.41000,864.89,0.00,0.00,
3511886879,2026.07.06 18:35:56,EURUSDc,1524,1,1,0.01,1.14414,3.08,0.00,0.00,
3511886882,2026.07.06 18:35:56,EURUSDc,1524,1,1,0.01,1.14414,1.68,0.00,0.00,
3511886884,2026.07.06 18:35:56,EURUSDc,1524,1,1,0.01,1.14414,1.16,0.00,0.00,
3511886886,2026.07.06 18:35:56,EURUSDc,1524,1,1,0.01,1.14414,0.60,0.00,0.00,
3511886889,2026.07.06 18:35:56,EURUSDc,1524,1,1,0.03,1.14414,0.51,0.00,0.00,
3512213575,2026.07.06 23:27:31,BTCUSDc,0,0,0,0.10,64082.24000,0.00,0.00,0.00,
3512733238,2026.07.07 01:09:08,BTCUSDc,0,1,1,0.10,63936.65000,-14.55,0.00,0.00,
3512733580,2026.07.07 01:09:13,BTCUSDc,0,1,1,0.50,63918.71000,2824.66,0.00,0.00,
3514162451,2026.07.07 04:33:57,,0,2,0,0.00,0.00000,5.00,0.00,0.00,D-INTARB-USC-INT-890198839298
3514819511,2026.07.07 06:00:00,GBPUSDc,990010,1,0,0.01,1.33845,0.00,0.00,0.00,SE2_leg0
3514896956,2026.07.07 06:09:16,GBPUSDc,990010,0,1,0.01,1.33788,0.57,0.00,0.00,
3516441458,2026.07.07 10:00:10,EURUSDc,1524,0,0,0.04,1.14246,0.00,0.00,0.00,Dynamic RSI + ADX Style
3516671123,2026.07.07 11:00:00,USDCADc,9398,1,0,0.20,1.42103,0.00,0.00,0.00,
3516872347,2026.07.07 11:32:28,EURUSDc,1524,1,1,0.04,1.14346,4.00,0.00,0.00,[sl 1.14346]
3519281582,2026.07.07 15:33:05,USDCADc,9398,0,1,0.20,1.41903,28.19,0.00,0.00,
3519430596,2026.07.07 15:55:02,EURUSDc,1524,0,0,0.04,1.14240,0.00,0.00,0.00,Dynamic RSI + ADX Style
3520103381,2026.07.07 18:54:29,EURUSDc,1524,0,0,0.01,1.14189,0.00,0.00,0.00,Dynamic RSI + ADX Style
3520580783,2026.07.07 20:26:31,EURUSDc,1524,0,0,0.01,1.14139,0.00,0.00,0.00,Dynamic RSI + ADX Style
3520669159,2026.07.07 22:10:02,EURUSDc,1524,0,0,0.01,1.14065,0.00,0.00,0.00,Dynamic RSI + ADX Style
3521795563,2026.07.08 01:44:12,EURUSDc,1524,0,1,0.01,1.13990,5.55,0.00,0.00,
3521795903,2026.07.08 01:44:12,EURUSDc,1524,0,1,0.01,1.13992,4.31,0.00,0.00,
3521796495,2026.07.08 01:44:16,EURUSDc,1524,0,1,0.01,1.13995,1.15,0.00,0.00,
3521796913,2026.07.08 01:44:16,EURUSDc,1524,0,1,0.01,1.13995,-0.25,0.00,0.00,
3521797674,2026.07.08 01:44:17,EURUSDc,1524,0,1,0.01,1.13991,-0.86,0.00,0.00,
3521798286,2026.07.08 01:44:18,EURUSDc,1524,0,1,0.02,1.13991,-2.74,0.00,0.00,
3522883873,2026.07.08 04:35:04,,0,2,0,0.00,0.00000,3.00,0.00,0.00,D-INTARB-USC-INT-893352529922
3523682194,2026.07.08 06:39:43,EURUSDc,1524,1,0,0.04,1.14235,0.00,0.00,0.00,Dynamic RSI + ADX Style
3524022708,2026.07.08 07:30:41,EURUSDc,1524,1,0,0.01,1.14298,0.00,0.00,0.00,Dynamic RSI + ADX Style
3524257179,2026.07.08 08:00:00,GBPUSDc,990010,0,0,0.01,1.33657,0.00,0.00,0.00,SE2_leg0
3524389126,2026.07.08 08:16:38,GBPUSDc,990010,0,0,0.01,1.33607,0.00,0.00,0.00,SE2_leg1
3524529875,2026.07.08 08:18:30,EURUSDc,1524,0,1,0.01,1.14068,2.30,0.00,0.00,[sl 1.14068]
3524529901,2026.07.08 08:18:30,EURUSDc,1524,0,1,0.04,1.14068,6.68,0.00,0.00,[sl 1.14068]
3527715574,2026.07.08 13:32:02,GBPUSDc,990010,1,1,0.01,1.33660,0.03,0.00,0.00,
3527715859,2026.07.08 13:32:02,GBPUSDc,990010,1,1,0.01,1.33660,0.53,0.00,0.00,
3527985653,2026.07.08 14:00:00,USDCADc,9398,0,0,0.21,1.41761,0.00,0.00,0.00,
3527985753,2026.07.08 14:00:01,GBPUSDc,939721,0,0,0.21,1.33711,0.00,0.00,0.00,
3528257644,2026.07.08 14:20:39,USDCADc,9398,0,0,0.21,1.41661,0.00,0.00,0.00,
3528718668,2026.07.08 15:00:00,GBPUSDc,990010,0,0,0.01,1.33728,0.00,0.00,0.00,SE2_leg0
3528749766,2026.07.08 15:02:11,GBPUSDc,990010,0,0,0.01,1.33678,0.00,0.00,0.00,SE2_leg1
3528777260,2026.07.08 15:05:32,GBPUSDc,990010,1,1,0.01,1.33726,-0.02,0.00,0.00,
3528777565,2026.07.08 15:05:33,GBPUSDc,990010,1,1,0.01,1.33723,0.45,0.00,0.00,
3529131454,2026.07.08 15:40:46,USDCADc,9398,1,1,0.21,1.41924,38.91,0.00,0.00,
3529131477,2026.07.08 15:40:47,USDCADc,9398,1,1,0.21,1.41918,23.23,0.00,0.00,
3529675143,2026.07.08 17:07:14,GBPUSDc,939721,1,1,0.21,1.33912,42.21,0.00,0.00,
3529741718,2026.07.08 17:20:35,EURUSDc,1524,1,0,0.04,1.14236,0.00,0.00,0.00,Dynamic RSI + ADX Style
3530274603,2026.07.08 19:30:04,EURUSDc,1524,1,0,0.01,1.14289,0.00,0.00,0.00,Dynamic RSI + ADX Style
3532095964,2026.07.09 04:00:00,USDCADc,9398,0,0,0.21,1.41669,0.00,0.00,0.00,
3532264929,2026.07.09 04:34:04,,0,2,0,0.00,0.00000,3.00,0.00,0.00,D-INTARB-USC-INT-896839585794
3532592265,2026.07.09 05:18:42,EURUSDc,1524,1,1,0.01,1.14294,2.29,0.00,0.00,[sl 1.14294]
3532592270,2026.07.09 05:18:42,EURUSDc,1524,1,1,0.04,1.14294,2.16,0.00,0.00,[sl 1.14294]
3532592350,2026.07.09 05:18:42,EURUSDc,1524,1,1,0.01,1.14294,1.55,0.00,0.00,[sl 1.14294]
3532592470,2026.07.09 05:18:42,EURUSDc,1524,1,1,0.01,1.14294,1.05,0.00,0.00,[sl 1.14294]
3533040365,2026.07.09 06:02:40,EURUSDc,1524,1,0,0.01,1.14354,0.00,0.00,0.00,Dynamic RSI + ADX Style
3533230662,2026.07.09 06:24:05,EURUSDc,1524,1,0,0.01,1.14437,0.00,0.00,0.00,Dynamic RSI + ADX Style
3534215010,2026.07.09 08:54:09,USDCADc,9398,1,1,0.21,1.41870,29.75,0.00,0.00,
3534708080,2026.07.09 10:52:16,EURUSDc,1524,0,0,0.04,1.14245,0.00,0.00,0.00,Dynamic RSI + ADX Style
3535116815,2026.07.09 11:55:44,,0,2,0,0.00,0.00000,-10000.00,0.00,0.00,W-ALLINT-USC-INT-898040053765
3535131892,2026.07.09 12:00:00,GBPUSDc,990010,1,0,0.01,1.33883,0.00,0.00,0.00,SE2_leg0
3535174886,2026.07.09 12:07:44,GBPUSDc,990010,1,0,0.01,1.33933,0.00,0.00,0.00,SE2_leg1
3535574039,2026.07.09 12:52:29,GBPUSDc,990010,0,1,0.01,1.33879,0.04,0.00,0.00,
3535574042,2026.07.09 12:52:29,GBPUSDc,990010,0,1,0.01,1.33876,0.57,0.00,0.00,
3536338397,2026.07.09 14:07:06,EURUSDc,1524,1,1,0.04,1.14413,6.72,0.00,0.00,[sl 1.14413]
3537796029,2026.07.09 19:30:31,EURUSDc,1524,0,0,0.02,1.14289,0.00,0.00,0.00,Dynamic RSI + ADX Style
3537847871,2026.07.09 20:00:00,GBPUSDc,990010,0,0,0.01,1.34079,0.00,0.00,0.00,SE2_leg0
3537893037,2026.07.09 22:00:00,GBPUSDc,939721,1,0,0.11,1.34050,0.00,0.00,0.00,
3538026639,2026.07.09 23:59:59,GBPUSDc,990010,1,1,0.01,1.34130,0.51,0.00,0.00,
3538528422,2026.07.10 01:23:33,EURUSDc,1524,1,1,0.02,1.14426,2.74,0.00,0.00,[sl 1.14426]
3538798631,2026.07.10 02:00:00,GBPUSDc,990010,0,0,0.01,1.34351,0.00,0.00,0.00,SE2_leg0
3538836070,2026.07.10 02:08:02,GBPUSDc,990010,1,1,0.01,1.34403,0.52,0.00,0.00,
3538935545,2026.07.10 02:17:17,EURUSDc,1524,1,0,0.01,1.14585,0.00,0.00,0.00,Dynamic RSI + ADX Style
3539741009,2026.07.10 04:32:45,,0,2,0,0.00,0.00000,1.00,0.00,0.00,D-INTARB-USC-INT-899639971842
3540885888,2026.07.10 08:00:00,GBPUSDc,939721,1,0,0.11,1.34214,0.00,0.00,0.00,
3540885915,2026.07.10 08:00:00,USDCADc,9398,0,0,0.11,1.41654,0.00,0.00,0.00,
3540893577,2026.07.10 08:00:48,EURUSDc,1524,0,0,0.02,1.14355,0.00,0.00,0.00,Dynamic RSI + ADX Style
3541297497,2026.07.10 09:00:00,GBPUSDc,990010,1,0,0.01,1.34097,0.00,0.00,0.00,SE2_leg0
3541353140,2026.07.10 09:04:34,GBPUSDc,990010,1,0,0.01,1.34147,0.00,0.00,0.00,SE2_leg1
3541563090,2026.07.10 09:44:00,EURUSDc,1524,0,0,0.01,1.14304,0.00,0.00,0.00,Dynamic RSI + ADX Style
3542618399,2026.07.10 12:46:23,EURUSDc,1524,0,0,0.01,1.14250,0.00,0.00,0.00,Dynamic RSI + ADX Style
3542774545,2026.07.10 13:07:59,EURUSDc,1524,0,1,0.01,1.14224,3.61,0.00,0.00,
3542774550,2026.07.10 13:08:00,EURUSDc,1524,0,1,0.01,1.14224,2.13,0.00,0.00,
3542774559,2026.07.10 13:08:00,EURUSDc,1524,0,1,0.01,1.14224,1.30,0.00,0.00,
3542774565,2026.07.10 13:08:00,EURUSDc,1524,0,1,0.01,1.14224,0.65,0.00,0.00,
3542774586,2026.07.10 13:08:00,EURUSDc,1524,0,1,0.04,1.14224,0.48,0.00,0.00,
3542910812,2026.07.10 13:25:18,CHFJPYc,20240001,0,1,0.01,200.27800,7.13,0.00,0.00,
3542910966,2026.07.10 13:25:18,CHFJPYc,20240001,0,1,0.01,200.27800,4.96,0.00,0.00,
3542911036,2026.07.10 13:25:18,CHFJPYc,20240001,0,1,0.01,200.27800,2.82,0.00,0.00,
3542911049,2026.07.10 13:25:18,CHFJPYc,20240001,0,1,0.01,200.27800,0.66,0.00,0.00,
3542911061,2026.07.10 13:25:18,CHFJPYc,20240001,0,1,0.01,200.27800,-1.51,0.00,0.00,
3542911067,2026.07.10 13:25:18,CHFJPYc,20240001,1,0,0.01,200.25700,0.00,0.00,0.00,Matcha Grid SELL #1
3543331242,2026.07.10 13:55:08,GBPUSDc,990010,0,1,0.01,1.34096,0.01,0.00,0.00,
3543331281,2026.07.10 13:55:08,GBPUSDc,990010,0,1,0.01,1.34096,0.51,0.00,0.00,
3543373204,2026.07.10 14:00:29,EURUSDc,1524,0,0,0.01,1.14185,0.00,0.00,0.00,Dynamic RSI + ADX Style
3543373333,2026.07.10 14:00:30,CHFJPYc,20240001,0,0,0.01,200.21900,0.00,0.00,0.00,Matcha Grid BUY #3
3543716313,2026.07.10 14:33:07,GBPUSDc,939721,0,1,0.11,1.33931,31.13,0.00,0.00,
3543716562,2026.07.10 14:33:07,GBPUSDc,939721,0,1,0.11,1.33929,13.31,0.00,0.00,
3545263187,2026.07.11 04:33:14,,0,2,0,0.00,0.00000,2.00,0.00,0.00,D-INTARB-USC-INT-901994442754
3548145623,2026.07.13 01:09:55,EURUSDc,1524,0,0,0.01,1.13910,0.00,0.00,0.00,Dynamic RSI + ADX Style
3551618647,2026.07.13 07:37:32,EURUSDc,1524,1,0,0.02,1.14185,0.00,0.00,0.00,Dynamic RSI + ADX Style
3551864920,2026.07.13 08:08:45,EURUSDc,1524,1,1,0.01,1.14327,4.17,0.00,0.00,
3551864923,2026.07.13 08:08:45,EURUSDc,1524,1,1,0.01,1.14327,1.42,0.00,0.00,
3551864928,2026.07.13 08:08:45,EURUSDc,1524,1,1,0.01,1.14327,0.77,0.00,0.00,
3551864931,2026.07.13 08:08:45,EURUSDc,1524,1,1,0.01,1.14327,0.23,0.00,0.00,
3551864934,2026.07.13 08:08:45,EURUSDc,1524,1,1,0.02,1.14327,-0.56,0.00,0.00,
3551908498,2026.07.13 08:11:56,EURUSDc,1524,1,0,0.01,1.14409,0.00,0.00,0.00,Dynamic RSI + ADX Style
3551910291,2026.07.13 08:12:07,CHFJPYc,20240001,1,0,0.01,200.59600,0.00,0.00,0.00,Matcha Grid SELL #2
3552304030,2026.07.13 09:00:00,GBPUSDc,990010,0,0,0.01,1.33948,0.00,0.00,0.00,SE2_leg0
3552385087,2026.07.13 09:19:28,GBPUSDc,990010,0,0,0.01,1.33900,0.00,0.00,0.00,SE2_leg1
3553038433,2026.07.13 10:54:02,GBPUSDc,990010,1,1,0.01,1.33952,0.04,0.00,0.00,
3553038438,2026.07.13 10:54:02,GBPUSDc,990010,1,1,0.01,1.33952,0.52,0.00,0.00,
3554981818,2026.07.13 14:05:17,EURUSDc,1524,0,1,0.01,1.14156,2.53,0.00,0.00,[sl 1.14156]
3554981822,2026.07.13 14:05:17,EURUSDc,1524,0,1,0.02,1.14156,0.58,0.00,0.00,[sl 1.14156]
3555202295,2026.07.13 14:16:45,XAUUSDc,8002,1,0,0.08,4024.10600,0.00,0.00,0.00,The Gold Reaper_XAUUSD_4
3555202373,2026.07.13 14:16:45,XAUUSDc,8015,1,0,0.06,4024.10600,0.00,0.00,0.00,The Gold Reaper_XAUUSD_8
3555202383,2026.07.13 14:16:45,XAUUSDc,8009,1,0,0.04,4024.10600,0.00,0.00,0.00,The Gold Reaper_XAUUSD_6
3555202867,2026.07.13 14:16:45,XAUUSDc,8014,1,0,0.07,4024.01400,0.00,0.00,0.00,The Gold Reaper_XAUUSD_7
3555203348,2026.07.13 14:16:45,XAUUSDc,8012,1,0,0.06,4021.99100,0.00,0.00,0.00,The Gold Reaper_XAUUSD_5
3555237540,2026.07.13 14:16:51,XAUUSDc,8009,0,1,0.04,4010.46000,54.60,0.00,0.00,[tp 4010.46000]
3555262259,2026.07.13 14:17:05,XAUUSDc,8012,0,1,0.06,4009.18500,76.80,0.00,0.00,[tp 4009.18500]
3555289960,2026.07.13 14:17:34,CHFJPYc,20240001,0,0,0.01,199.86800,0.00,0.00,0.00,Matcha Grid BUY #4
3555354420,2026.07.13 14:19:13,XAUUSDc,8014,0,1,0.07,4023.54100,3.30,0.00,0.00,[sl 4023.541]
3555356104,2026.07.13 14:19:15,XAUUSDc,8015,0,1,0.06,4024.10600,0.00,0.00,0.00,[sl 4024.10600]
3556217390,2026.07.13 15:19:56,XAUUSDc,8002,0,1,0.08,4018.98300,40.90,0.00,0.00,[sl 4018.983]
3557326726,2026.07.13 18:00:00,GBPUSDc,990010,1,0,0.01,1.33581,0.00,0.00,0.00,SE2_leg0
3557336375,2026.07.13 18:02:00,CHFJPYc,20240001,0,0,0.01,199.51800,0.00,0.00,0.00,Matcha Grid BUY #5
3557658494,2026.07.13 19:11:06,EURUSDc,1524,0,0,0.02,1.13824,0.00,0.00,0.00,Dynamic RSI + ADX Style
3557669275,2026.07.13 19:15:38,GBPUSDc,990010,0,1,0.01,1.33530,0.51,0.00,0.00,
3558561371,2026.07.14 00:30:10,CHFJPYc,20240001,0,1,0.01,199.28900,8.05,0.00,0.00,
3558561402,2026.07.14 00:30:10,CHFJPYc,20240001,0,1,0.01,199.28900,5.96,0.00,0.00,
3558561404,2026.07.14 00:30:10,CHFJPYc,20240001,1,0,0.01,199.26800,0.00,0.00,0.00,Matcha Grid SELL #1
3559783420,2026.07.14 03:00:00,GBPUSDc,939721,0,0,0.11,1.33575,0.00,0.00,0.00,
3560099040,2026.07.14 04:00:01,GBPUSDc,990010,0,0,0.01,1.33611,0.00,0.00,0.00,SE2_leg0
3560283630,2026.07.14 04:33:36,,0,2,0,0.00,0.00000,4.00,0.00,0.00,D-INTARB-USC-INT-907288178690
3560564513,2026.07.14 05:22:32,GBPUSDc,990010,1,1,0.01,1.33662,0.51,0.00,0.00,
3561408920,2026.07.14 07:29:03,EURUSDc,1524,1,0,0.02,1.13937,0.00,0.00,0.00,Dynamic RSI + ADX Style
