schema_version,created_utc,window,session_state,target_direction,exclusion_dimension,excluded_group,base_unit_count,base_net_realized,remaining_unit_count,remaining_net_realized,remaining_sign,preserves_direction
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,YEAR,2023,241,5748.65,153,4663.62,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,YEAR,2024,241,5748.65,170,4076.72,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,YEAR,2025,241,5748.65,159,2756.96,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-01,241,5748.65,203,5370.47,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-02,241,5748.65,235,5718.97,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-03,241,5748.65,231,5606.87,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-04,241,5748.65,235,5701.89,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-05,241,5748.65,239,5728.54,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-06,241,5748.65,235,5639.57,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-07,241,5748.65,234,5608.90,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-09,241,5748.65,240,5740.12,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-10,241,5748.65,234,5634.87,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-11,241,5748.65,238,5702.01,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2023-12,241,5748.65,239,5697.91,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-02,241,5748.65,236,5591.42,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-03,241,5748.65,238,5680.83,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-04,241,5748.65,210,5142.83,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-05,241,5748.65,236,5710.65,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-06,241,5748.65,240,5741.85,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-07,241,5748.65,234,5627.61,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-08,241,5748.65,240,5743.66,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-09,241,5748.65,235,5441.19,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-10,241,5748.65,236,5602.05,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-11,241,5748.65,236,5539.31,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2024-12,241,5748.65,239,5741.82,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-01,241,5748.65,237,5572.60,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-02,241,5748.65,236,5445.59,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-03,241,5748.65,232,5054.69,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-04,241,5748.65,223,5383.79,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-05,241,5748.65,235,5673.32,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-06,241,5748.65,240,5731.51,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-07,241,5748.65,234,5569.42,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-09,241,5748.65,229,4724.74,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-10,241,5748.65,228,4527.21,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-11,241,5748.65,240,5734.79,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,ENTRY_MONTH,2025-12,241,5748.65,235,6825.80,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,AUDUSD,241,5748.65,232,5820.11,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,BTCUSD,241,5748.65,178,4617.10,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,EURUSD,241,5748.65,227,5654.80,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,GBPUSD,241,5748.65,227,5539.06,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,USDJPY,241,5748.65,186,5035.03,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL,XAUUSD,241,5748.65,155,2077.15,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|H1,241,5748.65,239,5720.99,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|H4,241,5748.65,238,5847.59,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|M15,241,5748.65,237,5748.83,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,BTCUSD|H1,241,5748.65,204,5093.17,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,BTCUSD|H4,241,5748.65,240,5747.43,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,BTCUSD|M15,241,5748.65,216,5273.80,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,EURUSD|H1,241,5748.65,235,5696.81,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,EURUSD|H4,241,5748.65,236,5738.06,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,EURUSD|M15,241,5748.65,238,5717.23,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|H1,241,5748.65,238,5689.16,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|H4,241,5748.65,233,5645.69,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|M15,241,5748.65,238,5701.51,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,USDJPY|H1,241,5748.65,223,5478.28,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,USDJPY|H4,241,5748.65,223,5515.97,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,USDJPY|M15,241,5748.65,222,5538.08,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|H1,241,5748.65,210,4500.89,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|H4,241,5748.65,209,4191.86,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|M15,241,5748.65,218,4881.70,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,YEAR,2020,134,899.73,76,498.85,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,YEAR,2021,134,899.73,112,1366.83,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,YEAR,2022,134,899.73,80,-66.22,NEGATIVE,false
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-01,134,899.73,119,869.43,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-02,134,899.73,132,888.23,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-03,134,899.73,130,868.38,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-04,134,899.73,130,863.73,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-06,134,899.73,130,845.75,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-07,134,899.73,121,526.53,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-08,134,899.73,131,809.12,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-09,134,899.73,131,1240.07,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-11,134,899.73,130,847.98,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2020-12,134,899.73,128,837.20,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-01,134,899.73,132,883.09,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-02,134,899.73,127,1545.90,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-03,134,899.73,133,905.30,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-04,134,899.73,133,887.25,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-07,134,899.73,133,881.46,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-10,134,899.73,127,786.66,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-11,134,899.73,132,884.15,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2021-12,134,899.73,133,891.13,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-01,134,899.73,133,883.38,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-02,134,899.73,131,774.37,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-03,134,899.73,116,460.62,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-04,134,899.73,122,844.10,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-05,134,899.73,132,865.56,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-06,134,899.73,129,797.13,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-07,134,899.73,133,863.27,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-08,134,899.73,133,879.24,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-09,134,899.73,127,783.04,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-10,134,899.73,132,889.65,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,ENTRY_MONTH,2022-12,134,899.73,132,890.72,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,AUDUSD,134,899.73,117,1063.86,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,BTCUSD,134,899.73,119,780.44,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,EURUSD,134,899.73,120,728.95,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,GBPUSD,134,899.73,125,1236.91,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,USDJPY,134,899.73,78,38.40,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL,XAUUSD,134,899.73,111,650.09,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|H1,134,899.73,127,962.93,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|H4,134,899.73,129,944.06,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,AUDUSD|M15,134,899.73,129,956.33,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,BTCUSD|H4,134,899.73,124,802.97,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,BTCUSD|M15,134,899.73,129,877.20,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,EURUSD|H1,134,899.73,128,823.85,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,EURUSD|H4,134,899.73,130,845.37,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,EURUSD|M15,134,899.73,130,859.19,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|H1,134,899.73,131,849.66,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|H4,134,899.73,132,879.61,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,GBPUSD|M15,134,899.73,130,1307.10,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,USDJPY|H1,134,899.73,119,685.30,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,USDJPY|H4,134,899.73,113,592.48,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,USDJPY|M15,134,899.73,114,560.08,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|H1,134,899.73,127,714.19,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|H4,134,899.73,121,802.50,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,BWD,ASIA,POSITIVE,SYMBOL_TF,XAUUSD|M15,134,899.73,131,932.86,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,YEAR,2023,162,2454.02,84,2061.23,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,YEAR,2024,162,2454.02,118,1696.56,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,YEAR,2025,162,2454.02,122,1150.25,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-01,162,2454.02,133,2701.07,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-02,162,2454.02,154,2366.17,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-03,162,2454.02,153,2228.68,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-04,162,2454.02,155,2380.28,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-05,162,2454.02,159,2423.31,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-06,162,2454.02,160,2433.08,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-07,162,2454.02,152,2413.52,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-08,162,2454.02,159,2417.23,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-09,162,2454.02,160,2434.04,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-11,162,2454.02,160,2419.51,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2023-12,162,2454.02,159,2384.54,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-01,162,2454.02,161,2451.65,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-02,162,2454.02,153,2225.87,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-03,162,2454.02,159,2413.38,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-04,162,2454.02,155,2341.61,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-05,162,2454.02,159,2464.96,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-07,162,2454.02,160,2447.17,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-09,162,2454.02,151,2128.09,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-10,162,2454.02,157,2461.32,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2024-11,162,2454.02,159,2394.67,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2025-02,162,2454.02,158,2272.37,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2025-03,162,2454.02,159,2293.35,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2025-04,162,2454.02,155,2264.96,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2025-05,162,2454.02,160,2436.11,POSITIVE,true
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,MAIN,LONDON,POSITIVE,ENTRY_MONTH,2025-06,162,2454.02,154,2520.72,POSITIVE,true
