schema_version,created_utc,view_type,window,year,entry_month,symbol,tf,session_state,eligible_unit_count,participation_share,gross_profit,gross_loss,net_realized,profit_factor,winning_unit_count,losing_unit_count,zero_unit_count,partition_realized_equity_dd
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ALL,ALL,ALL,ALL,ALL,ALL,ASIA,375,0.24209167,9560.34,2911.96,6648.38,3.283129,339,36,0,1229.80
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ALL,ALL,ALL,ALL,ALL,ALL,LONDON,332,0.21433183,6264.62,2193.34,4071.28,2.856201,308,24,0,1114.11
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ALL,ALL,ALL,ALL,ALL,ALL,LONDON_NY_OVERLAP,429,0.27695287,8049.91,7364.91,685.00,1.093009,384,45,0,5177.78
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ALL,ALL,ALL,ALL,ALL,ALL,NEW_YORK_ONLY,251,0.16204003,5826.77,2621.90,3204.87,2.222346,229,22,0,1499.21
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ALL,ALL,ALL,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,162,0.10458360,4201.48,1092.23,3109.25,3.846699,138,24,0,478.50
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,BWD,ALL,ALL,ALL,ALL,ASIA,134,0.20089955,2146.66,1246.93,899.73,1.721556,119,15,0,786.76
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,BWD,ALL,ALL,ALL,ALL,LONDON,170,0.25487256,2732.26,1115.00,1617.26,2.450457,162,8,0,1114.11
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,BWD,ALL,ALL,ALL,ALL,LONDON_NY_OVERLAP,208,0.31184408,2492.06,5953.88,-3461.82,0.418561,185,23,0,5177.78
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,BWD,ALL,ALL,ALL,ALL,NEW_YORK_ONLY,82,0.12293853,1005.68,1813.15,-807.47,0.554659,73,9,0,1499.21
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,BWD,ALL,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,73,0.10944528,978.01,326.60,651.41,2.994519,59,14,0,217.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,MAIN,ALL,ALL,ALL,ALL,ASIA,241,0.27324263,7413.68,1665.03,5748.65,4.452580,220,21,0,1229.80
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,MAIN,ALL,ALL,ALL,ALL,LONDON,162,0.18367347,3532.36,1078.34,2454.02,3.275739,146,16,0,931.32
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,MAIN,ALL,ALL,ALL,ALL,LONDON_NY_OVERLAP,221,0.25056689,5557.85,1411.03,4146.82,3.938860,199,22,0,586.92
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,MAIN,ALL,ALL,ALL,ALL,NEW_YORK_ONLY,169,0.19160998,4821.09,808.75,4012.34,5.961162,156,13,0,645.63
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,WINDOW,MAIN,ALL,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,89,0.10090703,3223.47,765.63,2457.84,4.210219,79,10,0,478.50
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2020,ALL,ALL,ALL,ASIA,58,0.15803815,840.32,439.44,400.88,1.912252,51,7,0,384.52
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2020,ALL,ALL,ALL,LONDON,104,0.28337875,1846.50,0.89,1845.61,2074.719101,103,1,0,0.89
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2020,ALL,ALL,ALL,LONDON_NY_OVERLAP,107,0.29155313,1470.52,116.92,1353.60,12.577147,103,4,0,115.18
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2020,ALL,ALL,ALL,NEW_YORK_ONLY,48,0.13079019,574.30,42.95,531.35,13.371362,44,4,0,38.95
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2020,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,50,0.13623978,652.81,219.73,433.08,2.970964,37,13,0,217.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2021,ALL,ALL,ALL,ASIA,22,0.20000000,221.32,688.42,-467.10,0.321490,16,6,0,667.69
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2021,ALL,ALL,ALL,LONDON,27,0.24545455,212.03,0.00,212.03,,27,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2021,ALL,ALL,ALL,LONDON_NY_OVERLAP,44,0.40000000,303.60,1626.58,-1322.98,0.186649,34,10,0,1525.07
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2021,ALL,ALL,ALL,NEW_YORK_ONLY,11,0.10000000,123.58,602.00,-478.42,0.205282,9,2,0,599.86
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2021,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,6,0.05454545,36.00,106.87,-70.87,0.336858,5,1,0,106.87
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2022,ALL,ALL,ALL,ASIA,54,0.28421053,1085.02,119.07,965.95,9.112455,52,2,0,119.07
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2022,ALL,ALL,ALL,LONDON,39,0.20526316,673.73,1114.11,-440.38,0.604725,32,7,0,1114.11
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2022,ALL,ALL,ALL,LONDON_NY_OVERLAP,57,0.30000000,717.94,4210.38,-3492.44,0.170517,48,9,0,4071.66
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2022,ALL,ALL,ALL,NEW_YORK_ONLY,23,0.12105263,307.80,1168.20,-860.40,0.263482,20,3,0,1168.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,BWD,2022,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,17,0.08947368,289.20,0.00,289.20,,17,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2023,ALL,ALL,ALL,ASIA,88,0.23913043,1255.88,170.85,1085.03,7.350776,83,5,0,154.46
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2023,ALL,ALL,ALL,LONDON,78,0.21195652,1183.24,790.45,392.79,1.496919,74,4,0,782.93
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2023,ALL,ALL,ALL,LONDON_NY_OVERLAP,95,0.25815217,1264.38,710.99,553.39,1.778337,88,7,0,586.92
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2023,ALL,ALL,ALL,NEW_YORK_ONLY,62,0.16847826,1039.88,96.38,943.50,10.789375,58,4,0,82.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2023,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,45,0.12228261,1009.05,286.86,722.19,3.517570,39,6,0,286.86
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2024,ALL,ALL,ALL,ASIA,71,0.24315068,1682.22,10.29,1671.93,163.481050,68,3,0,7.15
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2024,ALL,ALL,ALL,LONDON,44,0.15068493,869.58,112.12,757.46,7.755797,38,6,0,85.45
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2024,ALL,ALL,ALL,LONDON_NY_OVERLAP,82,0.28082192,1844.11,323.26,1520.85,5.704727,68,14,0,254.35
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2024,ALL,ALL,ALL,NEW_YORK_ONLY,78,0.26712329,2352.86,66.74,2286.12,35.254120,74,4,0,62.60
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2024,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,17,0.05821918,431.39,0.00,431.39,,17,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2025,ALL,ALL,ALL,ASIA,82,0.36936937,4475.58,1483.89,2991.69,3.016113,69,13,0,1082.14
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2025,ALL,ALL,ALL,LONDON,40,0.18018018,1479.54,175.77,1303.77,8.417477,34,6,0,175.77
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2025,ALL,ALL,ALL,LONDON_NY_OVERLAP,44,0.19819820,2449.36,376.78,2072.58,6.500770,43,1,0,376.78
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2025,ALL,ALL,ALL,NEW_YORK_ONLY,29,0.13063063,1428.35,645.63,782.72,2.212335,24,5,0,645.63
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,YEAR,MAIN,2025,ALL,ALL,ALL,OUTSIDE_DEFINED_SESSION,27,0.12162162,1783.03,478.77,1304.26,3.724189,23,4,0,432.98
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-01,ALL,ALL,ASIA,15,0.17241379,84.94,54.64,30.30,1.554539,11,4,0,54.64
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-01,ALL,ALL,LONDON,25,0.28735632,247.90,0.00,247.90,,25,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-01,ALL,ALL,LONDON_NY_OVERLAP,23,0.26436782,331.08,0.00,331.08,,23,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-01,ALL,ALL,NEW_YORK_ONLY,10,0.11494253,61.96,2.27,59.69,27.295154,8,2,0,2.27
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-01,ALL,ALL,OUTSIDE_DEFINED_SESSION,14,0.16091954,320.62,0.00,320.62,,14,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-02,ALL,ALL,ASIA,2,0.04761905,11.78,0.28,11.50,42.071429,1,1,0,0.28
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-02,ALL,ALL,LONDON,12,0.28571429,511.13,0.00,511.13,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-02,ALL,ALL,LONDON_NY_OVERLAP,14,0.33333333,257.09,0.00,257.09,,14,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-02,ALL,ALL,NEW_YORK_ONLY,5,0.11904762,30.06,1.73,28.33,17.375723,4,1,0,1.73
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,9,0.21428571,0.00,217.20,-217.20,0.000000,0,9,0,217.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-03,ALL,ALL,ASIA,4,0.13333333,31.35,0.00,31.35,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-03,ALL,ALL,LONDON,11,0.36666667,202.05,0.00,202.05,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-03,ALL,ALL,LONDON_NY_OVERLAP,8,0.26666667,107.84,115.18,-7.34,0.936274,7,1,0,115.18
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-03,ALL,ALL,NEW_YORK_ONLY,3,0.10000000,112.70,0.00,112.70,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-03,ALL,ALL,OUTSIDE_DEFINED_SESSION,4,0.13333333,54.41,0.00,54.41,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-04,ALL,ALL,ASIA,4,0.66666667,36.00,0.00,36.00,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-04,ALL,ALL,LONDON,1,0.16666667,7.72,0.00,7.72,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-04,ALL,ALL,LONDON_NY_OVERLAP,1,0.16666667,12.09,0.00,12.09,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-05,ALL,ALL,LONDON_NY_OVERLAP,9,0.90000000,78.66,1.74,76.92,45.206897,6,3,0,1.16
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-05,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.10000000,1.44,0.00,1.44,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-06,ALL,ALL,ASIA,4,0.23529412,53.98,0.00,53.98,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-06,ALL,ALL,LONDON,5,0.29411765,55.72,0.00,55.72,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-06,ALL,ALL,LONDON_NY_OVERLAP,4,0.23529412,69.61,0.00,69.61,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-06,ALL,ALL,NEW_YORK_ONLY,3,0.17647059,49.63,0.00,49.63,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-06,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.05882353,12.01,0.00,12.01,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-07,ALL,ALL,ASIA,13,0.22807018,373.20,0.00,373.20,,13,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-07,ALL,ALL,LONDON,10,0.17543860,290.56,0.00,290.56,,10,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-07,ALL,ALL,LONDON_NY_OVERLAP,12,0.21052632,290.48,0.00,290.48,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-07,ALL,ALL,NEW_YORK_ONLY,13,0.22807018,137.73,0.00,137.73,,13,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-07,ALL,ALL,OUTSIDE_DEFINED_SESSION,9,0.15789474,126.86,0.00,126.86,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-08,ALL,ALL,ASIA,3,0.08333333,90.61,0.00,90.61,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-08,ALL,ALL,LONDON,12,0.33333333,144.14,0.00,144.14,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-08,ALL,ALL,LONDON_NY_OVERLAP,10,0.27777778,116.88,0.00,116.88,,10,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-08,ALL,ALL,NEW_YORK_ONLY,7,0.19444444,85.92,0.00,85.92,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-08,ALL,ALL,OUTSIDE_DEFINED_SESSION,4,0.11111111,103.68,0.00,103.68,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-09,ALL,ALL,ASIA,3,0.18750000,40.04,380.38,-340.34,0.105263,2,1,0,380.38
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-09,ALL,ALL,LONDON,5,0.31250000,93.11,0.00,93.11,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-09,ALL,ALL,LONDON_NY_OVERLAP,7,0.43750000,42.46,0.00,42.46,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-09,ALL,ALL,NEW_YORK_ONLY,1,0.06250000,15.87,0.00,15.87,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-10,ALL,ALL,LONDON,2,0.16666667,9.41,0.00,9.41,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-10,ALL,ALL,LONDON_NY_OVERLAP,8,0.66666667,63.43,0.00,63.43,,8,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-10,ALL,ALL,NEW_YORK_ONLY,1,0.08333333,0.00,38.95,-38.95,0.000000,0,1,0,38.95
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.08333333,1.30,0.00,1.30,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-11,ALL,ALL,ASIA,4,0.26666667,51.75,0.00,51.75,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-11,ALL,ALL,LONDON,3,0.20000000,36.57,0.00,36.57,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-11,ALL,ALL,NEW_YORK_ONLY,2,0.13333333,20.76,0.00,20.76,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-11,ALL,ALL,OUTSIDE_DEFINED_SESSION,6,0.40000000,32.49,1.74,30.75,18.672414,3,3,0,1.74
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-12,ALL,ALL,ASIA,6,0.15384615,66.67,4.14,62.53,16.103865,5,1,0,4.14
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-12,ALL,ALL,LONDON,18,0.46153846,248.19,0.89,247.30,278.865169,17,1,0,0.89
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-12,ALL,ALL,LONDON_NY_OVERLAP,11,0.28205128,100.90,0.00,100.90,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-12,ALL,ALL,NEW_YORK_ONLY,3,0.07692308,59.67,0.00,59.67,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2020-12,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.02564103,0.00,0.79,-0.79,0.000000,0,1,0,0.79
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-01,ALL,ALL,ASIA,2,0.16666667,16.64,0.00,16.64,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-01,ALL,ALL,LONDON,3,0.25000000,7.35,0.00,7.35,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-01,ALL,ALL,LONDON_NY_OVERLAP,2,0.16666667,5.22,0.00,5.22,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-01,ALL,ALL,NEW_YORK_ONLY,3,0.25000000,31.10,0.00,31.10,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-01,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.16666667,13.34,0.00,13.34,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-02,ALL,ALL,ASIA,7,0.26923077,36.68,682.85,-646.17,0.053716,2,5,0,682.85
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-02,ALL,ALL,LONDON,7,0.26923077,58.10,0.00,58.10,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-02,ALL,ALL,LONDON_NY_OVERLAP,7,0.26923077,45.92,85.35,-39.43,0.538020,5,2,0,85.35
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-02,ALL,ALL,NEW_YORK_ONLY,4,0.15384615,46.47,221.88,-175.41,0.209438,3,1,0,221.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.03846154,0.00,106.87,-106.87,0.000000,0,1,0,106.87
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-03,ALL,ALL,ASIA,1,0.16666667,0.00,5.57,-5.57,0.000000,0,1,0,5.57
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-03,ALL,ALL,LONDON,3,0.50000000,29.95,0.00,29.95,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-03,ALL,ALL,LONDON_NY_OVERLAP,2,0.33333333,6.12,0.00,6.12,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-04,ALL,ALL,ASIA,1,0.33333333,12.48,0.00,12.48,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-04,ALL,ALL,LONDON_NY_OVERLAP,2,0.66666667,37.96,0.00,37.96,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-05,ALL,ALL,LONDON,2,0.11764706,4.38,0.00,4.38,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-05,ALL,ALL,LONDON_NY_OVERLAP,13,0.76470588,80.67,1158.61,-1077.94,0.069627,7,6,0,1158.61
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-05,ALL,ALL,NEW_YORK_ONLY,2,0.11764706,28.88,380.12,-351.24,0.075976,1,1,0,380.12
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-06,ALL,ALL,LONDON_NY_OVERLAP,4,1.00000000,4.49,382.62,-378.13,0.011735,2,2,0,382.62
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-07,ALL,ALL,ASIA,1,0.11111111,18.27,0.00,18.27,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-07,ALL,ALL,LONDON,6,0.66666667,63.91,0.00,63.91,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,BWD,ALL,2021-07,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.22222222,10.76,0.00,10.76,,2,0,0,0.00
