schema_version,created_utc,input_sha256,h3_run_id,window,year,symbol,tf,source_position_id,source_deal_id,entry_utc,exit_utc,source_net_realized,session_state,macro_state,local_state,vol_state
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2020,AUDUSD,M15,330,27,2020-12-09T10:49:40Z,2020-12-11T04:09:40Z,18.46000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2020,AUDUSD,M15,379,31,2020-12-14T07:31:40Z,2020-12-30T04:44:40Z,9.41000000,LONDON,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2020,AUDUSD,M15,383,37,2020-12-30T14:05:40Z,2021-01-06T09:17:40Z,13.32000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2020,AUDUSD,M15,384,36,2020-12-31T00:29:00Z,2021-01-06T09:17:40Z,11.45000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2020,AUDUSD,M15,385,35,2020-12-31T08:02:40Z,2021-01-06T09:17:40Z,19.14000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2021,AUDUSD,M15,422,39,2021-01-06T21:40:40Z,2021-02-22T15:11:40Z,10.54000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-BWD,BWD,2021,AUDUSD,M15,426,41,2021-02-23T01:49:40Z,2022-12-30T21:54:59Z,-111.87000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,5,3,2023-01-03T02:50:40Z,2023-01-03T08:04:40Z,3.26000000,ASIA,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,21,9,2023-01-04T04:02:40Z,2023-01-12T13:35:40Z,18.58000000,ASIA,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,22,8,2023-01-04T04:58:40Z,2023-01-12T13:35:40Z,15.86000000,ASIA,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,23,7,2023-01-04T07:38:40Z,2023-01-12T13:35:40Z,26.26000000,LONDON,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,27,11,2023-01-13T08:47:40Z,2023-01-26T14:05:40Z,14.09000000,LONDON,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C10-MAIN,MAIN,2023,AUDUSD,M15,118,13,2023-02-01T04:36:40Z,2025-12-30T21:59:59Z,-37.88000000,ASIA,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,35,7,2020-01-10T15:10:40Z,2020-06-09T00:05:40Z,14.71000000,LONDON_NY_OVERLAP,NEUTRAL,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,36,6,2020-01-10T15:55:40Z,2020-06-09T00:05:40Z,13.47000000,LONDON_NY_OVERLAP,NEUTRAL,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,37,5,2020-01-13T03:00:40Z,2020-06-09T00:05:40Z,24.44000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,44,13,2020-06-09T11:41:40Z,2020-06-11T07:07:40Z,2.87000000,LONDON,NEUTRAL,TRANSITION,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,45,10,2020-06-09T14:26:40Z,2020-06-10T00:01:40Z,2.80000000,LONDON_NY_OVERLAP,NEUTRAL,TRANSITION,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,46,12,2020-06-10T05:23:40Z,2020-06-11T03:06:40Z,2.77000000,ASIA,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,50,15,2020-06-11T08:14:40Z,2020-06-11T11:34:20Z,2.89000000,LONDON,NEUTRAL,TRANSITION,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,54,17,2020-06-15T22:23:40Z,2020-07-21T09:44:40Z,12.01000000,OUTSIDE_DEFINED_SESSION,STRESS,TRANSITION,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,58,23,2020-07-21T12:36:40Z,2020-07-31T06:37:40Z,13.13000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,59,22,2020-07-21T15:17:40Z,2020-07-31T06:37:40Z,10.73000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,60,21,2020-07-21T18:40:40Z,2020-07-31T06:37:40Z,16.66000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,82,29,2020-08-04T23:53:20Z,2020-08-28T06:04:40Z,12.73000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,83,28,2020-08-05T07:18:40Z,2020-08-28T06:04:40Z,10.74000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,84,27,2020-08-05T09:44:40Z,2020-08-28T06:04:40Z,17.48000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,88,35,2020-08-28T09:11:40Z,2020-12-07T16:38:40Z,12.88000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,89,34,2020-08-28T11:12:40Z,2020-12-07T16:38:40Z,10.83000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,90,33,2020-08-28T20:44:40Z,2020-12-07T16:38:40Z,17.58000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2020,AUDUSD,H1,154,37,2020-12-09T04:00:40Z,2021-07-09T01:41:40Z,-4.14000000,ASIA,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,158,43,2021-07-09T07:09:40Z,2021-07-15T17:55:40Z,1.79000000,LONDON,RISK_OFF,TREND_DOWN,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,159,42,2021-07-09T09:23:40Z,2021-07-13T12:53:40Z,1.88000000,LONDON,RISK_OFF,TREND_DOWN,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,160,41,2021-07-09T11:40:40Z,2021-07-12T10:30:40Z,1.89000000,LONDON,RISK_OFF,TREND_DOWN,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,164,45,2021-07-15T22:45:40Z,2021-07-16T12:41:40Z,2.14000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,TREND_DOWN,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,168,49,2021-07-22T07:25:40Z,2021-10-19T17:23:40Z,10.59000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,169,48,2021-07-22T21:58:20Z,2021-10-19T17:23:40Z,8.62000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,173,55,2021-10-20T14:30:40Z,2022-04-05T13:31:40Z,14.11000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,174,54,2021-10-21T00:22:40Z,2022-04-05T13:31:40Z,12.20000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2021,AUDUSD,H1,175,53,2021-10-21T02:13:40Z,2022-04-05T13:31:40Z,20.60000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2022,AUDUSD,H1,182,57,2022-04-06T18:03:20Z,2022-04-06T18:07:40Z,3.09000000,NEW_YORK_ONLY,NEUTRAL,TRANSITION,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2022,AUDUSD,H1,240,59,2022-04-13T19:36:20Z,2022-04-14T13:37:40Z,2.38000000,NEW_YORK_ONLY,NEUTRAL,RANGE,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2022,AUDUSD,H1,283,65,2022-04-20T01:57:40Z,2022-12-30T21:54:59Z,-58.46000000,ASIA,NEUTRAL,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2022,AUDUSD,H1,284,64,2022-04-20T04:56:40Z,2022-12-30T21:54:59Z,-60.61000000,ASIA,NEUTRAL,TRANSITION,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-BWD,BWD,2022,AUDUSD,H1,285,63,2022-04-20T10:14:40Z,2022-12-30T21:54:59Z,-125.54000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-MAIN,MAIN,2023,AUDUSD,H1,2,3,2023-01-03T03:39:40Z,2023-01-12T13:54:40Z,14.66000000,ASIA,RISK_OFF,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-MAIN,MAIN,2023,AUDUSD,H1,6,5,2023-01-16T01:55:40Z,2023-02-01T20:07:20Z,13.00000000,ASIA,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C11-MAIN,MAIN,2023,AUDUSD,H1,10,7,2023-02-01T23:11:40Z,2025-12-30T21:59:59Z,-45.52000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,5,3,2020-01-16T11:27:40Z,2020-01-16T14:51:40Z,1.31000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,9,5,2020-03-06T08:34:40Z,2020-06-01T07:57:40Z,12.48000000,LONDON,STRESS,RANGE,EXTREME
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,13,11,2020-06-01T16:20:40Z,2020-06-03T00:45:40Z,16.54000000,NEW_YORK_ONLY,RISK_OFF,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,14,10,2020-06-02T08:18:40Z,2020-06-03T00:45:40Z,14.06000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,15,9,2020-06-02T08:50:40Z,2020-06-03T00:45:40Z,23.14000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,19,17,2020-06-03T01:24:40Z,2020-07-21T17:50:40Z,15.37000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,20,16,2020-06-05T07:36:40Z,2020-07-21T17:50:40Z,12.76000000,LONDON,NEUTRAL,TREND_UP,HIGH
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,21,15,2020-06-09T00:04:40Z,2020-07-21T17:50:40Z,20.32000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,25,23,2020-07-22T07:05:40Z,2020-08-28T05:01:40Z,13.23000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,26,22,2020-07-29T07:42:40Z,2020-08-28T05:01:40Z,10.83000000,LONDON,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,27,21,2020-07-31T00:01:40Z,2020-08-28T05:01:40Z,16.86000000,ASIA,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,31,29,2020-08-28T07:23:40Z,2020-12-03T14:27:20Z,12.83000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,32,28,2020-08-28T11:06:40Z,2020-12-03T14:27:20Z,10.78000000,LONDON,NEUTRAL,RANGE,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,33,27,2020-08-28T14:55:40Z,2020-12-03T14:27:20Z,17.48000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,37,35,2020-12-09T08:45:40Z,2020-12-17T00:30:40Z,12.36000000,LONDON,NEUTRAL,RANGE,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,38,34,2020-12-09T11:10:40Z,2020-12-17T00:30:40Z,10.30000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,39,33,2020-12-10T13:09:40Z,2020-12-17T00:30:40Z,16.50000000,LONDON_NY_OVERLAP,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,43,41,2020-12-17T06:48:40Z,2020-12-31T10:33:40Z,12.02000000,ASIA,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,44,40,2020-12-17T07:19:40Z,2020-12-31T10:33:40Z,10.18000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,45,39,2020-12-17T09:39:40Z,2020-12-31T10:33:40Z,16.68000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2020,AUDUSD,H4,49,47,2020-12-31T10:59:40Z,2021-02-19T13:48:40Z,12.64000000,LONDON,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2021,AUDUSD,H4,50,46,2021-01-05T16:45:40Z,2021-02-19T13:48:40Z,10.73000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2021,AUDUSD,H4,51,45,2021-01-05T19:44:40Z,2021-02-19T13:48:40Z,17.64000000,NEW_YORK_ONLY,NEUTRAL,TREND_UP,NORMAL
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2021,AUDUSD,H4,55,53,2021-02-21T23:39:20Z,2022-12-30T21:54:59Z,-106.87000000,OUTSIDE_DEFINED_SESSION,NEUTRAL,TREND_UP,LOW
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,e54f1cfaf58df97acb8fb39c1e6e8bf4614f1ff3a7c9bcbc1b5acff762665dd6,H3-C12-BWD,BWD,2021,AUDUSD,H4,56,52,2021-02-22T01:23:40Z,2022-12-30T21:54:59Z,-108.90000000,ASIA,NEUTRAL,TREND_UP,LOW
