date,close,high,low
2023.12.06,2247.39,2311.91,2233.10
2023.12.07,2369.04,2383.39,2219.28
2023.12.08,2368.39,2390.53,2338.56
2023.12.09,2354.49,2403.04,2336.94
2023.12.10,2359.01,2376.64,2322.01
2023.12.11,2216.04,2367.23,2128.42
2023.12.12,2171.33,2242.60,2163.88
2023.12.13,2260.77,2266.32,2144.90
2023.12.14,2298.95,2316.58,2234.29
2023.12.15,2245.72,2332.08,2223.93
2023.12.16,2228.03,2261.28,2199.56
2023.12.17,2236.47,2245.42,2197.42
2023.12.18,2214.85,2236.98,2115.44
2023.12.19,2184.26,2253.80,2134.63
2023.12.20,2178.93,2265.32,2157.02
2023.12.21,2248.02,2279.51,2176.52
2023.12.22,2314.32,2343.10,2230.37
2023.12.23,2290.99,2331.74,2267.04
2023.12.24,2278.37,2326.63,2271.94
2023.12.26,2223.28,2286.40,2178.58
2023.12.27,2360.21,2376.91,2211.60
2023.12.28,2345.63,2446.83,2336.96
2023.12.29,2284.64,2386.15,2277.43
2023.12.30,2300.61,2322.14,2267.23
2023.12.31,2281.32,2319.82,2276.73
2024.01.02,2366.31,2433.05,2323.58
2024.01.03,2226.32,2385.25,1995.72
2024.01.04,2274.72,2296.24,2196.54
2024.01.05,2247.07,2289.62,2207.66
2024.01.06,2240.98,2278.04,2217.70
2024.01.07,2240.61,2258.20,2222.13
2024.01.08,2338.12,2360.20,2167.46
2024.01.09,2317.70,2371.48,2227.45
2024.01.10,2527.42,2533.01,2316.12
2024.01.11,2602.96,2689.76,2510.06
2024.01.12,2523.34,2716.53,2499.91
2024.01.13,2571.58,2579.66,2494.12
2024.01.14,2524.89,2588.38,2477.31
2024.01.15,2518.57,2550.98,2467.12
2024.01.16,2604.78,2613.46,2497.53
2024.01.17,2522.17,2610.66,2514.38
2024.01.18,2452.62,2545.36,2421.77
2024.01.19,2486.09,2501.10,2412.28
2024.01.20,2460.88,2495.16,2451.40
2024.01.21,2470.39,2479.78,2460.93
2024.01.22,2324.27,2471.34,2302.04
2024.01.23,2200.11,2348.60,2164.52
2024.01.24,2213.48,2261.90,2194.20
2024.01.25,2216.15,2240.70,2169.30
2024.01.26,2258.76,2280.80,2193.80
2024.01.27,2270.87,2282.01,2250.26
2024.01.28,2262.12,2307.15,2246.37
2024.01.29,2305.56,2313.14,2232.89
2024.01.30,2379.21,2391.43,2296.20
2024.01.31,2277.20,2381.10,2261.61
2024.02.01,2302.69,2310.32,2238.18
2024.02.02,2294.64,2322.75,2280.50
2024.02.03,2298.84,2327.62,2291.18
2024.02.04,2298.56,2309.06,2265.21
2024.02.05,2285.39,2335.71,2267.18
2024.02.06,2379.21,2391.32,2282.74
2024.02.07,2429.46,2443.84,2351.42
2024.02.08,2425.40,2461.90,2410.00
2024.02.09,2503.46,2523.98,2417.92
2024.02.10,2510.15,2516.60,2483.26
2024.02.11,2503.56,2540.04,2492.02
2024.02.12,2632.10,2653.38,2471.20
2024.02.13,2632.48,2686.85,2590.00
2024.02.14,2779.96,2788.16,2617.37
2024.02.15,2796.03,2867.86,2762.11
2024.02.16,2791.51,2859.35,2748.14
2024.02.17,2784.85,2811.51,2719.12
2024.02.18,2846.92,2847.14,2765.47
2024.02.19,2968.01,2968.90,2843.92
2024.02.20,2987.81,3004.60,2874.91
2024.02.21,2927.19,3033.50,2868.09
2024.02.22,2984.22,3034.86,2905.70
2024.02.23,2941.86,2991.49,2905.44
2024.02.24,2983.64,3004.92,2905.45
2024.02.25,3107.82,3120.48,2983.00
2024.02.26,3185.68,3198.16,3036.58
2024.02.27,3249.15,3290.50,3167.14
2024.02.28,3318.37,3490.88,3188.39
2024.02.29,3349.71,3520.90,3312.99
2024.03.01,3428.29,3452.82,3302.39
2024.03.02,3411.54,3461.40,3397.56
2024.03.03,3478.71,3485.82,3364.74
2024.03.04,3582.73,3610.02,3434.70
2024.03.05,3522.74,3827.59,3202.32
2024.03.06,3847.46,3901.18,3439.35
2024.03.07,3874.17,3939.66,3735.84
2024.03.08,3914.46,4000.63,3824.80
2024.03.09,3910.19,3949.30,3878.02
2024.03.10,3904.81,3969.58,3872.78
2024.03.11,4027.84,4089.54,3729.92
2024.03.12,3950.12,4091.92,3825.11
2024.03.13,3991.50,4084.46,3931.01
2024.03.14,3840.22,4013.49,3719.23
2024.03.15,3628.57,3930.44,3562.76
2024.03.16,3615.58,3780.31,3566.36
2024.03.17,3631.67,3655.72,3409.12
2024.03.18,3502.22,3675.60,3452.30
2024.03.19,3272.74,3546.14,3199.84
2024.03.20,3461.25,3492.38,3054.76
2024.03.21,3482.76,3586.80,3410.68
2024.03.22,3317.22,3542.12,3281.04
2024.03.23,3381.66,3434.10,3270.52
2024.03.24,3407.73,3422.70,3298.70
2024.03.25,3623.13,3657.58,3404.06
2024.03.26,3570.44,3678.50,3542.40
2024.03.27,3508.97,3664.24,3457.89
2024.03.28,3560.54,3611.02,3461.90
2024.03.29,3497.23,3583.40,3471.00
2024.03.30,3506.54,3549.17,3486.80
2024.03.31,3631.84,3653.46,3495.90
2024.04.01,3496.80,3649.58,3413.57
2024.04.02,3270.27,3514.79,3212.26
2024.04.03,3306.21,3367.98,3203.39
2024.04.04,3324.56,3445.28,3251.03
2024.04.05,3334.04,3347.06,3211.07
2024.04.06,3359.70,3364.14,3307.24
2024.04.07,3399.95,3419.74,3344.16
2024.04.08,3688.25,3710.19,3395.29
2024.04.09,3511.55,3728.70,3451.75
2024.04.10,3511.61,3552.28,3412.21
2024.04.11,3523.66,3617.16,3473.07
2024.04.12,3227.11,3552.40,3074.30
2024.04.13,2914.56,3296.60,2803.30
2024.04.14,3068.22,3104.21,2862.71
2024.04.15,3082.75,3281.13,3025.16
2024.04.16,3070.70,3128.78,2989.70
2024.04.17,2971.85,3123.72,2914.38
2024.04.18,3069.39,3095.81,2953.15
2024.04.19,3079.32,3128.03,2864.74
2024.04.20,3156.32,3171.10,3018.70
2024.04.21,3149.07,3197.60,3116.83
2024.04.22,3190.48,3236.50,3129.10
2024.04.23,3209.21,3265.51,3153.17
2024.04.24,3130.08,3292.34,3102.06
2024.04.25,3172.38,3177.70,3071.17
2024.04.26,3142.68,3191.00,3101.11
2024.04.27,3234.47,3281.40,3066.92
2024.04.28,3309.28,3358.36,3231.02
2024.04.29,3174.93,3311.80,3114.79
2024.04.30,2961.57,3249.30,2915.78
2024.05.01,2937.24,3025.70,2813.25
2024.05.02,2985.96,3011.54,2890.38
2024.05.03,3114.35,3128.15,2958.11
2024.05.04,3126.74,3159.20,3093.40
2024.05.05,3136.88,3171.34,3073.49
2024.05.06,3076.30,3220.82,3045.62
2024.05.07,3047.90,3129.54,3020.71
2024.05.08,2950.62,3061.34,2936.04
2024.05.09,3021.27,3028.41,2942.38
2024.05.10,2892.31,3058.22,2878.07
2024.05.11,2921.40,2942.90,2894.21
2024.05.12,2922.14,2953.76,2899.83
2024.05.13,2953.44,2994.50,2864.50
2024.05.14,2890.64,2959.31,2859.10
2024.05.15,3022.90,3030.45,2862.27
2024.05.16,2937.59,3042.15,2924.80
2024.05.17,3089.85,3120.87,2923.58
2024.05.18,3111.92,3126.42,3083.52
2024.05.19,3074.19,3137.28,3058.05
2024.05.20,3501.25,3574.90,3047.28
2024.05.21,3745.50,3839.94,3486.74
2024.05.22,3747.89,3820.96,3653.25
2024.05.23,3752.56,3945.50,3520.90
2024.05.24,3731.18,3899.08,3627.49
2024.05.25,3745.64,3776.73,3707.80
2024.05.26,3858.22,3880.51,3729.86
2024.05.27,3888.41,3973.00,3816.77
2024.05.28,3828.25,3926.46,3769.25
2024.05.29,3749.21,3883.01,3741.03
2024.05.30,3737.67,3823.80,3700.97
2024.05.31,3790.16,3844.95,3719.90
2024.06.01,3802.21,3809.50,3738.26
2024.06.02,3784.60,3835.24,3750.00
2024.06.03,3769.80,3849.10,3757.20
2024.06.04,3805.75,3831.70,3730.90
2024.06.05,3864.69,3887.28,3777.67
2024.06.06,3798.28,3879.23,3758.41
2024.06.07,3689.44,3838.97,3576.23
2024.06.08,3672.59,3707.83,3660.61
2024.06.09,3699.01,3711.51,3665.83
2024.06.10,3670.10,3721.84,3643.20
2024.06.11,3486.57,3676.77,3430.20
2024.06.12,3553.60,3655.50,3461.42
2024.06.13,3476.26,3573.90,3426.56
2024.06.14,3411.21,3529.51,3361.24
2024.06.15,3550.63,3588.41,3461.49
2024.06.16,3597.62,3608.05,3539.12
2024.06.17,3513.32,3650.78,3463.27
2024.06.18,3459.29,3530.40,3351.15
2024.06.19,3551.19,3585.35,3450.55
2024.06.20,3523.49,3623.72,3483.30
2024.06.21,3520.62,3544.42,3444.00
2024.06.22,3493.96,3526.25,3473.00
2024.06.23,3433.29,3518.98,3409.01
2024.06.24,3308.91,3437.99,3235.25
2024.06.25,3410.83,3427.55,3305.08
2024.06.26,3389.28,3424.03,3324.48
2024.06.27,3438.96,3473.26,3358.93
2024.06.28,3383.32,3483.86,3360.10
2024.06.29,3377.91,3403.09,3361.97
2024.06.30,3415.86,3429.53,3348.80
2024.07.01,3462.31,3518.78,3403.30
2024.07.02,3415.33,3465.73,3396.87
2024.07.03,3255.35,3427.09,3248.19
2024.07.04,3142.57,3309.48,3088.16
2024.07.05,2974.11,3168.00,2811.98
2024.07.06,3062.65,3073.59,2954.93
2024.07.07,2998.02,3080.82,2954.09
2024.07.08,2996.66,3095.37,2822.40
2024.07.09,3072.16,3112.99,2984.13
2024.07.10,3096.04,3149.76,3023.73
2024.07.11,3115.95,3215.34,3054.69
2024.07.12,3109.47,3157.93,3046.67
2024.07.13,3161.80,3167.98,3114.12
2024.07.14,3200.21,3226.01,3144.45
2024.07.15,3434.46,3447.45,3195.78
2024.07.16,3439.33,3499.63,3347.30
2024.07.17,3415.95,3517.69,3376.00
2024.07.18,3413.46,3489.16,3367.08
2024.07.19,3506.18,3541.52,3375.59
2024.07.20,3523.08,3539.82,3481.58
2024.07.21,3497.93,3529.85,3412.39
2024.07.22,3489.91,3562.48,3435.86
2024.07.23,3482.01,3540.05,3390.91
2024.07.24,3375.19,3500.03,3357.53
2024.07.25,3153.00,3375.71,3086.43
2024.07.26,3255.05,3285.43,3149.16
2024.07.27,3241.74,3327.67,3190.25
2024.07.28,3258.91,3294.29,3197.91
2024.07.29,3321.24,3396.01,3251.20
2024.07.30,3280.37,3365.20,3232.50
2024.07.31,3221.09,3347.64,3215.84
2024.08.01,3168.53,3244.08,3077.28
2024.08.02,3016.15,3215.52,2981.96
2024.08.03,2892.73,3012.44,2876.44
2024.08.04,2751.10,2932.19,2626.82
2024.08.05,2436.66,2751.97,2117.86
2024.08.06,2488.70,2553.23,2411.69
2024.08.07,2348.41,2551.30,2308.52
2024.08.08,2569.69,2605.78,2312.89
2024.08.09,2593.07,2723.65,2551.94
2024.08.10,2604.27,2644.64,2574.39
2024.08.11,2556.80,2719.89,2539.95
2024.08.12,2680.56,2722.36,2509.43
2024.08.13,2698.92,2749.75,2611.30
2024.08.14,2675.84,2781.78,2632.94
2024.08.15,2549.70,2679.53,2516.72
2024.08.16,2607.92,2630.24,2533.67
2024.08.17,2613.70,2627.04,2586.67
2024.08.18,2665.22,2686.56,2593.99
2024.08.19,2615.49,2665.38,2563.47
2024.08.20,2589.04,2695.86,2554.65
2024.08.21,2630.19,2663.23,2535.31
2024.08.22,2623.93,2647.05,2583.55
2024.08.23,2754.09,2762.72,2615.44
2024.08.24,2791.70,2819.59,2741.58
2024.08.25,2770.37,2792.78,2733.00
2024.08.26,2688.43,2792.92,2671.59
2024.08.27,2580.65,2699.87,2559.89
2024.08.28,2536.27,2584.71,2395.79
2024.08.29,2540.10,2595.92,2509.99
2024.08.30,2517.78,2549.27,2430.10
2024.08.31,2506.10,2533.18,2491.14
2024.09.01,2501.55,2526.97,2437.12
2024.09.02,2553.19,2563.31,2400.51
2024.09.03,2462.17,2562.15,2434.00
2024.09.04,2454.49,2489.24,2305.82
2024.09.05,2366.64,2469.32,2347.01
2024.09.06,2168.95,2407.52,2165.14
2024.09.07,2270.48,2311.07,2206.18
2024.09.08,2276.33,2308.95,2240.62
2024.09.09,2341.36,2352.90,2272.49
2024.09.10,2377.75,2395.33,2320.90
2024.09.11,2347.45,2399.18,2276.96
2024.09.12,2351.40,2391.65,2314.82
2024.09.13,2423.10,2429.14,2337.12
2024.09.14,2416.36,2459.41,2377.62
2024.09.15,2363.24,2430.66,2356.10
2024.09.16,2273.96,2363.70,2251.92
2024.09.17,2344.11,2393.65,2262.76
2024.09.18,2325.17,2364.02,2277.22
2024.09.19,2464.57,2494.60,2325.03
2024.09.20,2540.00,2571.69,2437.36
2024.09.21,2565.32,2587.18,2528.30
2024.09.22,2572.80,2631.56,2551.60
2024.09.23,2661.35,2702.75,2524.56
2024.09.24,2649.80,2667.14,2590.98
2024.09.25,2579.67,2673.18,2564.45
2024.09.26,2630.98,2665.82,2554.75
2024.09.27,2693.99,2727.80,2615.39
2024.09.28,2675.12,2709.03,2652.28
2024.09.29,2660.72,2683.35,2633.96
2024.09.30,2612.79,2671.58,2574.30
2024.10.01,2450.44,2658.12,2413.03
2024.10.02,2384.90,2498.10,2359.51
2024.10.03,2341.34,2402.55,2309.30
2024.10.04,2428.19,2439.92,2332.51
2024.10.05,2391.46,2427.54,2389.03
2024.10.06,2437.69,2456.56,2391.28
2024.10.07,2440.70,2519.78,2415.24
2024.10.08,2441.31,2469.34,2399.36
2024.10.09,2354.70,2471.83,2351.42
2024.10.10,2365.66,2417.74,2327.30
2024.10.11,2456.16,2470.21,2359.54
2024.10.12,2469.84,2485.07,2433.39
2024.10.13,2459.09,2489.24,2435.68
2024.10.14,2621.60,2640.71,2442.28
2024.10.15,2570.95,2687.35,2536.11
2024.10.16,2617.21,2646.40,2567.97
2024.10.17,2596.75,2647.05,2574.88
2024.10.18,2642.61,2675.18,2595.57
2024.10.19,2644.70,2663.07,2634.06
2024.10.20,2711.17,2719.03,2635.41
2024.10.21,2674.25,2768.27,2654.13
2024.10.22,2632.23,2682.95,2604.63
2024.10.23,2512.27,2642.67,2446.90
2024.10.24,2535.29,2559.48,2499.29
2024.10.25,2474.30,2564.03,2449.27
2024.10.26,2486.67,2503.31,2379.00
2024.10.27,2488.14,2507.01,2460.94
2024.10.28,2515.14,2540.59,2469.05
2024.10.29,2619.72,2681.46,2514.35
2024.10.30,2677.94,2720.65,2600.07
2024.10.31,2516.16,2683.79,2499.68
2024.11.01,2518.25,2584.57,2465.80
2024.11.02,2493.05,2521.97,2474.70
2024.11.03,2468.19,2497.37,2409.41
2024.11.04,2369.01,2489.40,2355.72
2024.11.05,2414.13,2478.75,2364.72
2024.11.06,2689.29,2705.43,2407.62
2024.11.07,2893.19,2919.41,2686.82
2024.11.08,2943.01,2984.66,2866.41
2024.11.09,3077.49,3095.46,2956.69
2024.11.10,3170.34,3250.78,3069.45
2024.11.11,3327.09,3372.95,3107.87
2024.11.12,3280.49,3446.57,3210.06
2024.11.13,3154.03,3338.01,3120.78
2024.11.14,3118.51,3242.01,3059.77
2024.11.15,3091.27,3130.86,3014.84
2024.11.16,3155.60,3185.18,3072.65
2024.11.17,3061.53,3165.95,3035.46
2024.11.18,3150.22,3199.60,3043.31
2024.11.19,3095.62,3226.47,3071.63
2024.11.20,3080.28,3161.40,3031.71
2024.11.21,3347.99,3389.60,3035.55
2024.11.22,3320.40,3429.57,3262.92
2024.11.23,3420.50,3499.98,3311.86
2024.11.24,3346.32,3453.37,3286.47
2024.11.25,3438.57,3546.02,3304.84
2024.11.26,3321.24,3472.22,3253.98
2024.11.27,3636.96,3650.01,3301.08
2024.11.28,3570.94,3689.42,3531.09
2024.11.29,3593.14,3649.60,3535.50
2024.11.30,3720.50,3735.30,3570.38
2024.12.01,3707.60,3748.90,3661.30
2024.12.02,3615.38,3763.51,3556.53
2024.12.03,3613.96,3670.65,3501.40
2024.12.04,3844.03,3896.01,3599.85
2024.12.05,3859.42,3960.20,3772.69
2024.12.06,4029.76,4096.10,3690.56
2024.12.07,4008.13,4035.06,3974.23
2024.12.08,3993.11,4017.14,3927.20
2024.12.09,3698.46,4019.93,3510.42
2024.12.10,3640.41,3783.02,3515.96
2024.12.11,3831.01,3843.30,3565.16
2024.12.12,3865.76,3988.50,3799.87
2024.12.13,3902.41,3968.95,3837.58
2024.12.14,3846.71,3946.06,3824.21
2024.12.15,3854.91,3917.51,3830.75
2024.12.16,4047.52,4108.12,3849.70
2024.12.17,3932.55,4054.33,3916.90
2024.12.18,3689.95,3937.63,3639.80
2024.12.19,3416.05,3717.82,3325.35
2024.12.20,3438.45,3498.10,3096.56
2024.12.21,3316.42,3554.70,3302.10
2024.12.22,3280.26,3401.00,3218.27
2024.12.23,3418.10,3454.90,3215.00
2024.12.24,3486.77,3537.40,3353.00
2024.12.26,3332.84,3512.10,3301.93
2024.12.27,3314.35,3439.99,3302.30
2024.12.28,3396.73,3407.10,3311.20
2024.12.29,3343.47,3421.80,3327.80
2024.12.30,3313.47,3429.93,3297.00
2024.12.31,3345.28,3447.17,3309.94
2025.01.02,3450.11,3505.69,3345.67
2025.01.03,3612.00,3629.30,3418.90
2025.01.04,3657.22,3671.40,3580.74
2025.01.05,3644.16,3675.40,3593.78
2025.01.06,3667.94,3744.46,3608.97
2025.01.07,3361.93,3702.07,3360.18
2025.01.08,3297.47,3414.59,3206.11
2025.01.09,3206.75,3356.76,3156.05
2025.01.10,3263.98,3320.88,3186.95
2025.01.11,3305.13,3318.61,3217.30
2025.01.12,3264.03,3307.36,3223.00
2025.01.13,3112.53,3336.65,2919.34
2025.01.14,3214.18,3255.67,3111.13
2025.01.15,3432.09,3474.80,3184.70
2025.01.16,3318.91,3460.10,3263.88
2025.01.17,3473.86,3526.87,3267.68
2025.01.18,3271.04,3495.60,3247.80
2025.01.19,3228.86,3445.01,3125.80
2025.01.20,3280.95,3447.55,3139.10
2025.01.21,3332.08,3367.80,3200.90
2025.01.22,3257.76,3365.54,3239.11
2025.01.23,3248.26,3297.64,3182.55
2025.01.24,3330.06,3427.29,3246.74
2025.01.25,3338.43,3349.33,3268.79
2025.01.26,3295.34,3360.83,3291.58
2025.01.27,3157.89,3309.26,3019.17
2025.01.28,3051.14,3222.78,3050.10
2025.01.29,3140.04,3180.98,3037.75
2025.01.30,3244.34,3283.04,3090.90
2025.01.31,3317.35,3437.43,3213.41
2025.02.01,3148.79,3330.70,3142.10
2025.02.02,2905.69,3162.79,2893.02
2025.02.03,2817.20,2935.61,2149.77
2025.02.04,2639.24,2922.70,2637.29
2025.02.05,2787.02,2827.10,2632.31
2025.02.06,2709.19,2858.16,2674.03
2025.02.07,2588.17,2798.78,2576.17
2025.02.08,2638.02,2667.70,2578.13
2025.02.09,2552.36,2698.50,2521.85
2025.02.10,2663.69,2694.00,2527.69
2025.02.11,2621.45,2725.00,2581.33
2025.02.12,2682.31,2695.07,2547.01
2025.02.13,2666.70,2795.19,2612.90
2025.02.14,2744.68,2792.00,2662.55
2025.02.15,2700.80,2739.16,2665.30
2025.02.16,2686.96,2726.12,2659.11
2025.02.17,2776.20,2849.15,2637.00
2025.02.18,2650.55,2776.90,2604.20
2025.02.19,2708.70,2735.95,2646.85
2025.02.20,2726.30,2771.00,2707.20
2025.02.21,2640.12,2845.50,2613.40
2025.02.22,2765.97,2797.43,2632.88
2025.02.23,2807.36,2831.14,2745.37
2025.02.24,2635.60,2851.50,2622.60
2025.02.25,2510.45,2637.00,2303.90
2025.02.26,2340.00,2530.00,2249.10
2025.02.27,2279.10,2379.20,2227.00
2025.02.28,2223.18,2311.40,2052.60
2025.03.01,2227.78,2280.03,2147.57
2025.03.02,2523.91,2540.18,2171.71
2025.03.03,2109.30,2550.30,2090.60
2025.03.04,2176.50,2220.40,1977.40
2025.03.05,2234.85,2272.40,2154.30
2025.03.06,2212.50,2319.50,2176.05
2025.03.07,2138.19,2257.15,2101.60
2025.03.08,2214.91,2233.71,2104.11
2025.03.09,2044.37,2216.69,1997.41
2025.03.10,1867.20,2151.75,1808.10
2025.03.11,1935.70,1962.20,1747.70
2025.03.12,1890.75,1955.10,1829.45
2025.03.13,1841.30,1917.20,1821.05
2025.03.14,1924.75,1944.95,1838.85
2025.03.15,1943.55,1949.40,1903.80
2025.03.16,1894.35,1957.64,1860.29
2025.03.17,1934.65,1951.75,1869.65
2025.03.18,1905.55,1948.60,1871.55
2025.03.19,2033.80,2056.45,1904.65
2025.03.20,1978.00,2070.00,1950.70
2025.03.21,1973.76,1995.00,1932.85
2025.03.22,1992.73,2003.61,1963.08
2025.03.23,1991.83,2020.00,1974.35
2025.03.24,2085.05,2102.80,1976.90
2025.03.25,2064.80,2097.60,2036.30
2025.03.26,2009.61,2078.45,1980.53
2025.03.27,2006.27,2036.55,1985.60
2025.03.28,1875.28,2018.46,1860.29
2025.03.29,1816.45,1911.75,1796.42
2025.03.30,1813.69,1847.85,1784.70
2025.03.31,1818.22,1853.43,1766.35
2025.04.01,1911.82,1926.37,1814.92
2025.04.02,1880.14,1954.37,1850.95
2025.04.03,1797.29,1883.66,1748.52
2025.04.04,1817.46,1834.32,1757.58
2025.04.05,1789.12,1825.58,1763.60
2025.04.06,1573.05,1815.27,1552.21
2025.04.07,1569.17,1636.42,1409.01
2025.04.08,1480.00,1617.04,1452.80
2025.04.09,1671.75,1676.56,1383.61
2025.04.10,1529.62,1687.52,1471.11
2025.04.11,1569.89,1589.10,1502.96
2025.04.12,1648.18,1667.58,1544.40
2025.04.13,1589.94,1655.24,1561.28
2025.04.14,1634.52,1690.08,1571.40
2025.04.15,1594.23,1660.02,1585.57
2025.04.16,1572.87,1612.57,1537.90
2025.04.17,1583.44,1615.41,1562.05
2025.04.18,1592.16,1595.99,1572.31
2025.04.19,1612.94,1629.91,1583.90
2025.04.20,1588.91,1621.16,1564.56
2025.04.21,1576.91,1657.58,1562.92
2025.04.22,1695.43,1726.12,1538.74
2025.04.23,1794.38,1834.38,1693.42
2025.04.24,1762.04,1806.59,1722.26
2025.04.25,1799.04,1827.55,1738.55
2025.04.26,1805.77,1840.56,1779.91
2025.04.27,1802.28,1857.25,1782.30
2025.04.28,1785.08,1826.94,1744.30
2025.04.29,1808.35,1842.33,1780.57
2025.04.30,1793.56,1816.13,1731.50
2025.05.01,1839.46,1873.05,1788.41
2025.05.02,1846.79,1870.55,1812.63
2025.05.03,1838.37,1846.71,1809.62
2025.05.04,1835.65,1849.24,1817.84
2025.05.05,1808.03,1836.50,1780.97
2025.05.06,1774.20,1831.98,1750.61
2025.05.07,1797.61,1849.09,1764.43
2025.05.08,2184.64,2198.43,1795.56
2025.05.09,2339.62,2489.86,2157.24
2025.05.10,2490.78,2511.77,2316.67
2025.05.11,2509.93,2605.10,2434.78
2025.05.12,2484.80,2623.14,2406.91
2025.05.13,2689.13,2738.39,2414.36
2025.05.14,2599.76,2724.01,2547.28
2025.05.15,2536.89,2646.54,2477.86
2025.05.16,2571.01,2648.53,2511.56
2025.05.17,2488.77,2570.84,2446.89
2025.05.18,2394.08,2587.04,2322.72
2025.05.19,2520.23,2547.04,2348.26
2025.05.20,2513.43,2587.59,2443.58
2025.05.21,2508.99,2615.94,2452.80
2025.05.22,2640.97,2692.02,2498.30
2025.05.23,2542.35,2732.81,2498.39
2025.05.24,2552.47,2567.48,2503.64
2025.05.25,2523.71,2553.25,2462.78
2025.05.26,2565.78,2599.36,2507.75
2025.05.27,2668.52,2712.85,2508.92
2025.05.28,2634.23,2689.64,2608.28
2025.05.29,2643.05,2787.99,2622.01
2025.05.30,2576.97,2667.95,2531.80
2025.05.31,2542.57,2573.05,2475.72
2025.06.01,2525.93,2550.54,2468.55
2025.06.02,2540.33,2565.15,2475.42
2025.06.03,2614.58,2653.61,2539.14
2025.06.04,2604.51,2678.38,2572.00
2025.06.05,2397.50,2640.23,2392.24
2025.06.06,2499.17,2530.46,2382.55
2025.06.07,2521.05,2524.87,2456.21
2025.06.08,2529.89,2542.83,2490.70
2025.06.09,2588.55,2591.80,2476.47
2025.06.10,2772.73,2805.37,2588.55
2025.06.11,2814.23,2878.04,2742.90
2025.06.12,2638.46,2830.30,2615.27
2025.06.13,2545.68,2659.14,2436.94
2025.06.14,2507.95,2582.31,2487.82
2025.06.15,2501.66,2557.62,2490.21
2025.06.16,2668.36,2678.97,2495.86
2025.06.17,2509.03,2670.27,2451.83
2025.06.18,2527.18,2546.84,2464.78
2025.06.19,2505.44,2545.66,2483.37
2025.06.20,2425.35,2567.13,2364.30
2025.06.21,2402.14,2442.76,2376.69
2025.06.22,2186.15,2404.03,2111.28
2025.06.23,2346.34,2378.36,2172.02
2025.06.24,2447.98,2480.67,2333.67
2025.06.25,2437.54,2467.22,2388.73
2025.06.26,2444.03,2519.68,2406.21
2025.06.27,2425.09,2461.96,2380.30
2025.06.28,2428.68,2443.64,2404.48
2025.06.29,2430.98,2462.43,2423.64
2025.06.30,2501.07,2523.29,2408.80
2025.07.01,2413.04,2502.61,2392.90
2025.07.02,2589.13,2605.83,2373.02
2025.07.03,2598.70,2634.19,2554.82
2025.07.04,2489.95,2603.17,2473.96
2025.07.05,2506.05,2529.75,2486.80
2025.07.06,2545.09,2570.17,2503.13
2025.07.07,2533.60,2605.59,2512.69
2025.07.08,2598.10,2628.09,2522.45
2025.07.09,2737.75,2795.25,2589.61
2025.07.10,2819.20,2841.82,2735.07
2025.07.11,2974.50,3040.46,2818.30
2025.07.12,2916.50,2996.20,2903.50
2025.07.13,2991.39,3020.30,2914.40
2025.07.14,3003.54,3082.84,2939.31
2025.07.15,3040.77,3097.34,2931.96
2025.07.16,3380.31,3424.20,3039.61
2025.07.17,3421.20,3480.34,3310.03
2025.07.18,3517.95,3675.17,3418.30
2025.07.19,3564.18,3609.13,3507.41
2025.07.20,3740.54,3824.50,3539.23
2025.07.21,3765.97,3862.84,3681.70
2025.07.22,3717.15,3809.22,3621.26
2025.07.23,3567.40,3765.00,3542.90
2025.07.24,3735.80,3771.90,3504.45
2025.07.25,3683.79,3745.70,3573.00
2025.07.26,3744.75,3778.15,3683.76
2025.07.27,3822.00,3867.51,3730.75
2025.07.28,3786.80,3939.50,3752.40
2025.07.29,3763.50,3885.40,3714.10
2025.07.30,3768.40,3832.20,3672.25
2025.07.31,3733.20,3876.40,3716.20
2025.08.01,3540.09,3756.40,3488.50
2025.08.02,3422.48,3551.76,3370.61
2025.08.03,3491.61,3514.86,3354.06
2025.08.04,3699.30,3717.80,3482.40
2025.08.05,3574.70,3736.00,3554.60
2025.08.06,3674.60,3698.50,3545.40
2025.08.07,3874.50,3880.40,3647.50
2025.08.08,4058.31,4069.20,3859.20
2025.08.09,4291.36,4293.80,4007.14
2025.08.10,4217.07,4333.41,4160.54
2025.08.11,4242.30,4364.30,4164.60
2025.08.12,4620.50,4637.60,4188.80
2025.08.13,4717.80,4749.50,4561.80
2025.08.14,4534.90,4789.30,4452.45
2025.08.15,4427.82,4669.80,4368.30
2025.08.16,4434.12,4468.29,4378.64
2025.08.17,4469.90,4577.02,4397.61
2025.08.18,4333.72,4536.18,4227.08
2025.08.19,4158.80,4389.11,4113.18
2025.08.20,4354.49,4371.04,4061.81
2025.08.21,4240.76,4378.29,4202.92
2025.08.22,4848.55,4867.29,4206.04
2025.08.23,4750.65,4886.14,4659.38
2025.08.24,4784.93,4954.85,4706.98
2025.08.25,4349.21,4821.96,4333.46
2025.08.26,4585.15,4611.93,4310.67
2025.08.27,4594.16,4663.10,4512.75
2025.08.28,4458.75,4633.24,4428.83
2025.08.29,4321.28,4516.97,4268.07
2025.08.30,4343.56,4414.40,4257.46
2025.08.31,4454.88,4498.01,4338.99
2025.09.01,4288.76,4490.47,4262.72
2025.09.02,4312.81,4416.35,4211.86
2025.09.03,4465.68,4490.68,4282.80
2025.09.04,4305.58,4484.52,4264.86
2025.09.05,4338.54,4489.77,4254.47
