path,folder,name,extension,size_bytes,modified,category,symbol_inferred,strategy_inferred,sha1
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\README_RISK_CAP_V1.txt,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,README_RISK_CAP_V1.txt,.txt,429,2026-06-03T16:44:01,other,LATEST,reports,a777c01d048269b0d81e75a92f2646fa62bbeeb2
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_handoff_report.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_handoff_report.md,.md,2559,2026-06-03T17:01:48,other,LATEST,reports,0eef5b1e92ad12a29d9c59e4e4889979583a48d6
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_report.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_report.html,.html,875528,2026-06-03T16:57:05,optimizer/tester data,LATEST,reports,7ec6b261cd00661fe787655b36eada1b01e79194
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_risk_cap_diagnostics.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_risk_cap_diagnostics.csv,.csv,308,2026-06-03T16:56:07,optimizer/tester data,LATEST,reports,cc480e395b378f02392a9f560f34bd3d3925ec24
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_risk_cap_summary.txt,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_risk_cap_summary.txt,.txt,427,2026-06-03T16:56:07,other,LATEST,reports,105ff4d3e736299ccbfa2665c94f791601bea784
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_run_context.yaml,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_run_context.yaml,.yaml,1440,2026-06-03T17:02:25,other,LATEST,reports,c7b3c9cd1a4d199ea4a9cb76a7531d563f8daf2d
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_set_used.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_set_used.set,.set,1269,2026-06-03T15:39:58,preset,LATEST,reports,92d2eff689d7e693a53f56529f93b9bf6a32c272
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_trade_list.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_trade_list.csv,.csv,78627,2026-06-03T17:00:31,optimizer/tester data,LATEST,reports,5b4645589dd774964b41d5c4d7b91f7face600db
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest\risk_cap_v1_run_002_validation_summary.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\latest,risk_cap_v1_run_002_validation_summary.md,.md,2387,2026-06-03T17:01:24,other,LATEST,reports,c53788b26e292442461bf10cba05be350a6a7554
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_215857.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_215857.csv,.csv,687,2026-06-04T21:58:57,optimizer/tester data,,optimization,046ba23636d70a9e61bf482865ec0bede270680f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_215857.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_215857.md,.md,1404,2026-06-04T21:58:57,other,,optimization,193b08d8d842170c957256aa565366410a56ab45
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_220742.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_220742.csv,.csv,687,2026-06-04T22:07:42,optimizer/tester data,,optimization,046ba23636d70a9e61bf482865ec0bede270680f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_220742.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_220742.md,.md,1404,2026-06-04T22:07:42,other,,optimization,88fbccfd653ffded7c534e71990027b4f272f7fe
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_221958.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_221958.csv,.csv,687,2026-06-04T22:19:58,optimizer/tester data,,optimization,046ba23636d70a9e61bf482865ec0bede270680f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization\OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_221958.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\optimization,OPT_Gold_SMC_Continuous_MT5_RiskCapV1_tests2422_maxprofit3662.79_sharpe1.745573_20260604_221958.md,.md,1422,2026-06-04T22:19:58,other,,optimization,5bf0b8b4e53aaa8ffb7a8a3023ebc9dfb945406f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.csv,.csv,683,2026-06-04T22:19:58,optimizer/tester data,SINGLE,collected,5f0b24c8bd77956d5cf49e344bdce22b23577b94
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.html,.html,968156,2026-06-04T22:13:44,optimizer/tester data,SINGLE,collected,e02ae64c30fb11c7981c5790137c449f8ba2be0d
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr479_profit7497.37_dd2355.07_sharpe3.15_20260604_221958.md,.md,903,2026-06-04T22:19:58,other,SINGLE,collected,62e0ce6ead558c12daba44ab9e3fc521d1b935d0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.csv,.csv,704,2026-06-04T21:58:09,optimizer/tester data,SINGLE,collected,c87804e8ead944057f8b3ecda7f6ea4752961eb6
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.html,.html,1370004,2026-06-03T20:01:15,optimizer/tester data,SINGLE,collected,ea03dbf4c4fdec08c9c51303329e0b29c87263fd
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_215809.md,.md,911,2026-06-04T21:58:09,other,SINGLE,collected,da4673757fac710d1b734dc6713bfde805b97de5
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.csv,.csv,704,2026-06-04T22:07:42,optimizer/tester data,SINGLE,collected,1ba2f9f307bd8f749ff298da644830fd594c8986
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.html,.html,1370004,2026-06-03T20:01:15,optimizer/tester data,SINGLE,collected,ea03dbf4c4fdec08c9c51303329e0b29c87263fd
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_220742.md,.md,911,2026-06-04T22:07:42,other,SINGLE,collected,7e4067adf26e0d0cf6c552d92b6b4257929bba1e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.csv,.csv,704,2026-06-04T22:11:40,optimizer/tester data,SINGLE,collected,67849de39124a724e0342a39024f9850cc8520d2
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.html,.html,1370004,2026-06-03T20:01:15,optimizer/tester data,SINGLE,collected,ea03dbf4c4fdec08c9c51303329e0b29c87263fd
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single\SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\reports\collected\single,SINGLE_Gold_SMC_Continuous_MT5_RiskCapV1_tr686_profit13870.55_dd3847.43_sharpe3.59_20260604_221140.md,.md,911,2026-06-04T22:11:40,other,SINGLE,collected,fdd2fa71217aa3ed3fdd80392bf3d7a9abbf06d0
