source_path,source_file,strategy,symbol,Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpSwingPeriod,InpRiskReward,InpLotMultiplier,InpMinGapPts,InpTakeProfitUSD,InpDailyTargetUSD,InpSLBufferPts,InpMaxRecoverySteps,reject_reasons,score,risk_adjusted_score,risk_band,selection_flag,plan_reject_reasons,Result,Custom,InpCooldownBarsAfterStop
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1931.0,13266.72,20.504977,1.354216,6.137652,3.718418,11.0201,647.0,7.0,2.0,1.2,100.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.2986,79.19,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1931.0,13266.72,20.504977,1.354216,6.137652,3.718418,11.0201,647.0,7.0,2.0,1.2,100.0,120.0,260.0,45.0,5.0,,179.2986,79.19,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1931.0,13266.72,20.504977,1.354216,6.137652,3.718418,11.0201,647.0,7.0,2.0,1.2,100.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.2986,79.19,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1931.0,13266.72,20.504977,1.354216,6.137652,3.718418,11.0201,647.0,7.0,2.0,1.2,100.0,120.0,260.0,45.0,5.0,,,79.19,Conservative,True,,23266.72,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2216.0,13137.78,19.377257,1.356179,8.299135,3.691418,10.2813,678.0,7.0,2.0,1.2,100.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,162.7845,79.07,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2216.0,13137.78,19.377257,1.356179,8.299135,3.691418,10.2813,678.0,7.0,2.0,1.2,100.0,120.0,300.0,45.0,7.0,,212.7845,79.07,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2216.0,13137.78,19.377257,1.356179,8.299135,3.691418,10.2813,678.0,7.0,2.0,1.2,100.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,162.7845,79.07,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2216.0,13137.78,19.377257,1.356179,8.299135,3.691418,10.2813,678.0,7.0,2.0,1.2,100.0,120.0,300.0,45.0,7.0,,,79.07,Conservative,True,,23137.78,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1950.0,13166.64,20.287581,1.352786,6.087916,3.735426,11.0837,649.0,7.0,2.0,1.2,150.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,128.5748,78.97,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1950.0,13166.64,20.287581,1.352786,6.087916,3.735426,11.0837,649.0,7.0,2.0,1.2,150.0,120.0,260.0,45.0,5.0,,178.5748,78.97,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1950.0,13166.64,20.287581,1.352786,6.087916,3.735426,11.0837,649.0,7.0,2.0,1.2,150.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,128.5748,78.97,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1950.0,13166.64,20.287581,1.352786,6.087916,3.735426,11.0837,649.0,7.0,2.0,1.2,150.0,120.0,260.0,45.0,5.0,,,78.97,Conservative,True,,23166.64,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2261.0,13155.75,20.239615,1.354165,6.110598,3.739084,11.0438,650.0,7.0,2.0,1.2,150.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.0566,78.96,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2261.0,13155.75,20.239615,1.354165,6.110598,3.739084,11.0438,650.0,7.0,2.0,1.2,150.0,120.0,260.0,30.0,5.0,,179.0566,78.96,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2261.0,13155.75,20.239615,1.354165,6.110598,3.739084,11.0438,650.0,7.0,2.0,1.2,150.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.0566,78.96,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2261.0,13155.75,20.239615,1.354165,6.110598,3.739084,11.0438,650.0,7.0,2.0,1.2,150.0,120.0,260.0,30.0,5.0,,,78.96,Conservative,True,,23155.75,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1332.0,8534.08,18.119066,1.348571,4.212717,3.641908,10.6054,471.0,5.0,1.8,1.5,300.0,120.0,140.0,25.0,,,,78.72,Conservative,True,,18534.08,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,835.0,8523.55,18.135213,1.348141,4.207332,3.640029,10.6116,470.0,5.0,1.8,1.5,300.0,120.0,140.0,20.0,,,,78.66,Conservative,True,,18523.55,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,711.0,8515.23,18.079045,1.347801,4.203039,3.638275,10.6164,471.0,5.0,1.8,1.5,300.0,120.0,140.0,15.0,,,,78.61,Conservative,True,,18515.23,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,1075.0,6281.53,8.999327,1.335564,5.231339,2.779053,8.3005,698.0,5.0,1.0,1.2,200.0,160.0,100.0,15.0,3.0,,156.1569,78.45,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2320.0,14549.88,20.995498,1.358418,4.268116,4.018772,13.8061,693.0,7.0,2.0,1.2,100.0,160.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.3617,78.44,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2320.0,14549.88,20.995498,1.358418,4.268116,4.018772,13.8061,693.0,7.0,2.0,1.2,100.0,160.0,300.0,30.0,7.0,,152.3617,78.44,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2320.0,14549.88,20.995498,1.358418,4.268116,4.018772,13.8061,693.0,7.0,2.0,1.2,100.0,160.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.3617,78.44,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2320.0,14549.88,20.995498,1.358418,4.268116,4.018772,13.8061,693.0,7.0,2.0,1.2,100.0,160.0,300.0,30.0,7.0,,,78.44,Conservative,True,,24549.88,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2259.0,14515.23,20.945498,1.358151,4.257952,4.008726,13.8253,693.0,7.0,2.0,1.2,100.0,160.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.0591,78.33,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2259.0,14515.23,20.945498,1.358151,4.257952,4.008726,13.8253,693.0,7.0,2.0,1.2,100.0,160.0,300.0,15.0,7.0,,152.0591,78.33,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2259.0,14515.23,20.945498,1.358151,4.257952,4.008726,13.8253,693.0,7.0,2.0,1.2,100.0,160.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.0591,78.33,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2259.0,14515.23,20.945498,1.358151,4.257952,4.008726,13.8253,693.0,7.0,2.0,1.2,100.0,160.0,300.0,15.0,7.0,,,78.33,Conservative,True,,24515.23,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,834.0,6810.67,13.328121,1.321207,4.417866,3.108448,8.5143,511.0,7.0,2.0,1.4,400.0,40.0,260.0,45.0,3.0,,144.0829,78.17,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,622.0,6364.32,13.231435,1.276282,4.947003,2.660678,8.9215,481.0,7.0,2.0,2.0,150.0,120.0,100.0,15.0,3.0,,144.8295,78.08,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1776.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,2.0,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2905,77.98,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1733.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,1.6,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2905,77.98,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1776.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,2.0,450.0,120.0,300.0,45.0,7.0,,166.2905,77.98,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1733.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,1.6,450.0,120.0,300.0,45.0,7.0,,166.2905,77.98,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1776.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,2.0,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2905,77.98,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1733.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,1.6,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2905,77.98,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1776.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,2.0,450.0,120.0,300.0,45.0,7.0,,,77.98,Conservative,True,,22748.02,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1733.0,12748.02,18.830162,1.326992,5.385683,3.60955,10.9003,677.0,6.0,2.0,1.6,450.0,120.0,300.0,45.0,7.0,,,77.98,Conservative,True,,22748.02,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2112.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,1.6,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.87,77.87,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2078.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,2.0,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.87,77.87,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2112.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,1.6,450.0,120.0,300.0,30.0,7.0,,165.87,77.87,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2078.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,2.0,450.0,120.0,300.0,30.0,7.0,,165.87,77.87,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2112.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,1.6,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.87,77.87,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2078.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,2.0,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.87,77.87,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2112.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,1.6,450.0,120.0,300.0,30.0,7.0,,,77.87,Conservative,True,,22699.12,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2078.0,12699.12,18.730265,1.327015,5.362985,3.605841,10.9283,678.0,6.0,2.0,2.0,450.0,120.0,300.0,30.0,7.0,,,77.87,Conservative,True,,22699.12,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,1457.0,6736.15,13.18229,1.318139,4.409803,3.104589,8.478,511.0,7.0,2.0,1.4,400.0,40.0,220.0,45.0,3.0,,143.8223,77.82,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2312.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,2.0,450.0,120.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.55,77.8,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1485.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,1.6,450.0,120.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.55,77.8,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2312.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,2.0,450.0,120.0,300.0,15.0,7.0,,165.55,77.8,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1485.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,1.6,450.0,120.0,300.0,15.0,7.0,,165.55,77.8,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2312.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,2.0,450.0,120.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.55,77.8,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1485.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,1.6,450.0,120.0,300.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,115.55,77.8,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2312.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,2.0,450.0,120.0,300.0,15.0,7.0,,,77.8,Conservative,True,,22667.62,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1485.0,12667.62,18.683805,1.326565,5.34765,3.602306,10.9476,678.0,6.0,2.0,1.6,450.0,120.0,300.0,15.0,7.0,,,77.8,Conservative,True,,22667.62,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1613.0,14127.62,20.211187,1.345428,4.307621,4.012153,13.5112,699.0,6.0,2.0,1.4,350.0,120.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.6619,77.7,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1613.0,14127.62,20.211187,1.345428,4.307621,4.012153,13.5112,699.0,6.0,2.0,1.4,350.0,120.0,260.0,45.0,7.0,,152.6619,77.7,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1613.0,14127.62,20.211187,1.345428,4.307621,4.012153,13.5112,699.0,6.0,2.0,1.4,350.0,120.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,102.6619,77.7,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1613.0,14127.62,20.211187,1.345428,4.307621,4.012153,13.5112,699.0,6.0,2.0,1.4,350.0,120.0,260.0,45.0,7.0,,,77.7,Conservative,True,,24127.62,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1973.0,12598.44,18.609217,1.326574,5.397697,3.585459,10.7722,677.0,6.0,2.0,1.8,400.0,120.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2941,77.69,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1973.0,12598.44,18.609217,1.326574,5.397697,3.585459,10.7722,677.0,6.0,2.0,1.8,400.0,120.0,260.0,30.0,7.0,,166.2941,77.69,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1973.0,12598.44,18.609217,1.326574,5.397697,3.585459,10.7722,677.0,6.0,2.0,1.8,400.0,120.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.2941,77.69,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1973.0,12598.44,18.609217,1.326574,5.397697,3.585459,10.7722,677.0,6.0,2.0,1.8,400.0,120.0,260.0,30.0,7.0,,,77.69,Conservative,True,,22598.44,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1873.0,12593.85,18.629956,1.324964,5.397812,3.576268,10.7711,676.0,6.0,2.0,1.6,400.0,120.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,116.1323,77.67,Conservative,True,,,,
